instance_id,problem,domain,budget,target,algo_variant,algo_base,successes,trials,succ_rate,beta_mean,beta_p05,beta_p95,mean_best,median_best,min_best,max_best
knapsack01_n40_cap199_i017,knapsack01,bin,500,47.8,"GA(pop=100,pc=0.9,pm=0.02)",GA,0,30,0.0,0.03125,0.0,0.08106970544208494,142.0,142.0,93.0,187.0
knapsack01_n40_cap199_i017,knapsack01,bin,500,47.8,"GA(pop=50,pc=0.9,pm=0.02)",GA,0,30,0.0,0.03125,0.0,0.08106970544208494,101.46666666666667,97.5,56.0,163.0
knapsack01_n40_cap199_i017,knapsack01,bin,500,47.8,"GA(pop=50,pc=0.9,pm=0.05)",GA,0,30,0.0,0.03125,0.0,0.08106970544208494,103.2,97.0,60.0,153.0
knapsack01_n40_cap199_i017,knapsack01,bin,500,47.8,HC(flips=1),HC,0,30,0.0,0.03125,0.0,0.08106970544208494,228.7,239.5,109.0,364.0
knapsack01_n40_cap199_i017,knapsack01,bin,500,47.8,HC(flips=2),HC,19,30,0.6333333333333333,0.625,0.48637998886714406,0.7636200111328559,48.36666666666667,44.0,33.0,74.0
knapsack01_n40_cap199_i017,knapsack01,bin,500,47.8,RS_BIN,RS_BIN,0,30,0.0,0.03125,0.0,0.08106970544208494,178.86666666666667,181.0,127.0,228.0
knapsack01_n40_cap199_i017,knapsack01,bin,500,47.8,"SA(T0=1.0,alpha=0.995,flips=1)",SA,0,30,0.0,0.03125,0.0,0.08106970544208494,247.53333333333333,258.0,139.0,387.0
knapsack01_n40_cap199_i017,knapsack01,bin,500,47.8,"SA(T0=2.0,alpha=0.99,flips=1)",SA,0,30,0.0,0.03125,0.0,0.08106970544208494,232.43333333333334,227.5,134.0,316.0
knapsack01_n40_cap199_i017,knapsack01,bin,500,47.8,"SA(T0=2.0,alpha=0.995,flips=2)",SA,21,30,0.7,0.6875,0.5547814436639183,0.8202185563360817,47.36666666666667,45.0,28.0,81.0
knapsack01_n40_cap209_i013,knapsack01,bin,500,39.6,"GA(pop=100,pc=0.9,pm=0.02)",GA,0,30,0.0,0.03125,0.0,0.08106970544208494,127.13333333333334,127.5,87.0,168.0
knapsack01_n40_cap209_i013,knapsack01,bin,500,39.6,"GA(pop=50,pc=0.9,pm=0.02)",GA,0,30,0.0,0.03125,0.0,0.08106970544208494,102.86666666666666,100.5,56.0,173.0
knapsack01_n40_cap209_i013,knapsack01,bin,500,39.6,"GA(pop=50,pc=0.9,pm=0.05)",GA,0,30,0.0,0.03125,0.0,0.08106970544208494,100.53333333333333,100.5,69.0,148.0
knapsack01_n40_cap209_i013,knapsack01,bin,500,39.6,HC(flips=1),HC,0,30,0.0,0.03125,0.0,0.08106970544208494,260.8666666666667,264.0,175.0,353.0
knapsack01_n40_cap209_i013,knapsack01,bin,500,39.6,HC(flips=2),HC,20,30,0.6666666666666666,0.65625,0.5202539487494936,0.7922460512505064,36.266666666666666,37.0,21.0,55.0
knapsack01_n40_cap209_i013,knapsack01,bin,500,39.6,RS_BIN,RS_BIN,0,30,0.0,0.03125,0.0,0.08106970544208494,169.36666666666667,171.0,106.0,227.0
knapsack01_n40_cap209_i013,knapsack01,bin,500,39.6,"SA(T0=1.0,alpha=0.995,flips=1)",SA,0,30,0.0,0.03125,0.0,0.08106970544208494,238.76666666666668,240.0,106.0,351.0
knapsack01_n40_cap209_i013,knapsack01,bin,500,39.6,"SA(T0=2.0,alpha=0.99,flips=1)",SA,0,30,0.0,0.03125,0.0,0.08106970544208494,238.5,227.5,149.0,392.0
knapsack01_n40_cap209_i013,knapsack01,bin,500,39.6,"SA(T0=2.0,alpha=0.995,flips=2)",SA,25,30,0.8333333333333334,0.8125,0.7007409741174901,0.9242590258825099,35.96666666666667,36.0,25.0,47.0
knapsack01_n40_cap210_i015,knapsack01,bin,500,46.400000000000006,"GA(pop=100,pc=0.9,pm=0.02)",GA,0,30,0.0,0.03125,0.0,0.08106970544208494,175.66666666666666,168.5,99.0,229.0
knapsack01_n40_cap210_i015,knapsack01,bin,500,46.400000000000006,"GA(pop=50,pc=0.9,pm=0.02)",GA,0,30,0.0,0.03125,0.0,0.08106970544208494,115.33333333333333,114.0,77.0,172.0
knapsack01_n40_cap210_i015,knapsack01,bin,500,46.400000000000006,"GA(pop=50,pc=0.9,pm=0.05)",GA,0,30,0.0,0.03125,0.0,0.08106970544208494,126.13333333333334,122.5,61.0,188.0
knapsack01_n40_cap210_i015,knapsack01,bin,500,46.400000000000006,HC(flips=1),HC,0,30,0.0,0.03125,0.0,0.08106970544208494,291.6333333333333,289.5,180.0,398.0
knapsack01_n40_cap210_i015,knapsack01,bin,500,46.400000000000006,HC(flips=2),HC,29,30,0.9666666666666667,0.9375,0.868189994433572,1.0,41.36666666666667,41.0,30.0,70.0
knapsack01_n40_cap210_i015,knapsack01,bin,500,46.400000000000006,RS_BIN,RS_BIN,0,30,0.0,0.03125,0.0,0.08106970544208494,212.83333333333334,217.0,101.0,293.0
knapsack01_n40_cap210_i015,knapsack01,bin,500,46.400000000000006,"SA(T0=1.0,alpha=0.995,flips=1)",SA,0,30,0.0,0.03125,0.0,0.08106970544208494,264.43333333333334,259.5,152.0,371.0
knapsack01_n40_cap210_i015,knapsack01,bin,500,46.400000000000006,"SA(T0=2.0,alpha=0.99,flips=1)",SA,0,30,0.0,0.03125,0.0,0.08106970544208494,276.6666666666667,278.0,176.0,377.0
