instance_id,problem,domain,budget,target,algo_variant,algo_base,run_idx,best,success,evals
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_STD(p=40,w=0.72,c1=1.49,c2=1.49)",PSO_STD,23,114.53637047812752,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_STD(p=40,w=0.72,c1=1.49,c2=1.49)",PSO_STD,24,166.24764967457136,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_STD(p=40,w=0.72,c1=1.49,c2=1.49)",PSO_STD,25,121.64041856260057,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_STD(p=40,w=0.72,c1=1.49,c2=1.49)",PSO_STD,26,143.30080219656782,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_STD(p=40,w=0.72,c1=1.49,c2=1.49)",PSO_STD,27,129.2063722226732,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_STD(p=40,w=0.72,c1=1.49,c2=1.49)",PSO_STD,28,156.38613414570096,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_STD(p=40,w=0.72,c1=1.49,c2=1.49)",PSO_STD,29,180.31272179526292,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,0,111.52828082985641,1,1480
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,1,126.29770267319549,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,2,137.57940855270616,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,3,111.7438059210578,1,1740
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,4,121.67595299738338,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,5,103.42158735859631,1,1680
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,6,107.24661570567193,1,1420
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,7,121.56970536770731,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,8,111.72168869560062,1,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,9,114.88709910573799,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,10,110.53044605193575,1,1980
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,11,129.44756671414672,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,12,129.2777937224812,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,13,133.64540053961088,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,14,111.02153289964706,1,1420
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,15,120.475148184789,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,16,149.74990126945312,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,17,133.17864296242965,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,18,130.53365024956366,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,19,133.62407692099544,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,20,111.35506832978217,1,1020
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,21,120.27527859243304,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,22,109.35449273151296,1,1920
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,23,89.58662136496736,1,1740
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,24,113.18599575499158,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,25,119.52749802606102,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,26,142.55081491271642,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,27,108.51341796537662,1,1600
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,28,119.62438921031699,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,29,144.32680176752854,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,0,108.46279440030415,1,1240
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,1,156.0990368451267,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,2,140.69940193617646,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,3,116.86323837888831,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,4,160.4752019181052,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,5,160.55155905417828,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,6,143.1966584049593,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,7,174.8518065466072,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,8,137.19776595974628,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,9,150.93528221335126,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,10,164.6109057074851,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,11,146.9913179925362,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,12,165.5694435454342,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,13,140.67466454490042,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,14,133.71620287527617,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,15,174.47763173567864,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,16,177.6906787585727,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,17,133.6012689897243,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,18,164.513802553448,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,19,121.76657282939634,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,20,143.3740917616398,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,21,159.10667877172483,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,22,140.46893851070948,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,23,152.7221093561883,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,24,146.38744329559665,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,25,134.09034524291914,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,26,146.8652495718191,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,27,135.7852207103802,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,28,154.33664990659713,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,29,123.21000761332034,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=20,F=0.8,CR=0.9)",DE,0,159.64012669313115,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=20,F=0.8,CR=0.9)",DE,1,189.96777915453507,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=20,F=0.8,CR=0.9)",DE,2,189.23342316940852,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=20,F=0.8,CR=0.9)",DE,3,162.37568300226113,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=20,F=0.8,CR=0.9)",DE,4,138.9392419610624,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=20,F=0.8,CR=0.9)",DE,5,200.85525073693242,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=20,F=0.8,CR=0.9)",DE,6,193.51122770349443,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=20,F=0.8,CR=0.9)",DE,7,158.85196958810576,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=20,F=0.8,CR=0.9)",DE,8,183.1334602394213,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=20,F=0.8,CR=0.9)",DE,9,170.31315758470663,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=20,F=0.8,CR=0.9)",DE,10,186.61386619634513,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=20,F=0.8,CR=0.9)",DE,11,159.75519086367365,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=20,F=0.8,CR=0.9)",DE,12,203.78547043665495,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=20,F=0.8,CR=0.9)",DE,13,186.70557518046778,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=20,F=0.8,CR=0.9)",DE,14,158.90423917461462,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=20,F=0.8,CR=0.9)",DE,15,190.49025496395922,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=20,F=0.8,CR=0.9)",DE,16,181.18129087455478,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=20,F=0.8,CR=0.9)",DE,17,205.1237816434017,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=20,F=0.8,CR=0.9)",DE,18,183.97770318081675,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=20,F=0.8,CR=0.9)",DE,19,212.17226734010148,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=20,F=0.8,CR=0.9)",DE,20,194.62566658524628,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=20,F=0.8,CR=0.9)",DE,21,176.33227322641935,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=20,F=0.8,CR=0.9)",DE,22,191.93588946809987,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=20,F=0.8,CR=0.9)",DE,23,185.62219962803877,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=20,F=0.8,CR=0.9)",DE,24,182.5663495643383,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=20,F=0.8,CR=0.9)",DE,25,152.44515447718373,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=20,F=0.8,CR=0.9)",DE,26,215.2131138657402,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=20,F=0.8,CR=0.9)",DE,27,216.39144188869233,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=20,F=0.8,CR=0.9)",DE,28,203.70778387249084,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=20,F=0.8,CR=0.9)",DE,29,184.4184173140345,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=40,F=0.8,CR=0.9)",DE,0,240.0440034160389,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=40,F=0.8,CR=0.9)",DE,1,187.952743316748,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=40,F=0.8,CR=0.9)",DE,2,256.4515643125601,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=40,F=0.8,CR=0.9)",DE,3,211.94376936375915,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=40,F=0.8,CR=0.9)",DE,4,227.72352358706837,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=40,F=0.8,CR=0.9)",DE,5,242.71724779423528,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=40,F=0.8,CR=0.9)",DE,6,237.45239254633367,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=40,F=0.8,CR=0.9)",DE,7,206.35001699545353,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=40,F=0.8,CR=0.9)",DE,8,221.4523760958735,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=40,F=0.8,CR=0.9)",DE,9,201.69284491689876,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=40,F=0.8,CR=0.9)",DE,10,227.72570955482965,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=40,F=0.8,CR=0.9)",DE,11,213.90378599474408,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=40,F=0.8,CR=0.9)",DE,12,245.31625611032416,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=40,F=0.8,CR=0.9)",DE,13,219.86591978645703,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=40,F=0.8,CR=0.9)",DE,14,194.82985485910035,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=40,F=0.8,CR=0.9)",DE,15,205.66594726395815,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=40,F=0.8,CR=0.9)",DE,16,235.52696689691726,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=40,F=0.8,CR=0.9)",DE,17,227.5565209050479,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=40,F=0.8,CR=0.9)",DE,18,217.8566807663922,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=40,F=0.8,CR=0.9)",DE,19,201.78966566399768,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=40,F=0.8,CR=0.9)",DE,20,261.7833387766505,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=40,F=0.8,CR=0.9)",DE,21,203.2937078060404,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=40,F=0.8,CR=0.9)",DE,22,224.5628610640746,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=40,F=0.8,CR=0.9)",DE,23,186.2569492782807,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=40,F=0.8,CR=0.9)",DE,24,220.4860421059504,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=40,F=0.8,CR=0.9)",DE,25,211.37218674299265,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=40,F=0.8,CR=0.9)",DE,26,217.4855701999522,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=40,F=0.8,CR=0.9)",DE,27,240.5918900999749,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=40,F=0.8,CR=0.9)",DE,28,220.1774132252799,0,2000
rastrigin_d20_i011,rastrigin,cont,2000,111.82223077693314,"DE(pop=40,F=0.8,CR=0.9)",DE,29,233.34473872983554,0,2000
sphere_d20_i012,sphere,cont,500,15.614808334833585,RS_CONT,RS_CONT,0,82.85173373469439,0,500
sphere_d20_i012,sphere,cont,500,15.614808334833585,RS_CONT,RS_CONT,1,85.31384809651694,0,500
sphere_d20_i012,sphere,cont,500,15.614808334833585,RS_CONT,RS_CONT,2,80.82542624599634,0,500
sphere_d20_i012,sphere,cont,500,15.614808334833585,RS_CONT,RS_CONT,3,75.33294865023785,0,500
sphere_d20_i012,sphere,cont,500,15.614808334833585,RS_CONT,RS_CONT,4,78.1085330714095,0,500
sphere_d20_i012,sphere,cont,500,15.614808334833585,RS_CONT,RS_CONT,5,74.92270627499754,0,500
sphere_d20_i012,sphere,cont,500,15.614808334833585,RS_CONT,RS_CONT,6,72.82727776404792,0,500
sphere_d20_i012,sphere,cont,500,15.614808334833585,RS_CONT,RS_CONT,7,75.45723739637252,0,500
sphere_d20_i012,sphere,cont,500,15.614808334833585,RS_CONT,RS_CONT,8,79.63271573383547,0,500
sphere_d20_i012,sphere,cont,500,15.614808334833585,RS_CONT,RS_CONT,9,84.61747009222137,0,500
sphere_d20_i012,sphere,cont,500,15.614808334833585,RS_CONT,RS_CONT,10,75.08758075907255,0,500
sphere_d20_i012,sphere,cont,500,15.614808334833585,RS_CONT,RS_CONT,11,84.89698390240463,0,500
sphere_d20_i012,sphere,cont,500,15.614808334833585,RS_CONT,RS_CONT,12,75.77061102097508,0,500
sphere_d20_i012,sphere,cont,500,15.614808334833585,RS_CONT,RS_CONT,13,79.7877377618609,0,500
sphere_d20_i012,sphere,cont,500,15.614808334833585,RS_CONT,RS_CONT,14,71.10821356602673,0,500
sphere_d20_i012,sphere,cont,500,15.614808334833585,RS_CONT,RS_CONT,15,74.36825857613847,0,500
sphere_d20_i012,sphere,cont,500,15.614808334833585,RS_CONT,RS_CONT,16,84.7074671557996,0,500
sphere_d20_i012,sphere,cont,500,15.614808334833585,RS_CONT,RS_CONT,17,59.72350589058834,0,500
sphere_d20_i012,sphere,cont,500,15.614808334833585,RS_CONT,RS_CONT,18,73.67810042992708,0,500
sphere_d20_i012,sphere,cont,500,15.614808334833585,RS_CONT,RS_CONT,19,65.63646717446238,0,500
sphere_d20_i012,sphere,cont,500,15.614808334833585,RS_CONT,RS_CONT,20,71.77500214888285,0,500
sphere_d20_i012,sphere,cont,500,15.614808334833585,RS_CONT,RS_CONT,21,84.49046741539276,0,500
sphere_d20_i012,sphere,cont,500,15.614808334833585,RS_CONT,RS_CONT,22,71.19849356924185,0,500
sphere_d20_i012,sphere,cont,500,15.614808334833585,RS_CONT,RS_CONT,23,72.89866683759266,0,500
sphere_d20_i012,sphere,cont,500,15.614808334833585,RS_CONT,RS_CONT,24,60.22384605854362,0,500
sphere_d20_i012,sphere,cont,500,15.614808334833585,RS_CONT,RS_CONT,25,68.24882377175878,0,500
sphere_d20_i012,sphere,cont,500,15.614808334833585,RS_CONT,RS_CONT,26,80.45600747986367,0,500
sphere_d20_i012,sphere,cont,500,15.614808334833585,RS_CONT,RS_CONT,27,83.13496422813277,0,500
sphere_d20_i012,sphere,cont,500,15.614808334833585,RS_CONT,RS_CONT,28,79.4580378044853,0,500
sphere_d20_i012,sphere,cont,500,15.614808334833585,RS_CONT,RS_CONT,29,86.88271607822666,0,500
sphere_d20_i012,sphere,cont,500,15.614808334833585,"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",PSO_STD,0,15.050520376301256,1,320
sphere_d20_i012,sphere,cont,500,15.614808334833585,"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",PSO_STD,1,13.460817905354793,1,380
sphere_d20_i012,sphere,cont,500,15.614808334833585,"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",PSO_STD,2,13.384877190472546,1,440
sphere_d20_i012,sphere,cont,500,15.614808334833585,"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",PSO_STD,3,15.417061633654292,1,500
sphere_d20_i012,sphere,cont,500,15.614808334833585,"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",PSO_STD,4,13.512622894346313,1,320
sphere_d20_i012,sphere,cont,500,15.614808334833585,"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",PSO_STD,5,14.766363973868376,1,500
sphere_d20_i012,sphere,cont,500,15.614808334833585,"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",PSO_STD,6,21.752604925538225,0,500
sphere_d20_i012,sphere,cont,500,15.614808334833585,"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",PSO_STD,7,25.33893196552413,0,500
sphere_d20_i012,sphere,cont,500,15.614808334833585,"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",PSO_STD,8,15.008006268769499,1,440
sphere_d20_i012,sphere,cont,500,15.614808334833585,"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",PSO_STD,9,14.962693105756772,1,380
sphere_d20_i012,sphere,cont,500,15.614808334833585,"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",PSO_STD,10,13.398111811523018,1,360
sphere_d20_i012,sphere,cont,500,15.614808334833585,"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",PSO_STD,11,15.441813056508673,1,460
sphere_d20_i012,sphere,cont,500,15.614808334833585,"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",PSO_STD,12,17.212610081493533,0,500
sphere_d20_i012,sphere,cont,500,15.614808334833585,"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",PSO_STD,13,41.24651038634134,0,500
sphere_d20_i012,sphere,cont,500,15.614808334833585,"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",PSO_STD,14,23.557326098439567,0,500
sphere_d20_i012,sphere,cont,500,15.614808334833585,"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",PSO_STD,15,12.645377738089827,1,440
sphere_d20_i012,sphere,cont,500,15.614808334833585,"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",PSO_STD,16,15.145952859932871,1,500
sphere_d20_i012,sphere,cont,500,15.614808334833585,"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",PSO_STD,17,12.295466773708412,1,460
sphere_d20_i012,sphere,cont,500,15.614808334833585,"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",PSO_STD,18,16.737350825021416,0,500
sphere_d20_i012,sphere,cont,500,15.614808334833585,"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",PSO_STD,19,14.608921396013585,1,400
sphere_d20_i012,sphere,cont,500,15.614808334833585,"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",PSO_STD,20,12.72200740059938,1,280
sphere_d20_i012,sphere,cont,500,15.614808334833585,"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",PSO_STD,21,13.34625898800008,1,360
sphere_d20_i012,sphere,cont,500,15.614808334833585,"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",PSO_STD,22,12.67419042438301,1,440
