instance_id,problem,domain,budget,algo_variant,algo_base,seed,best
0,sphere,cont,400,FA,FA,88014800,11.683664983838772
0,sphere,cont,400,FA,FA,88014801,16.395185830723733
0,sphere,cont,400,FA,FA,88014802,8.610781110112827
0,sphere,cont,400,FA,FA,88014803,14.653407226966479
0,sphere,cont,400,FA,FA,88014804,19.082067796301086
0,sphere,cont,400,FA,FA,88014805,17.19520624540648
0,sphere,cont,400,FA,FA,88014806,14.708037528679045
0,sphere,cont,400,FA,FA,88014807,20.931090015095286
0,sphere,cont,400,FA,FA,88014808,20.76200468581647
0,sphere,cont,400,FA,FA,88014809,19.14273974595119
0,sphere,cont,400,FA,FA,88014810,16.89797117933255
0,sphere,cont,400,FA,FA,88014811,14.7007589764193
0,sphere,cont,400,FA,FA,88014812,9.284457124050324
0,sphere,cont,400,FA,FA,88014813,8.49973386195235
0,sphere,cont,400,FA,FA,88014814,13.274697080485426
0,sphere,cont,400,FA,FA,88014815,11.279506638669881
0,sphere,cont,400,FA,FA,88014816,16.098859547432703
0,sphere,cont,400,FA,FA,88014817,19.478706408587847
0,sphere,cont,400,FA,FA,88014818,14.044878919373458
0,sphere,cont,400,FA,FA,88014819,16.871889233629798
0,sphere,cont,400,BA,BA,796014800,33.13232822256086
0,sphere,cont,400,BA,BA,796014801,38.29298001960853
0,sphere,cont,400,BA,BA,796014802,31.8358881360855
0,sphere,cont,400,BA,BA,796014803,39.575334458556185
0,sphere,cont,400,BA,BA,796014804,42.04875697789589
0,sphere,cont,400,BA,BA,796014805,36.30219967865327
0,sphere,cont,400,BA,BA,796014806,45.95561823156693
0,sphere,cont,400,BA,BA,796014807,33.6862859613522
0,sphere,cont,400,BA,BA,796014808,39.2722753403643
0,sphere,cont,400,BA,BA,796014809,38.35537323680827
0,sphere,cont,400,BA,BA,796014810,51.695366406770056
0,sphere,cont,400,BA,BA,796014811,43.209893382747616
0,sphere,cont,400,BA,BA,796014812,29.729977672582873
0,sphere,cont,400,BA,BA,796014813,26.760481222153704
0,sphere,cont,400,BA,BA,796014814,48.020603330706265
0,sphere,cont,400,BA,BA,796014815,51.0933805374343
