domain,problem,instance_id,algo_variant,budget,target,successes,trials,beta_mean,beta_p05,beta_p95,mean_best,median_best,min_best,max_best
cont,Rosenbrock,5,PSO_GBEST,12000,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,0.25067685295637054,0.11692562378887214,0.001791624096425075,3.9418365231292634
cont,Rosenbrock,5,PSO_GBEST,15000,easy,18,30,0.59375,0.4495566259694524,0.7311737237767726,10.910576846648881,0.0823709790048662,0.0014187457265273727,101.7903961429531
cont,Rosenbrock,5,PSO_GBEST,15000,med,1,30,0.0625,0.011585315861443594,0.14409039131834475,10.910576846648881,0.0823709790048662,0.0014187457265273727,101.7903961429531
cont,Rosenbrock,5,PSO_GBEST,15000,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,10.910576846648881,0.0823709790048662,0.0014187457265273727,101.7903961429531
cont,Rosenbrock,5,PSO_GBEST,20000,easy,22,30,0.71875,0.5823396662557391,0.8393889087436222,0.42799533721058813,0.037593554948008805,0.007674856204578315,4.006420599299071
cont,Rosenbrock,5,PSO_GBEST,20000,med,1,30,0.0625,0.011585315861443594,0.14409039131834475,0.42799533721058813,0.037593554948008805,0.007674856204578315,4.006420599299071
cont,Rosenbrock,5,PSO_GBEST,20000,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,0.42799533721058813,0.037593554948008805,0.007674856204578315,4.006420599299071
cont,Rosenbrock,5,PSO_RING,200,easy,0,30,0.03125,0.0016532542666409576,0.09211405994732372,443.27627762750154,340.1548415350617,31.502127849549716,1712.0122170894715
cont,Rosenbrock,5,PSO_RING,200,med,0,30,0.03125,0.0016532542666409576,0.09211405994732372,443.27627762750154,340.1548415350617,31.502127849549716,1712.0122170894715
cont,Rosenbrock,5,PSO_RING,200,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,443.27627762750154,340.1548415350617,31.502127849549716,1712.0122170894715
cont,Rosenbrock,5,PSO_RING,300,easy,0,30,0.03125,0.0016532542666409576,0.09211405994732372,182.20554126829978,120.01541914510742,11.172260495432587,609.4213321897496
cont,Rosenbrock,5,PSO_RING,300,med,0,30,0.03125,0.0016532542666409576,0.09211405994732372,182.20554126829978,120.01541914510742,11.172260495432587,609.4213321897496
cont,Rosenbrock,5,PSO_RING,300,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,182.20554126829978,120.01541914510742,11.172260495432587,609.4213321897496
cont,Rosenbrock,5,PSO_RING,500,easy,0,30,0.03125,0.0016532542666409576,0.09211405994732372,74.43331411338713,50.185065295958225,6.585062383672064,497.9085357904607
cont,Rosenbrock,5,PSO_RING,500,med,0,30,0.03125,0.0016532542666409576,0.09211405994732372,74.43331411338713,50.185065295958225,6.585062383672064,497.9085357904607
cont,Rosenbrock,5,PSO_RING,500,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,74.43331411338713,50.185065295958225,6.585062383672064,497.9085357904607
cont,Rosenbrock,5,PSO_RING,800,easy,0,30,0.03125,0.0016532542666409576,0.09211405994732372,20.04576549329853,14.39234922419369,4.216357405398799,77.07425988130481
cont,Rosenbrock,5,PSO_RING,800,med,0,30,0.03125,0.0016532542666409576,0.09211405994732372,20.04576549329853,14.39234922419369,4.216357405398799,77.07425988130481
cont,Rosenbrock,5,PSO_RING,800,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,20.04576549329853,14.39234922419369,4.216357405398799,77.07425988130481
cont,Rosenbrock,5,PSO_RING,1000,easy,0,30,0.03125,0.0016532542666409576,0.09211405994732372,11.645318240640568,8.657136572570387,1.766137428689309,43.46566327424209
cont,Rosenbrock,5,PSO_RING,1000,med,0,30,0.03125,0.0016532542666409576,0.09211405994732372,11.645318240640568,8.657136572570387,1.766137428689309,43.46566327424209
cont,Rosenbrock,5,PSO_RING,1000,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,11.645318240640568,8.657136572570387,1.766137428689309,43.46566327424209
cont,Rosenbrock,5,PSO_RING,1500,easy,0,30,0.03125,0.0016532542666409576,0.09211405994732372,2.6103413819860606,2.6531616684806734,0.2962782333408217,6.846379691312704
cont,Rosenbrock,5,PSO_RING,1500,med,0,30,0.03125,0.0016532542666409576,0.09211405994732372,2.6103413819860606,2.6531616684806734,0.2962782333408217,6.846379691312704
cont,Rosenbrock,5,PSO_RING,1500,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,2.6103413819860606,2.6531616684806734,0.2962782333408217,6.846379691312704
cont,Rosenbrock,5,PSO_RING,2000,easy,1,30,0.0625,0.011585315861443594,0.14409039131834475,1.8521696355520703,1.6336334697377435,0.09279965184624041,4.658967803209914
cont,Rosenbrock,5,PSO_RING,2000,med,0,30,0.03125,0.0016532542666409576,0.09211405994732372,1.8521696355520703,1.6336334697377435,0.09279965184624041,4.658967803209914
cont,Rosenbrock,5,PSO_RING,2000,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,1.8521696355520703,1.6336334697377435,0.09279965184624041,4.658967803209914
cont,Rosenbrock,5,PSO_RING,3500,easy,2,30,0.09375,0.02690011969114915,0.18946446742553866,1.0072582420197687,0.6828576349263014,0.00707912381638713,3.0651072330621707
cont,Rosenbrock,5,PSO_RING,3500,med,1,30,0.0625,0.011585315861443594,0.14409039131834475,1.0072582420197687,0.6828576349263014,0.00707912381638713,3.0651072330621707
cont,Rosenbrock,5,PSO_RING,3500,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,1.0072582420197687,0.6828576349263014,0.00707912381638713,3.0651072330621707
cont,Rosenbrock,5,PSO_RING,5000,easy,5,30,0.1875,0.08781446714324878,0.30964351535764695,0.6289757617451078,0.5940003797652902,0.0006831809972582851,1.8587471723979854
cont,Rosenbrock,5,PSO_RING,5000,med,2,30,0.09375,0.02690011969114915,0.18946446742553866,0.6289757617451078,0.5940003797652902,0.0006831809972582851,1.8587471723979854
cont,Rosenbrock,5,PSO_RING,5000,hard,1,30,0.0625,0.011585315861443594,0.14409039131834475,0.6289757617451078,0.5940003797652902,0.0006831809972582851,1.8587471723979854
cont,Rosenbrock,5,PSO_RING,8000,easy,4,30,0.15625,0.06578047054601774,0.2713711815575147,0.5440842618114518,0.6157749478315384,0.00023281951658977025,1.116879867892998
cont,Rosenbrock,5,PSO_RING,8000,med,1,30,0.0625,0.011585315861443594,0.14409039131834475,0.5440842618114518,0.6157749478315384,0.00023281951658977025,1.116879867892998
cont,Rosenbrock,5,PSO_RING,8000,hard,1,30,0.0625,0.011585315861443594,0.14409039131834475,0.5440842618114518,0.6157749478315384,0.00023281951658977025,1.116879867892998
cont,Rosenbrock,5,PSO_RING,12000,easy,5,30,0.1875,0.08781446714324878,0.30964351535764695,0.4620766413993713,0.5424308310307044,0.02196233308140346,0.984337229977418
cont,Rosenbrock,5,PSO_RING,12000,med,0,30,0.03125,0.0016532542666409576,0.09211405994732372,0.4620766413993713,0.5424308310307044,0.02196233308140346,0.984337229977418
cont,Rosenbrock,5,PSO_RING,12000,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,0.4620766413993713,0.5424308310307044,0.02196233308140346,0.984337229977418
cont,Rosenbrock,5,PSO_RING,15000,easy,6,30,0.21875,0.11108877125926007,0.3466525437888071,0.34525887702899843,0.41070184429508216,2.109693974913579e-05,0.6310721405786573
cont,Rosenbrock,5,PSO_RING,15000,med,3,30,0.125,0.04530017302264189,0.23150297514336832,0.34525887702899843,0.41070184429508216,2.109693974913579e-05,0.6310721405786573
cont,Rosenbrock,5,PSO_RING,15000,hard,2,30,0.09375,0.02690011969114915,0.18946446742553866,0.34525887702899843,0.41070184429508216,2.109693974913579e-05,0.6310721405786573
cont,Rosenbrock,5,PSO_RING,20000,easy,9,30,0.3125,0.18662163557046532,0.4519044172193684,0.25044148824028645,0.30685036088029416,0.003257951441945195,0.5657015797188615
cont,Rosenbrock,5,PSO_RING,20000,med,2,30,0.09375,0.02690011969114915,0.18946446742553866,0.25044148824028645,0.30685036088029416,0.003257951441945195,0.5657015797188615
cont,Rosenbrock,5,PSO_RING,20000,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,0.25044148824028645,0.30685036088029416,0.003257951441945195,0.5657015797188615
cont,Rosenbrock,6,ES_1P1,200,easy,0,30,0.03125,0.0016532542666409576,0.09211405994732372,30.107075192563503,19.847542179061357,4.475810721910755,118.65577517674427
cont,Rosenbrock,6,ES_1P1,200,med,0,30,0.03125,0.0016532542666409576,0.09211405994732372,30.107075192563503,19.847542179061357,4.475810721910755,118.65577517674427
cont,Rosenbrock,6,ES_1P1,200,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,30.107075192563503,19.847542179061357,4.475810721910755,118.65577517674427
