instance_id,problem,domain,budget,algo_variant,algo_base,seed,best
0,sphere,cont,800,MFO,MFO,185029604,8.863451327120572
0,sphere,cont,800,MFO,MFO,185029605,11.789067748784571
0,sphere,cont,800,MFO,MFO,185029606,12.376540250694495
0,sphere,cont,800,MFO,MFO,185029607,17.83224402684849
0,sphere,cont,800,MFO,MFO,185029608,10.425106016511275
0,sphere,cont,800,MFO,MFO,185029609,4.154054566962726
0,sphere,cont,800,WOA,WOA,218029600,1.6406159316537192
0,sphere,cont,800,WOA,WOA,218029601,0.07994024096625307
0,sphere,cont,800,WOA,WOA,218029602,0.14007348262774408
0,sphere,cont,800,WOA,WOA,218029603,0.18167727932206104
0,sphere,cont,800,WOA,WOA,218029604,0.6275974343301204
0,sphere,cont,800,WOA,WOA,218029605,3.1992422805103993
0,sphere,cont,800,WOA,WOA,218029606,0.2956119190614057
0,sphere,cont,800,WOA,WOA,218029607,0.3367590311219691
0,sphere,cont,800,WOA,WOA,218029608,0.7958552923800339
0,sphere,cont,800,WOA,WOA,218029609,0.2847946198543009
0,sphere,cont,800,FA,FA,765029600,9.831256170543806
0,sphere,cont,800,FA,FA,765029601,9.664448251210386
0,sphere,cont,800,FA,FA,765029602,8.795927392618134
0,sphere,cont,800,FA,FA,765029603,7.09866048038986
0,sphere,cont,800,FA,FA,765029604,7.6623819252820535
0,sphere,cont,800,FA,FA,765029605,11.082508232044352
0,sphere,cont,800,FA,FA,765029606,10.256483348891186
0,sphere,cont,800,FA,FA,765029607,8.06254192383249
0,sphere,cont,800,FA,FA,765029608,7.565720716137215
0,sphere,cont,800,FA,FA,765029609,11.095518097003758
0,sphere,cont,800,BA,BA,54029600,49.868416010134524
0,sphere,cont,800,BA,BA,54029601,12.758559662327475
0,sphere,cont,800,BA,BA,54029602,19.519815748490675
0,sphere,cont,800,BA,BA,54029603,59.696892582844036
0,sphere,cont,800,BA,BA,54029604,33.51877109884284
0,sphere,cont,800,BA,BA,54029605,42.378729041444906
0,sphere,cont,800,BA,BA,54029606,22.54400686242362
0,sphere,cont,800,BA,BA,54029607,37.82533665757013
0,sphere,cont,800,BA,BA,54029608,27.82401803789461
0,sphere,cont,800,BA,BA,54029609,23.21647128443598
