ts_ms,domain,instance_id,budget,algo,seed,best_value,evals,meta_json
1769284921252,tsp,tsp_uniform_n20_0006,10000,RT,0,6.222994866647345,10000,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.1706588910558768}"
1769284921796,tsp,tsp_uniform_n20_0006,10000,RT,1,6.729431152783368,10000,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.1706588910558768}"
1769284922384,tsp,tsp_uniform_n20_0006,10000,RT,2,6.649272924311387,10000,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.1706588910558768}"
1769284922875,tsp,tsp_uniform_n20_0006,10000,RT,3,6.592989140968416,10000,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.1706588910558768}"
1769284923375,tsp,tsp_uniform_n20_0006,10000,RT,4,6.237323365984993,10000,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.1706588910558768}"
1769284924022,tsp,tsp_uniform_n20_0006,10000,2OPT,0,3.0143722643612745,10000,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.1706588910558768}"
1769284924666,tsp,tsp_uniform_n20_0006,10000,2OPT,1,3.0143722643612745,10000,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.1706588910558768}"
1769284925329,tsp,tsp_uniform_n20_0006,10000,2OPT,2,3.0143722643612745,10000,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.1706588910558768}"
1769284926015,tsp,tsp_uniform_n20_0006,10000,2OPT,3,3.0143722643612745,10000,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.1706588910558768}"
1769284926643,tsp,tsp_uniform_n20_0006,10000,2OPT,4,3.0143722643612745,10000,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.1706588910558768}"
1769284927358,tsp,tsp_uniform_n20_0006,10000,SA,0,3.0143722643612745,10000,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.1706588910558768}"
1769284928108,tsp,tsp_uniform_n20_0006,10000,SA,1,3.014372264361275,10000,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.1706588910558768}"
1769284928849,tsp,tsp_uniform_n20_0006,10000,SA,2,3.0143722643612745,10000,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.1706588910558768}"
1769284929587,tsp,tsp_uniform_n20_0006,10000,SA,3,3.0143722643612745,10000,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.1706588910558768}"
1769284930370,tsp,tsp_uniform_n20_0006,10000,SA,4,3.0143722643612745,10000,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.1706588910558768}"
1769284930964,tsp,tsp_uniform_n20_0006,10000,ILS,0,3.0143722643612745,10001,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.1706588910558768}"
1769284931597,tsp,tsp_uniform_n20_0006,10000,ILS,1,3.0143722643612745,10001,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.1706588910558768}"
1769284932240,tsp,tsp_uniform_n20_0006,10000,ILS,2,3.014372264361275,10001,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.1706588910558768}"
1769284932954,tsp,tsp_uniform_n20_0006,10000,ILS,3,3.014372264361275,10001,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.1706588910558768}"
1769284933601,tsp,tsp_uniform_n20_0006,10000,ILS,4,3.0143722643612745,10001,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.1706588910558768}"
1769284933716,tsp,tsp_clustered_n20_0007,2000,RT,0,2.492569419942436,2000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.12945325328516064}"
1769284933813,tsp,tsp_clustered_n20_0007,2000,RT,1,2.9863829220743052,2000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.12945325328516064}"
1769284933934,tsp,tsp_clustered_n20_0007,2000,RT,2,2.9452491092177193,2000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.12945325328516064}"
1769284934047,tsp,tsp_clustered_n20_0007,2000,RT,3,2.994648704902892,2000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.12945325328516064}"
1769284934144,tsp,tsp_clustered_n20_0007,2000,RT,4,2.9147148087969494,2000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.12945325328516064}"
1769284934278,tsp,tsp_clustered_n20_0007,2000,2OPT,0,1.677052377558127,2000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.12945325328516064}"
1769284934418,tsp,tsp_clustered_n20_0007,2000,2OPT,1,1.6874231568384972,2000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.12945325328516064}"
1769284934534,tsp,tsp_clustered_n20_0007,2000,2OPT,2,1.692305453835978,2000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.12945325328516064}"
1769284934653,tsp,tsp_clustered_n20_0007,2000,2OPT,3,1.6770523775581268,2000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.12945325328516064}"
1769284934784,tsp,tsp_clustered_n20_0007,2000,2OPT,4,1.6974904662680772,2000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.12945325328516064}"
1769284934938,tsp,tsp_clustered_n20_0007,2000,SA,0,1.6904679418643394,2000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.12945325328516064}"
1769284935082,tsp,tsp_clustered_n20_0007,2000,SA,1,1.668034187479001,2000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.12945325328516064}"
1769284935241,tsp,tsp_clustered_n20_0007,2000,SA,2,1.692305453835978,2000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.12945325328516064}"
1769284935396,tsp,tsp_clustered_n20_0007,2000,SA,3,1.6824755560282454,2000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.12945325328516064}"
1769284935520,tsp,tsp_clustered_n20_0007,2000,SA,4,1.6736780314156705,2000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.12945325328516064}"
1769284935642,tsp,tsp_clustered_n20_0007,2000,ILS,0,1.6733919097916417,2001,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.12945325328516064}"
1769284935779,tsp,tsp_clustered_n20_0007,2000,ILS,1,1.692305453835978,2001,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.12945325328516064}"
1769284935918,tsp,tsp_clustered_n20_0007,2000,ILS,2,1.6770523775581268,2001,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.12945325328516064}"
1769284936048,tsp,tsp_clustered_n20_0007,2000,ILS,3,1.6874231568384972,2001,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.12945325328516064}"
1769284936185,tsp,tsp_clustered_n20_0007,2000,ILS,4,1.716569478023161,2001,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.12945325328516064}"
1769284936731,tsp,tsp_clustered_n20_0007,10000,RT,0,2.4521711954423995,10000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.12945325328516064}"
1769284937277,tsp,tsp_clustered_n20_0007,10000,RT,1,2.723134896722007,10000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.12945325328516064}"
1769284937853,tsp,tsp_clustered_n20_0007,10000,RT,2,2.8703659080795365,10000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.12945325328516064}"
1769284938383,tsp,tsp_clustered_n20_0007,10000,RT,3,2.8684850690003882,10000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.12945325328516064}"
1769284938888,tsp,tsp_clustered_n20_0007,10000,RT,4,2.8294335326790536,10000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.12945325328516064}"
1769284939548,tsp,tsp_clustered_n20_0007,10000,2OPT,0,1.668034187479001,10000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.12945325328516064}"
1769284940227,tsp,tsp_clustered_n20_0007,10000,2OPT,1,1.6633072521353003,10000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.12945325328516064}"
1769284940906,tsp,tsp_clustered_n20_0007,10000,2OPT,2,1.6770523775581268,10000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.12945325328516064}"
1769284941580,tsp,tsp_clustered_n20_0007,10000,2OPT,3,1.6733919097916414,10000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.12945325328516064}"
1769284942248,tsp,tsp_clustered_n20_0007,10000,2OPT,4,1.6782742067891228,10000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.12945325328516064}"
1769284943092,tsp,tsp_clustered_n20_0007,10000,SA,0,1.6633072521353003,10000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.12945325328516064}"
1769284943802,tsp,tsp_clustered_n20_0007,10000,SA,1,1.6904679418643394,10000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.12945325328516064}"
1769284944554,tsp,tsp_clustered_n20_0007,10000,SA,2,1.6736780314156705,10000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.12945325328516064}"
1769284945319,tsp,tsp_clustered_n20_0007,10000,SA,3,1.6736780314156705,10000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.12945325328516064}"
1769284946132,tsp,tsp_clustered_n20_0007,10000,SA,4,1.6768317120915759,10000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.12945325328516064}"
1769284946805,tsp,tsp_clustered_n20_0007,10000,ILS,0,1.6633072521353003,10001,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.12945325328516064}"
1769284947500,tsp,tsp_clustered_n20_0007,10000,ILS,1,1.6633072521353003,10001,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.12945325328516064}"
1769284948245,tsp,tsp_clustered_n20_0007,10000,ILS,2,1.6824755560282454,10001,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.12945325328516064}"
1769284948913,tsp,tsp_clustered_n20_0007,10000,ILS,3,1.6733919097916412,10001,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.12945325328516064}"
1769284949571,tsp,tsp_clustered_n20_0007,10000,ILS,4,1.6768317120915759,10001,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.12945325328516064}"
1769284949699,tsp,tsp_uniform_n40_0008,2000,RT,0,15.591792203755263,2000,"{""kind"": ""uniform"", ""n"": 40, ""clusteriness"": 0.1333280023219227}"
1769284949821,tsp,tsp_uniform_n40_0008,2000,RT,1,15.142834764617787,2000,"{""kind"": ""uniform"", ""n"": 40, ""clusteriness"": 0.1333280023219227}"
1769284949945,tsp,tsp_uniform_n40_0008,2000,RT,2,15.222444601673882,2000,"{""kind"": ""uniform"", ""n"": 40, ""clusteriness"": 0.1333280023219227}"
1769284950052,tsp,tsp_uniform_n40_0008,2000,RT,3,14.598205251593614,2000,"{""kind"": ""uniform"", ""n"": 40, ""clusteriness"": 0.1333280023219227}"
1769284950170,tsp,tsp_uniform_n40_0008,2000,RT,4,15.070194434792423,2000,"{""kind"": ""uniform"", ""n"": 40, ""clusteriness"": 0.1333280023219227}"
1769284950314,tsp,tsp_uniform_n40_0008,2000,2OPT,0,5.140167071014817,2000,"{""kind"": ""uniform"", ""n"": 40, ""clusteriness"": 0.1333280023219227}"
1769284950458,tsp,tsp_uniform_n40_0008,2000,2OPT,1,5.086275337009348,2000,"{""kind"": ""uniform"", ""n"": 40, ""clusteriness"": 0.1333280023219227}"
1769284950670,tsp,tsp_uniform_n40_0008,2000,2OPT,2,5.124405720631937,2000,"{""kind"": ""uniform"", ""n"": 40, ""clusteriness"": 0.1333280023219227}"
1769284950842,tsp,tsp_uniform_n40_0008,2000,2OPT,3,5.098654012420206,2000,"{""kind"": ""uniform"", ""n"": 40, ""clusteriness"": 0.1333280023219227}"
1769284950954,tsp,tsp_uniform_n40_0008,2000,2OPT,4,4.893675244269728,2000,"{""kind"": ""uniform"", ""n"": 40, ""clusteriness"": 0.1333280023219227}"
1769284951082,tsp,tsp_uniform_n40_0008,2000,SA,0,5.132500451347385,2000,"{""kind"": ""uniform"", ""n"": 40, ""clusteriness"": 0.1333280023219227}"
1769284951204,tsp,tsp_uniform_n40_0008,2000,SA,1,5.04833346261379,2000,"{""kind"": ""uniform"", ""n"": 40, ""clusteriness"": 0.1333280023219227}"
1769284951341,tsp,tsp_uniform_n40_0008,2000,SA,2,4.8711649183752,2000,"{""kind"": ""uniform"", ""n"": 40, ""clusteriness"": 0.1333280023219227}"
1769284951471,tsp,tsp_uniform_n40_0008,2000,SA,3,5.142210996361954,2000,"{""kind"": ""uniform"", ""n"": 40, ""clusteriness"": 0.1333280023219227}"
1769284951593,tsp,tsp_uniform_n40_0008,2000,SA,4,5.006926976677334,2000,"{""kind"": ""uniform"", ""n"": 40, ""clusteriness"": 0.1333280023219227}"
1769284951729,tsp,tsp_uniform_n40_0008,2000,ILS,0,4.952045259313785,2001,"{""kind"": ""uniform"", ""n"": 40, ""clusteriness"": 0.1333280023219227}"
1769284951861,tsp,tsp_uniform_n40_0008,2000,ILS,1,5.29062363481362,2001,"{""kind"": ""uniform"", ""n"": 40, ""clusteriness"": 0.1333280023219227}"
1769284951987,tsp,tsp_uniform_n40_0008,2000,ILS,2,5.278163372075875,2001,"{""kind"": ""uniform"", ""n"": 40, ""clusteriness"": 0.1333280023219227}"
1769284952087,tsp,tsp_uniform_n40_0008,2000,ILS,3,5.238227248040688,2001,"{""kind"": ""uniform"", ""n"": 40, ""clusteriness"": 0.1333280023219227}"
1769284952204,tsp,tsp_uniform_n40_0008,2000,ILS,4,5.201526591633193,2001,"{""kind"": ""uniform"", ""n"": 40, ""clusteriness"": 0.1333280023219227}"
1769284952776,tsp,tsp_uniform_n40_0008,10000,RT,0,13.87612720108715,10000,"{""kind"": ""uniform"", ""n"": 40, ""clusteriness"": 0.1333280023219227}"
1769284953212,tsp,tsp_uniform_n40_0008,10000,RT,1,14.57955891518506,10000,"{""kind"": ""uniform"", ""n"": 40, ""clusteriness"": 0.1333280023219227}"
1769284953766,tsp,tsp_uniform_n40_0008,10000,RT,2,14.072202248643896,10000,"{""kind"": ""uniform"", ""n"": 40, ""clusteriness"": 0.1333280023219227}"
1769284954221,tsp,tsp_uniform_n40_0008,10000,RT,3,14.062001971662138,10000,"{""kind"": ""uniform"", ""n"": 40, ""clusteriness"": 0.1333280023219227}"
1769284954711,tsp,tsp_uniform_n40_0008,10000,RT,4,14.058405447512511,10000,"{""kind"": ""uniform"", ""n"": 40, ""clusteriness"": 0.1333280023219227}"
1769284955354,tsp,tsp_uniform_n40_0008,10000,2OPT,0,4.909214019503247,10000,"{""kind"": ""uniform"", ""n"": 40, ""clusteriness"": 0.1333280023219227}"
1769284955932,tsp,tsp_uniform_n40_0008,10000,2OPT,1,4.832225098792894,10000,"{""kind"": ""uniform"", ""n"": 40, ""clusteriness"": 0.1333280023219227}"
1769284956569,tsp,tsp_uniform_n40_0008,10000,2OPT,2,4.607868306420102,10000,"{""kind"": ""uniform"", ""n"": 40, ""clusteriness"": 0.1333280023219227}"
1769284957170,tsp,tsp_uniform_n40_0008,10000,2OPT,3,4.665832581384974,10000,"{""kind"": ""uniform"", ""n"": 40, ""clusteriness"": 0.1333280023219227}"
1769284957795,tsp,tsp_uniform_n40_0008,10000,2OPT,4,4.904935234430664,10000,"{""kind"": ""uniform"", ""n"": 40, ""clusteriness"": 0.1333280023219227}"
1769284958471,tsp,tsp_uniform_n40_0008,10000,SA,0,5.058792480456295,10000,"{""kind"": ""uniform"", ""n"": 40, ""clusteriness"": 0.1333280023219227}"
1769284959142,tsp,tsp_uniform_n40_0008,10000,SA,1,4.779705958501515,10000,"{""kind"": ""uniform"", ""n"": 40, ""clusteriness"": 0.1333280023219227}"
1769284959776,tsp,tsp_uniform_n40_0008,10000,SA,2,4.944158032365591,10000,"{""kind"": ""uniform"", ""n"": 40, ""clusteriness"": 0.1333280023219227}"
1769284960487,tsp,tsp_uniform_n40_0008,10000,SA,3,4.989914503881168,10000,"{""kind"": ""uniform"", ""n"": 40, ""clusteriness"": 0.1333280023219227}"
1769284961068,tsp,tsp_uniform_n40_0008,10000,SA,4,4.968125366618715,10000,"{""kind"": ""uniform"", ""n"": 40, ""clusteriness"": 0.1333280023219227}"
1769284961674,tsp,tsp_uniform_n40_0008,10000,ILS,0,5.111631301341795,10001,"{""kind"": ""uniform"", ""n"": 40, ""clusteriness"": 0.1333280023219227}"
1769284962261,tsp,tsp_uniform_n40_0008,10000,ILS,1,5.000869097094114,10001,"{""kind"": ""uniform"", ""n"": 40, ""clusteriness"": 0.1333280023219227}"
1769284962887,tsp,tsp_uniform_n40_0008,10000,ILS,2,4.9363853554094135,10001,"{""kind"": ""uniform"", ""n"": 40, ""clusteriness"": 0.1333280023219227}"
1769284963462,tsp,tsp_uniform_n40_0008,10000,ILS,3,4.88908752563847,10001,"{""kind"": ""uniform"", ""n"": 40, ""clusteriness"": 0.1333280023219227}"
1769284964020,tsp,tsp_uniform_n40_0008,10000,ILS,4,4.993626158166668,10001,"{""kind"": ""uniform"", ""n"": 40, ""clusteriness"": 0.1333280023219227}"
1769284964103,tsp,tsp_clustered_n40_0009,2000,RT,0,7.840702847474097,2000,"{""kind"": ""clustered"", ""n"": 40, ""clusteriness"": 0.08873432230551408}"
1769284964191,tsp,tsp_clustered_n40_0009,2000,RT,1,7.396280773967467,2000,"{""kind"": ""clustered"", ""n"": 40, ""clusteriness"": 0.08873432230551408}"
1769284964287,tsp,tsp_clustered_n40_0009,2000,RT,2,7.307955332336524,2000,"{""kind"": ""clustered"", ""n"": 40, ""clusteriness"": 0.08873432230551408}"
1769284964370,tsp,tsp_clustered_n40_0009,2000,RT,3,7.9680004770666155,2000,"{""kind"": ""clustered"", ""n"": 40, ""clusteriness"": 0.08873432230551408}"
1769284964471,tsp,tsp_clustered_n40_0009,2000,RT,4,8.189411179098995,2000,"{""kind"": ""clustered"", ""n"": 40, ""clusteriness"": 0.08873432230551408}"
1769284964570,tsp,tsp_clustered_n40_0009,2000,2OPT,0,2.1862439348511193,2000,"{""kind"": ""clustered"", ""n"": 40, ""clusteriness"": 0.08873432230551408}"
1769284964679,tsp,tsp_clustered_n40_0009,2000,2OPT,1,2.1445307251648957,2000,"{""kind"": ""clustered"", ""n"": 40, ""clusteriness"": 0.08873432230551408}"
1769284964803,tsp,tsp_clustered_n40_0009,2000,2OPT,2,2.0776889830408107,2000,"{""kind"": ""clustered"", ""n"": 40, ""clusteriness"": 0.08873432230551408}"
1769284964912,tsp,tsp_clustered_n40_0009,2000,2OPT,3,2.0341539734853624,2000,"{""kind"": ""clustered"", ""n"": 40, ""clusteriness"": 0.08873432230551408}"
1769284965019,tsp,tsp_clustered_n40_0009,2000,2OPT,4,2.1964859920906346,2000,"{""kind"": ""clustered"", ""n"": 40, ""clusteriness"": 0.08873432230551408}"
1769284965143,tsp,tsp_clustered_n40_0009,2000,SA,0,2.081899724124631,2000,"{""kind"": ""clustered"", ""n"": 40, ""clusteriness"": 0.08873432230551408}"
1769284965275,tsp,tsp_clustered_n40_0009,2000,SA,1,2.124087843129364,2000,"{""kind"": ""clustered"", ""n"": 40, ""clusteriness"": 0.08873432230551408}"
1769284965407,tsp,tsp_clustered_n40_0009,2000,SA,2,2.1846715120837246,2000,"{""kind"": ""clustered"", ""n"": 40, ""clusteriness"": 0.08873432230551408}"
1769284965524,tsp,tsp_clustered_n40_0009,2000,SA,3,2.1353422046847585,2000,"{""kind"": ""clustered"", ""n"": 40, ""clusteriness"": 0.08873432230551408}"
1769284965644,tsp,tsp_clustered_n40_0009,2000,SA,4,2.0800269192334397,2000,"{""kind"": ""clustered"", ""n"": 40, ""clusteriness"": 0.08873432230551408}"
1769284965770,tsp,tsp_clustered_n40_0009,2000,ILS,0,2.294063382539815,2001,"{""kind"": ""clustered"", ""n"": 40, ""clusteriness"": 0.08873432230551408}"
1769284965870,tsp,tsp_clustered_n40_0009,2000,ILS,1,2.1239588548188153,2001,"{""kind"": ""clustered"", ""n"": 40, ""clusteriness"": 0.08873432230551408}"
1769284965986,tsp,tsp_clustered_n40_0009,2000,ILS,2,2.265970363947889,2001,"{""kind"": ""clustered"", ""n"": 40, ""clusteriness"": 0.08873432230551408}"
1769284966119,tsp,tsp_clustered_n40_0009,2000,ILS,3,2.1394411915627343,2001,"{""kind"": ""clustered"", ""n"": 40, ""clusteriness"": 0.08873432230551408}"
1769284966219,tsp,tsp_clustered_n40_0009,2000,ILS,4,2.196864424116479,2001,"{""kind"": ""clustered"", ""n"": 40, ""clusteriness"": 0.08873432230551408}"
1769284966720,tsp,tsp_clustered_n40_0009,10000,RT,0,6.83264229833132,10000,"{""kind"": ""clustered"", ""n"": 40, ""clusteriness"": 0.08873432230551408}"
1769284967214,tsp,tsp_clustered_n40_0009,10000,RT,1,7.215591770103345,10000,"{""kind"": ""clustered"", ""n"": 40, ""clusteriness"": 0.08873432230551408}"
1769284967693,tsp,tsp_clustered_n40_0009,10000,RT,2,6.742789884861807,10000,"{""kind"": ""clustered"", ""n"": 40, ""clusteriness"": 0.08873432230551408}"
1769284968147,tsp,tsp_clustered_n40_0009,10000,RT,3,7.309542395923279,10000,"{""kind"": ""clustered"", ""n"": 40, ""clusteriness"": 0.08873432230551408}"
1769284968610,tsp,tsp_clustered_n40_0009,10000,RT,4,7.439257269029745,10000,"{""kind"": ""clustered"", ""n"": 40, ""clusteriness"": 0.08873432230551408}"
1769284969186,tsp,tsp_clustered_n40_0009,10000,2OPT,0,2.087771958937773,10000,"{""kind"": ""clustered"", ""n"": 40, ""clusteriness"": 0.08873432230551408}"
1769284969763,tsp,tsp_clustered_n40_0009,10000,2OPT,1,2.0684972962983137,10000,"{""kind"": ""clustered"", ""n"": 40, ""clusteriness"": 0.08873432230551408}"
1769284970427,tsp,tsp_clustered_n40_0009,10000,2OPT,2,2.079063838594828,10000,"{""kind"": ""clustered"", ""n"": 40, ""clusteriness"": 0.08873432230551408}"
1769284971034,tsp,tsp_clustered_n40_0009,10000,2OPT,3,2.0341539734853624,10000,"{""kind"": ""clustered"", ""n"": 40, ""clusteriness"": 0.08873432230551408}"
1769284971740,tsp,tsp_clustered_n40_0009,10000,2OPT,4,2.1091130390708077,10000,"{""kind"": ""clustered"", ""n"": 40, ""clusteriness"": 0.08873432230551408}"
1769284972442,tsp,tsp_clustered_n40_0009,10000,SA,0,2.101762691063759,10000,"{""kind"": ""clustered"", ""n"": 40, ""clusteriness"": 0.08873432230551408}"
1769284973155,tsp,tsp_clustered_n40_0009,10000,SA,1,2.0388586768823913,10000,"{""kind"": ""clustered"", ""n"": 40, ""clusteriness"": 0.08873432230551408}"
1769284973831,tsp,tsp_clustered_n40_0009,10000,SA,2,2.133062542070639,10000,"{""kind"": ""clustered"", ""n"": 40, ""clusteriness"": 0.08873432230551408}"
1769284974497,tsp,tsp_clustered_n40_0009,10000,SA,3,2.1381248969505857,10000,"{""kind"": ""clustered"", ""n"": 40, ""clusteriness"": 0.08873432230551408}"
1769284975169,tsp,tsp_clustered_n40_0009,10000,SA,4,2.101801457520597,10000,"{""kind"": ""clustered"", ""n"": 40, ""clusteriness"": 0.08873432230551408}"
1769284975808,tsp,tsp_clustered_n40_0009,10000,ILS,0,2.09732724550038,10001,"{""kind"": ""clustered"", ""n"": 40, ""clusteriness"": 0.08873432230551408}"
1769284976421,tsp,tsp_clustered_n40_0009,10000,ILS,1,2.0958979847183006,10001,"{""kind"": ""clustered"", ""n"": 40, ""clusteriness"": 0.08873432230551408}"
1769284977015,tsp,tsp_clustered_n40_0009,10000,ILS,2,2.154491436056743,10001,"{""kind"": ""clustered"", ""n"": 40, ""clusteriness"": 0.08873432230551408}"
1769284977613,tsp,tsp_clustered_n40_0009,10000,ILS,3,2.138321779296472,10001,"{""kind"": ""clustered"", ""n"": 40, ""clusteriness"": 0.08873432230551408}"
1769284978261,tsp,tsp_clustered_n40_0009,10000,ILS,4,2.034066407993731,10001,"{""kind"": ""clustered"", ""n"": 40, ""clusteriness"": 0.08873432230551408}"
1769284978386,tsp,tsp_uniform_n80_0010,2000,RT,0,34.72004763271654,2000,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.09450163861620556}"
1769284978492,tsp,tsp_uniform_n80_0010,2000,RT,1,35.52028724114184,2000,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.09450163861620556}"
1769284978601,tsp,tsp_uniform_n80_0010,2000,RT,2,34.46093571532995,2000,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.09450163861620556}"
1769284978726,tsp,tsp_uniform_n80_0010,2000,RT,3,33.84379414901133,2000,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.09450163861620556}"
1769284978834,tsp,tsp_uniform_n80_0010,2000,RT,4,34.60522980307837,2000,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.09450163861620556}"
1769284978968,tsp,tsp_uniform_n80_0010,2000,2OPT,0,8.011654551450057,2000,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.09450163861620556}"
1769284979091,tsp,tsp_uniform_n80_0010,2000,2OPT,1,7.669268521941743,2000,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.09450163861620556}"
1769284979214,tsp,tsp_uniform_n80_0010,2000,2OPT,2,7.725098357581333,2000,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.09450163861620556}"
1769284979343,tsp,tsp_uniform_n80_0010,2000,2OPT,3,8.796804044917467,2000,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.09450163861620556}"
1769284979491,tsp,tsp_uniform_n80_0010,2000,2OPT,4,7.966225580184601,2000,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.09450163861620556}"
1769284979666,tsp,tsp_uniform_n80_0010,2000,SA,0,7.741469268126815,2000,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.09450163861620556}"
1769284979825,tsp,tsp_uniform_n80_0010,2000,SA,1,7.662981640134271,2000,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.09450163861620556}"
1769284979959,tsp,tsp_uniform_n80_0010,2000,SA,2,7.942140485339719,2000,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.09450163861620556}"
1769284980112,tsp,tsp_uniform_n80_0010,2000,SA,3,8.231398546579365,2000,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.09450163861620556}"
1769284980262,tsp,tsp_uniform_n80_0010,2000,SA,4,7.560504370868121,2000,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.09450163861620556}"
1769284980386,tsp,tsp_uniform_n80_0010,2000,ILS,0,7.867779869032125,2001,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.09450163861620556}"
1769284980514,tsp,tsp_uniform_n80_0010,2000,ILS,1,7.8900645935767635,2001,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.09450163861620556}"
1769284980643,tsp,tsp_uniform_n80_0010,2000,ILS,2,7.650811669786986,2001,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.09450163861620556}"
1769284980772,tsp,tsp_uniform_n80_0010,2000,ILS,3,8.203104183977002,2001,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.09450163861620556}"
1769284980914,tsp,tsp_uniform_n80_0010,2000,ILS,4,8.535911252382919,2001,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.09450163861620556}"
