instance_id,func,dim,budget,budget_tier,algo,seed,best,evals,meta_json
sphere_d10_i003,sphere,10,10000,1000xD,DE,2,2.0825269614214157e-06,10000,"{""shift"": true, ""rot"": true}"
sphere_d10_i003,sphere,10,10000,1000xD,GA,0,0.5981631213411283,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i003,sphere,10,10000,1000xD,GA,1,0.7954955954760626,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i003,sphere,10,10000,1000xD,GA,2,0.6492443559940636,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i003,sphere,10,10000,1000xD,ES_ML,0,1.341563988858259e-18,9970,"{""shift"": true, ""rot"": true}"
sphere_d10_i003,sphere,10,10000,1000xD,ES_ML,1,4.73336621099681e-18,9970,"{""shift"": true, ""rot"": true}"
sphere_d10_i003,sphere,10,10000,1000xD,ES_ML,2,9.25781170311125e-19,9970,"{""shift"": true, ""rot"": true}"
sphere_d10_i003,sphere,10,10000,1000xD,GWO,0,0.5575671810265054,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i003,sphere,10,10000,1000xD,GWO,1,0.7093344271194124,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i003,sphere,10,10000,1000xD,GWO,2,0.6256056672470821,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i003,sphere,10,10000,1000xD,MFO,0,11.727421133134039,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i003,sphere,10,10000,1000xD,MFO,1,28.30853683985051,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i003,sphere,10,10000,1000xD,MFO,2,16.8087247436317,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i003,sphere,10,10000,1000xD,WOA,0,0.43353691647574855,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i003,sphere,10,10000,1000xD,WOA,1,0.6209387064562245,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i003,sphere,10,10000,1000xD,WOA,2,0.7180843915684233,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i003,sphere,10,10000,1000xD,FA,0,2.0209739240373787,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i003,sphere,10,10000,1000xD,FA,1,1.380430315304353,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i003,sphere,10,10000,1000xD,FA,2,2.3362712945570276,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i003,sphere,10,10000,1000xD,BA,0,0.5244796762274012,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i003,sphere,10,10000,1000xD,BA,1,0.6310107358714727,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i003,sphere,10,10000,1000xD,BA,2,0.6830243836376305,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i003,sphere,10,10000,1000xD,ALO,0,6.335348026171682,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i003,sphere,10,10000,1000xD,ALO,1,4.480573255278934,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i003,sphere,10,10000,1000xD,ALO,2,9.34088130433571,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,2000,200xD,PSO_STD,0,0.45897786923942596,1980,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,2000,200xD,PSO_STD,1,1.5791377591497882,1980,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,2000,200xD,PSO_STD,2,0.15797349657039259,1980,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,2000,200xD,PSO_CONSTR,0,0.29967260999963086,1980,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,2000,200xD,PSO_CONSTR,1,0.39406978126752706,1980,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,2000,200xD,PSO_CONSTR,2,3.2991216712936664,1980,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,2000,200xD,PSO_RING,0,0.041525394964164714,1980,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,2000,200xD,PSO_RING,1,0.14709115301494544,1980,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,2000,200xD,PSO_RING,2,0.1529335736092931,1980,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,2000,200xD,DE,0,0.18788172708127257,2000,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,2000,200xD,DE,1,0.8129900088975562,2000,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,2000,200xD,DE,2,0.9483683409641305,2000,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,2000,200xD,GA,0,0.7473106584950389,1980,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,2000,200xD,GA,1,1.0098077662105072,1980,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,2000,200xD,GA,2,1.264707826338933,1980,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,2000,200xD,ES_ML,0,0.002056932412283484,1970,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,2000,200xD,ES_ML,1,0.01521638849871965,1970,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,2000,200xD,ES_ML,2,0.010548204912951472,1970,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,2000,200xD,GWO,0,1.632433169584081,1980,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,2000,200xD,GWO,1,1.871823426412444,1980,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,2000,200xD,GWO,2,1.8816874762832576,1980,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,2000,200xD,MFO,0,20.816427608295275,1980,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,2000,200xD,MFO,1,25.650257677805225,1980,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,2000,200xD,MFO,2,15.311025158542437,1980,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,2000,200xD,WOA,0,2.111177284423853,1980,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,2000,200xD,WOA,1,3.7738296479631788,1980,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,2000,200xD,WOA,2,3.820744565343111,1980,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,2000,200xD,FA,0,5.704242791851677,1980,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,2000,200xD,FA,1,6.043605689335092,1980,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,2000,200xD,FA,2,5.109571965464704,1980,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,2000,200xD,BA,0,1.1065400191611134,1980,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,2000,200xD,BA,1,0.8582147515228127,1980,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,2000,200xD,BA,2,0.9919954831695554,1980,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,2000,200xD,ALO,0,10.059880124831318,1980,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,2000,200xD,ALO,1,13.834060128908368,1980,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,2000,200xD,ALO,2,10.20481421478328,1980,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,10000,1000xD,PSO_STD,0,6.428753060905923,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,10000,1000xD,PSO_STD,1,0.45540767915548463,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,10000,1000xD,PSO_STD,2,0.23831880560814167,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,10000,1000xD,PSO_CONSTR,0,1.6002262124105935,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,10000,1000xD,PSO_CONSTR,1,0.21708887354745954,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,10000,1000xD,PSO_CONSTR,2,3.2991207009347976,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,10000,1000xD,PSO_RING,0,8.9280555038238e-11,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,10000,1000xD,PSO_RING,1,1.7091319591827535e-10,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,10000,1000xD,PSO_RING,2,0.1557470070412837,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,10000,1000xD,DE,0,2.3209595058105714e-06,10000,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,10000,1000xD,DE,1,4.1286137908435354e-05,10000,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,10000,1000xD,DE,2,1.822583537236891e-05,10000,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,10000,1000xD,GA,0,0.4953098021641825,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,10000,1000xD,GA,1,0.6575538366592368,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,10000,1000xD,GA,2,0.6602162416327656,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,10000,1000xD,ES_ML,0,1.2931418112805872e-17,9970,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,10000,1000xD,ES_ML,1,3.598788958281091e-18,9970,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,10000,1000xD,ES_ML,2,2.842578968235403e-18,9970,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,10000,1000xD,GWO,0,1.387824923136351,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,10000,1000xD,GWO,1,1.1132754370986695,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,10000,1000xD,GWO,2,1.144146763910252,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,10000,1000xD,MFO,0,13.54088536210757,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,10000,1000xD,MFO,1,6.592184044595395,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,10000,1000xD,MFO,2,12.508876673521444,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,10000,1000xD,WOA,0,0.8787471145450922,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,10000,1000xD,WOA,1,0.9368030767846611,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,10000,1000xD,WOA,2,1.4001061020608463,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,10000,1000xD,FA,0,2.5386307774183545,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,10000,1000xD,FA,1,1.4317197437530078,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,10000,1000xD,FA,2,2.6152068462510587,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,10000,1000xD,BA,0,0.9178139421362506,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,10000,1000xD,BA,1,0.7405571377363503,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,10000,1000xD,BA,2,0.807663909142421,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,10000,1000xD,ALO,0,10.36090366589919,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,10000,1000xD,ALO,1,8.513829576973032,9990,"{""shift"": true, ""rot"": true}"
sphere_d10_i004,sphere,10,10000,1000xD,ALO,2,9.429848579715667,9990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,1000,200xD,PSO_STD,0,4.158671924689026,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,1000,200xD,PSO_STD,1,9.09326089650425,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,1000,200xD,PSO_STD,2,5.573076984396217,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,1000,200xD,PSO_CONSTR,0,0.2533284348035323,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,1000,200xD,PSO_CONSTR,1,0.26290820304793344,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,1000,200xD,PSO_CONSTR,2,0.3387838912669938,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,1000,200xD,PSO_RING,0,9.104951883291859,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,1000,200xD,PSO_RING,1,6.981153553805359,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,1000,200xD,PSO_RING,2,4.423800917078396,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,1000,200xD,DE,0,4.610686088517841,1000,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,1000,200xD,DE,1,29.626685598325167,1000,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,1000,200xD,DE,2,13.58309830660528,1000,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,1000,200xD,GA,0,2.8270422420352475,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,1000,200xD,GA,1,54.354638798025846,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,1000,200xD,GA,2,34.226129889115626,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,1000,200xD,ES_ML,0,8.393627322899672,970,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,1000,200xD,ES_ML,1,41.68843498744148,970,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,1000,200xD,ES_ML,2,0.591642483706198,970,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,1000,200xD,GWO,0,31.92674248142066,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,1000,200xD,GWO,1,8.91989440570908,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,1000,200xD,GWO,2,28.252137533077683,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,1000,200xD,MFO,0,854.4537023999987,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,1000,200xD,MFO,1,1502.7199995199055,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,1000,200xD,MFO,2,3010.2652713010502,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,1000,200xD,WOA,0,31.810667957293134,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,1000,200xD,WOA,1,47.07867910466769,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,1000,200xD,WOA,2,3.1521946777593297,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,1000,200xD,FA,0,197.29652586771306,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,1000,200xD,FA,1,62.871716469419596,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,1000,200xD,FA,2,97.21738705630146,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,1000,200xD,BA,0,5.5703118682270185,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,1000,200xD,BA,1,9.407931891538292,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,1000,200xD,BA,2,24.547398358129094,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,1000,200xD,ALO,0,181.0606778052213,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,1000,200xD,ALO,1,306.2552926742058,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,1000,200xD,ALO,2,211.12840460510088,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,5000,1000xD,PSO_STD,0,0.23058903738474237,4980,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,5000,1000xD,PSO_STD,1,540.1807736229323,4980,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,5000,1000xD,PSO_STD,2,3.9337151160537975,4980,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,5000,1000xD,PSO_CONSTR,0,0.23058903675257014,4980,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,5000,1000xD,PSO_CONSTR,1,0.23058903675257045,4980,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,5000,1000xD,PSO_CONSTR,2,0.23058903675257053,4980,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,5000,1000xD,PSO_RING,0,0.23058905039843874,4980,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,5000,1000xD,PSO_RING,1,0.23058904039017328,4980,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,5000,1000xD,PSO_RING,2,0.23058903688673618,4980,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,5000,1000xD,DE,0,5.8295570730004506e-05,5000,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,5000,1000xD,DE,1,2.8999901761937584e-05,5000,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,5000,1000xD,DE,2,4.5171754842431194e-05,5000,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,5000,1000xD,GA,0,7.128090421628738,4980,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,5000,1000xD,GA,1,16.513435052367516,4980,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,5000,1000xD,GA,2,14.757641461541434,4980,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,5000,1000xD,ES_ML,0,0.07883670492510093,4970,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,5000,1000xD,ES_ML,1,0.145750471927375,4970,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,5000,1000xD,ES_ML,2,0.13551452630350824,4970,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,5000,1000xD,GWO,0,22.306982943881316,4980,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,5000,1000xD,GWO,1,12.335059808732616,4980,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,5000,1000xD,GWO,2,14.242434764975258,4980,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,5000,1000xD,MFO,0,550.4360465508986,4980,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,5000,1000xD,MFO,1,406.45927720838944,4980,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,5000,1000xD,MFO,2,179.3090724092493,4980,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,5000,1000xD,WOA,0,5.6933347061556745,4980,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,5000,1000xD,WOA,1,5.272430907840736,4980,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,5000,1000xD,WOA,2,5.063354043822779,4980,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,5000,1000xD,FA,0,19.633013663197573,4980,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,5000,1000xD,FA,1,28.909634191031348,4980,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,5000,1000xD,FA,2,32.03032353878579,4980,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,5000,1000xD,BA,0,2.7050964649544653,4980,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,5000,1000xD,BA,1,5.397968943879459,4980,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,5000,1000xD,BA,2,6.043867609682195,4980,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,5000,1000xD,ALO,0,116.05837459888606,4980,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,5000,1000xD,ALO,1,90.33780920237831,4980,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i000,rosenbrock,5,5000,1000xD,ALO,2,92.67592695703796,4980,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,1000,200xD,PSO_STD,0,3.312337436662323,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,1000,200xD,PSO_STD,1,2.6439528794501594,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,1000,200xD,PSO_STD,2,9.528925289893872,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,1000,200xD,PSO_CONSTR,0,4.307231843825325,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,1000,200xD,PSO_CONSTR,1,2.5623666503354245,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,1000,200xD,PSO_CONSTR,2,0.4721775768834095,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,1000,200xD,PSO_RING,0,5.218597966411345,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,1000,200xD,PSO_RING,1,6.018008181642129,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,1000,200xD,PSO_RING,2,5.712265713296494,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,1000,200xD,DE,0,30.181544887517422,1000,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,1000,200xD,DE,1,14.148613475758191,1000,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,1000,200xD,DE,2,14.4324323909247,1000,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,1000,200xD,GA,0,13.339416721394565,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,1000,200xD,GA,1,26.060914253487667,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,1000,200xD,GA,2,10.661690659538529,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,1000,200xD,ES_ML,0,4.816393531739001,970,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,1000,200xD,ES_ML,1,5.599318767092786,970,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,1000,200xD,ES_ML,2,4.006703066315526,970,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,1000,200xD,GWO,0,6.677003512726257,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,1000,200xD,GWO,1,13.454738902520507,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,1000,200xD,GWO,2,10.061572020177,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,1000,200xD,MFO,0,948.1508842503694,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,1000,200xD,MFO,1,219.20242891058209,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,1000,200xD,MFO,2,963.4670229645117,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,1000,200xD,WOA,0,44.638079481472175,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,1000,200xD,WOA,1,39.725601097694934,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,1000,200xD,WOA,2,43.00950240335999,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,1000,200xD,FA,0,207.93462280814478,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,1000,200xD,FA,1,60.13655070126731,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,1000,200xD,FA,2,130.57368095763812,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,1000,200xD,BA,0,13.71423327563978,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,1000,200xD,BA,1,5.544672994854154,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,1000,200xD,BA,2,31.096891802024334,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,1000,200xD,ALO,0,511.8908209704763,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,1000,200xD,ALO,1,627.1470781047099,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,1000,200xD,ALO,2,1019.9025198796253,990,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,5000,1000xD,PSO_STD,0,0.3994383713241825,4980,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,5000,1000xD,PSO_STD,1,0.36013883431049526,4980,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,5000,1000xD,PSO_STD,2,16.072829943690394,4980,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,5000,1000xD,PSO_CONSTR,0,4.409340936849731,4980,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,5000,1000xD,PSO_CONSTR,1,0.18445675756404292,4980,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,5000,1000xD,PSO_CONSTR,2,0.1755262372489429,4980,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,5000,1000xD,PSO_RING,0,2.765362152439736,4980,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,5000,1000xD,PSO_RING,1,0.8233591221086731,4980,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,5000,1000xD,PSO_RING,2,1.4456496802324388,4980,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,5000,1000xD,DE,0,0.011848484677314013,5000,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,5000,1000xD,DE,1,0.0016235486553147667,5000,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,5000,1000xD,DE,2,0.055709845506562924,5000,"{""shift"": true, ""rot"": true}"
rosenbrock_d5_i001,rosenbrock,5,5000,1000xD,GA,0,7.256936333601167,4980,"{""shift"": true, ""rot"": true}"
