instance_id,func,dim,dim_bin,budget_tier,algo,best_median
rastrigin_d10_i002,rastrigin,10,d<=10,1000xD,PSO_CONSTR,17.473363067994825
rastrigin_d10_i002,rastrigin,10,d<=10,1000xD,PSO_RING,16.298743322602277
rastrigin_d10_i002,rastrigin,10,d<=10,1000xD,DE,37.53516718713232
rastrigin_d10_i002,rastrigin,10,d<=10,1000xD,GA,37.473524408138815
rastrigin_d10_i002,rastrigin,10,d<=10,1000xD,ES_ML,19.899140793875063
rastrigin_d10_i002,rastrigin,10,d<=10,1000xD,GWO,43.67671152011028
rastrigin_d10_i002,rastrigin,10,d<=10,1000xD,MFO,86.17478135806158
rastrigin_d10_i002,rastrigin,10,d<=10,1000xD,WOA,47.93991703089392
rastrigin_d10_i002,rastrigin,10,d<=10,1000xD,FA,49.72751012624266
rastrigin_d10_i002,rastrigin,10,d<=10,1000xD,BA,41.567927010451776
rastrigin_d10_i002,rastrigin,10,d<=10,1000xD,ALO,70.93459812858197
rastrigin_d10_i003,rastrigin,10,d<=10,200xD,PSO_STD,18.27609735842053
rastrigin_d10_i003,rastrigin,10,d<=10,200xD,PSO_CONSTR,25.576860789963234
rastrigin_d10_i003,rastrigin,10,d<=10,200xD,PSO_RING,40.527089254914046
rastrigin_d10_i003,rastrigin,10,d<=10,200xD,DE,57.18900639751759
rastrigin_d10_i003,rastrigin,10,d<=10,200xD,GA,51.99808952459341
rastrigin_d10_i003,rastrigin,10,d<=10,200xD,ES_ML,28.333831309670487
rastrigin_d10_i003,rastrigin,10,d<=10,200xD,GWO,51.54266564556657
rastrigin_d10_i003,rastrigin,10,d<=10,200xD,MFO,89.28345387038988
rastrigin_d10_i003,rastrigin,10,d<=10,200xD,WOA,64.1316712354722
rastrigin_d10_i003,rastrigin,10,d<=10,200xD,FA,63.87617232921444
rastrigin_d10_i003,rastrigin,10,d<=10,200xD,BA,55.80765560092306
rastrigin_d10_i003,rastrigin,10,d<=10,200xD,ALO,77.01396623796963
rastrigin_d10_i003,rastrigin,10,d<=10,1000xD,PSO_STD,20.894099850968374
rastrigin_d10_i003,rastrigin,10,d<=10,1000xD,PSO_CONSTR,28.85376223207652
rastrigin_d10_i003,rastrigin,10,d<=10,1000xD,PSO_RING,22.68342501662542
rastrigin_d10_i003,rastrigin,10,d<=10,1000xD,DE,40.44637707446318
rastrigin_d10_i003,rastrigin,10,d<=10,1000xD,GA,36.18692389125618
rastrigin_d10_i003,rastrigin,10,d<=10,1000xD,ES_ML,13.929411685848834
rastrigin_d10_i003,rastrigin,10,d<=10,1000xD,GWO,39.817555094610086
rastrigin_d10_i003,rastrigin,10,d<=10,1000xD,MFO,67.20186891066288
rastrigin_d10_i003,rastrigin,10,d<=10,1000xD,WOA,44.40964832845402
rastrigin_d10_i003,rastrigin,10,d<=10,1000xD,FA,43.76453239880854
rastrigin_d10_i003,rastrigin,10,d<=10,1000xD,BA,44.99344765830586
rastrigin_d10_i003,rastrigin,10,d<=10,1000xD,ALO,65.62789712629395
rastrigin_d10_i004,rastrigin,10,d<=10,200xD,PSO_STD,38.38523037497228
rastrigin_d10_i004,rastrigin,10,d<=10,200xD,PSO_CONSTR,18.260439398232293
rastrigin_d10_i004,rastrigin,10,d<=10,200xD,PSO_RING,34.13763736836833
rastrigin_d10_i004,rastrigin,10,d<=10,200xD,DE,58.69047353470225
rastrigin_d10_i004,rastrigin,10,d<=10,200xD,GA,50.26618286836804
rastrigin_d10_i004,rastrigin,10,d<=10,200xD,ES_ML,26.88637245435325
rastrigin_d10_i004,rastrigin,10,d<=10,200xD,GWO,49.557580356305984
rastrigin_d10_i004,rastrigin,10,d<=10,200xD,MFO,105.39344363464299
rastrigin_d10_i004,rastrigin,10,d<=10,200xD,WOA,71.87564700567904
rastrigin_d10_i004,rastrigin,10,d<=10,200xD,FA,72.28179561954683
rastrigin_d10_i004,rastrigin,10,d<=10,200xD,BA,43.450117235465214
rastrigin_d10_i004,rastrigin,10,d<=10,200xD,ALO,93.48850106911758
rastrigin_d10_i004,rastrigin,10,d<=10,1000xD,PSO_STD,22.80986604616953
rastrigin_d10_i004,rastrigin,10,d<=10,1000xD,PSO_CONSTR,33.58919984823871
rastrigin_d10_i004,rastrigin,10,d<=10,1000xD,PSO_RING,25.260592812008312
rastrigin_d10_i004,rastrigin,10,d<=10,1000xD,DE,48.99107331399649
rastrigin_d10_i004,rastrigin,10,d<=10,1000xD,GA,37.721448558343354
rastrigin_d10_i004,rastrigin,10,d<=10,1000xD,ES_ML,23.878956825533777
rastrigin_d10_i004,rastrigin,10,d<=10,1000xD,GWO,35.39577207058515
rastrigin_d10_i004,rastrigin,10,d<=10,1000xD,MFO,86.3046212841099
rastrigin_d10_i004,rastrigin,10,d<=10,1000xD,WOA,61.20060330601665
rastrigin_d10_i004,rastrigin,10,d<=10,1000xD,FA,37.17781861182926
rastrigin_d10_i004,rastrigin,10,d<=10,1000xD,BA,43.21623681459238
rastrigin_d10_i004,rastrigin,10,d<=10,1000xD,ALO,79.55075751359364
ackley_d5_i000,ackley,5,d<=5,200xD,PSO_STD,1.9967998302847794
ackley_d5_i000,ackley,5,d<=5,200xD,PSO_CONSTR,0.1187832255275052
ackley_d5_i000,ackley,5,d<=5,200xD,PSO_RING,0.5660029952943622
ackley_d5_i000,ackley,5,d<=5,200xD,DE,1.8925828378880216
ackley_d5_i000,ackley,5,d<=5,200xD,GA,1.8488193114902285
ackley_d5_i000,ackley,5,d<=5,200xD,ES_ML,0.10110429133413534
ackley_d5_i000,ackley,5,d<=5,200xD,GWO,2.0024971595837866
ackley_d5_i000,ackley,5,d<=5,200xD,MFO,4.304149433051503
ackley_d5_i000,ackley,5,d<=5,200xD,WOA,2.594429931889931
ackley_d5_i000,ackley,5,d<=5,200xD,FA,3.005039990542905
ackley_d5_i000,ackley,5,d<=5,200xD,BA,2.016595426754485
ackley_d5_i000,ackley,5,d<=5,200xD,ALO,3.759529379159915
ackley_d5_i000,ackley,5,d<=5,1000xD,PSO_STD,1.7948237897259465
ackley_d5_i000,ackley,5,d<=5,1000xD,PSO_CONSTR,1.7187210416969703
ackley_d5_i000,ackley,5,d<=5,1000xD,PSO_RING,1.1659695783539092e-05
ackley_d5_i000,ackley,5,d<=5,1000xD,DE,0.00017826431809497834
ackley_d5_i000,ackley,5,d<=5,1000xD,GA,0.6864535447950506
ackley_d5_i000,ackley,5,d<=5,1000xD,ES_ML,7.434156845675943e-09
ackley_d5_i000,ackley,5,d<=5,1000xD,GWO,1.492414745100302
ackley_d5_i000,ackley,5,d<=5,1000xD,MFO,3.4258631823561996
ackley_d5_i000,ackley,5,d<=5,1000xD,WOA,1.7353397541760391
ackley_d5_i000,ackley,5,d<=5,1000xD,FA,2.2148134010949154
ackley_d5_i000,ackley,5,d<=5,1000xD,BA,1.3923382075380428
ackley_d5_i000,ackley,5,d<=5,1000xD,ALO,3.3455625290217097
ackley_d5_i001,ackley,5,d<=5,200xD,PSO_STD,1.6746155475066087
ackley_d5_i001,ackley,5,d<=5,200xD,PSO_CONSTR,1.6737829763791159
ackley_d5_i001,ackley,5,d<=5,200xD,PSO_RING,1.2063299652072321
ackley_d5_i001,ackley,5,d<=5,200xD,DE,1.4057333169190263
ackley_d5_i001,ackley,5,d<=5,200xD,GA,1.7027652533629802
ackley_d5_i001,ackley,5,d<=5,200xD,ES_ML,0.22745667151112814
ackley_d5_i001,ackley,5,d<=5,200xD,GWO,2.3405085382170374
ackley_d5_i001,ackley,5,d<=5,200xD,MFO,5.428879530986279
ackley_d5_i001,ackley,5,d<=5,200xD,WOA,1.9433072188805096
ackley_d5_i001,ackley,5,d<=5,200xD,FA,2.3739711755443875
ackley_d5_i001,ackley,5,d<=5,200xD,BA,1.0003941743443296
ackley_d5_i001,ackley,5,d<=5,200xD,ALO,3.357381222519756
ackley_d5_i001,ackley,5,d<=5,1000xD,PSO_STD,1.673720923575417
ackley_d5_i001,ackley,5,d<=5,1000xD,PSO_CONSTR,1.673720923575417
ackley_d5_i001,ackley,5,d<=5,1000xD,PSO_RING,6.548242730675113e-05
ackley_d5_i001,ackley,5,d<=5,1000xD,DE,9.580197749459174e-05
ackley_d5_i001,ackley,5,d<=5,1000xD,GA,0.7700065692476241
ackley_d5_i001,ackley,5,d<=5,1000xD,ES_ML,4.655533292208247e-09
ackley_d5_i001,ackley,5,d<=5,1000xD,GWO,1.2036785496892155
ackley_d5_i001,ackley,5,d<=5,1000xD,MFO,3.144713689585775
ackley_d5_i001,ackley,5,d<=5,1000xD,WOA,0.4454323474651507
ackley_d5_i001,ackley,5,d<=5,1000xD,FA,1.7787757539898874
ackley_d5_i001,ackley,5,d<=5,1000xD,BA,1.3258808696459679
ackley_d5_i001,ackley,5,d<=5,1000xD,ALO,3.055294341202402
ackley_d5_i002,ackley,5,d<=5,200xD,PSO_STD,1.758730756349252
ackley_d5_i002,ackley,5,d<=5,200xD,PSO_CONSTR,0.0557228701947996
ackley_d5_i002,ackley,5,d<=5,200xD,PSO_RING,1.335818231927011
ackley_d5_i002,ackley,5,d<=5,200xD,DE,2.4791232502120164
ackley_d5_i002,ackley,5,d<=5,200xD,GA,1.8093872703182474
ackley_d5_i002,ackley,5,d<=5,200xD,ES_ML,0.12471386994257871
ackley_d5_i002,ackley,5,d<=5,200xD,GWO,2.550810372167256
ackley_d5_i002,ackley,5,d<=5,200xD,MFO,4.361977330976291
ackley_d5_i002,ackley,5,d<=5,200xD,WOA,2.179593133869752
ackley_d5_i002,ackley,5,d<=5,200xD,FA,2.7017570894846696
ackley_d5_i002,ackley,5,d<=5,200xD,BA,1.652384039828203
ackley_d5_i002,ackley,5,d<=5,200xD,ALO,3.6059167781917485
ackley_d5_i002,ackley,5,d<=5,1000xD,PSO_STD,2.461356065630582e-07
ackley_d5_i002,ackley,5,d<=5,1000xD,PSO_CONSTR,3.6637328726385476e-09
ackley_d5_i002,ackley,5,d<=5,1000xD,PSO_RING,4.798830619323624e-05
ackley_d5_i002,ackley,5,d<=5,1000xD,DE,0.0005969026054128967
ackley_d5_i002,ackley,5,d<=5,1000xD,GA,0.8784846653801464
ackley_d5_i002,ackley,5,d<=5,1000xD,ES_ML,9.621758056965746e-09
ackley_d5_i002,ackley,5,d<=5,1000xD,GWO,1.6191202325492893
ackley_d5_i002,ackley,5,d<=5,1000xD,MFO,3.5782377122126943
ackley_d5_i002,ackley,5,d<=5,1000xD,WOA,0.8941914606163057
ackley_d5_i002,ackley,5,d<=5,1000xD,FA,2.62921393489793
ackley_d5_i002,ackley,5,d<=5,1000xD,BA,1.4755487491354242
ackley_d5_i002,ackley,5,d<=5,1000xD,ALO,3.2391787800890346
ackley_d5_i003,ackley,5,d<=5,200xD,PSO_STD,0.15512522792971994
ackley_d5_i003,ackley,5,d<=5,200xD,PSO_CONSTR,0.02925552868351078
ackley_d5_i003,ackley,5,d<=5,200xD,PSO_RING,0.807357354928453
ackley_d5_i003,ackley,5,d<=5,200xD,DE,2.0011722790976276
ackley_d5_i003,ackley,5,d<=5,200xD,GA,2.1061951710380673
ackley_d5_i003,ackley,5,d<=5,200xD,ES_ML,0.21671851640280027
ackley_d5_i003,ackley,5,d<=5,200xD,GWO,1.7241929466573933
ackley_d5_i003,ackley,5,d<=5,200xD,MFO,5.869838667869139
ackley_d5_i003,ackley,5,d<=5,200xD,WOA,1.2371135617019466
ackley_d5_i003,ackley,5,d<=5,200xD,FA,3.372578837689954
ackley_d5_i003,ackley,5,d<=5,200xD,BA,1.4641460715744654
ackley_d5_i003,ackley,5,d<=5,200xD,ALO,4.769268250562057
ackley_d5_i003,ackley,5,d<=5,1000xD,PSO_STD,2.361783768556336e-07
ackley_d5_i003,ackley,5,d<=5,1000xD,PSO_CONSTR,5.629708699217417e-09
ackley_d5_i003,ackley,5,d<=5,1000xD,PSO_RING,2.0354075211503897e-05
ackley_d5_i003,ackley,5,d<=5,1000xD,DE,0.00031476218162085345
ackley_d5_i003,ackley,5,d<=5,1000xD,GA,1.7868174283786797
ackley_d5_i003,ackley,5,d<=5,1000xD,ES_ML,1.9639796455805936e-09
ackley_d5_i003,ackley,5,d<=5,1000xD,GWO,0.8760115096602665
ackley_d5_i003,ackley,5,d<=5,1000xD,MFO,4.82315505298811
ackley_d5_i003,ackley,5,d<=5,1000xD,WOA,1.85354902289188
ackley_d5_i003,ackley,5,d<=5,1000xD,FA,2.157741097015727
ackley_d5_i003,ackley,5,d<=5,1000xD,BA,1.626551238887299
ackley_d5_i003,ackley,5,d<=5,1000xD,ALO,3.894262834727759
ackley_d5_i004,ackley,5,d<=5,200xD,PSO_STD,1.0067047628399846
ackley_d5_i004,ackley,5,d<=5,200xD,PSO_CONSTR,0.04307375705602157
ackley_d5_i004,ackley,5,d<=5,200xD,PSO_RING,1.763500880037871
ackley_d5_i004,ackley,5,d<=5,200xD,DE,1.624820633978207
ackley_d5_i004,ackley,5,d<=5,200xD,GA,1.726218190412507
ackley_d5_i004,ackley,5,d<=5,200xD,ES_ML,1.6818415738499408
ackley_d5_i004,ackley,5,d<=5,200xD,GWO,1.912999985284174
ackley_d5_i004,ackley,5,d<=5,200xD,MFO,4.875916465723893
ackley_d5_i004,ackley,5,d<=5,200xD,WOA,2.1100128318297426
ackley_d5_i004,ackley,5,d<=5,200xD,FA,2.818734029935755
ackley_d5_i004,ackley,5,d<=5,200xD,BA,1.8461025560521205
ackley_d5_i004,ackley,5,d<=5,200xD,ALO,3.8754515700647976
ackley_d5_i004,ackley,5,d<=5,1000xD,PSO_STD,1.7838419194639674
ackley_d5_i004,ackley,5,d<=5,1000xD,PSO_CONSTR,1.7200063573782853
ackley_d5_i004,ackley,5,d<=5,1000xD,PSO_RING,2.8248878191750038e-05
ackley_d5_i004,ackley,5,d<=5,1000xD,DE,0.00022697043120745164
ackley_d5_i004,ackley,5,d<=5,1000xD,GA,1.7396066743449166
ackley_d5_i004,ackley,5,d<=5,1000xD,ES_ML,5.282679627072184e-09
ackley_d5_i004,ackley,5,d<=5,1000xD,GWO,0.9728453158083714
ackley_d5_i004,ackley,5,d<=5,1000xD,MFO,3.9310761479682133
ackley_d5_i004,ackley,5,d<=5,1000xD,WOA,1.6896890108520144
ackley_d5_i004,ackley,5,d<=5,1000xD,FA,2.545820279619783
ackley_d5_i004,ackley,5,d<=5,1000xD,BA,1.5116229357898914
ackley_d5_i004,ackley,5,d<=5,1000xD,ALO,3.6707331242764636
ackley_d10_i000,ackley,10,d<=10,200xD,PSO_STD,1.6291290660804632
ackley_d10_i000,ackley,10,d<=10,200xD,PSO_CONSTR,1.8090015676166336
ackley_d10_i000,ackley,10,d<=10,200xD,PSO_RING,2.264918635561181
ackley_d10_i000,ackley,10,d<=10,200xD,DE,2.6729659687844607
ackley_d10_i000,ackley,10,d<=10,200xD,GA,3.1176872992515254
ackley_d10_i000,ackley,10,d<=10,200xD,ES_ML,1.650169110281802
ackley_d10_i000,ackley,10,d<=10,200xD,GWO,2.8244692218233713
ackley_d10_i000,ackley,10,d<=10,200xD,MFO,7.214990747183835
ackley_d10_i000,ackley,10,d<=10,200xD,WOA,3.597679737346731
ackley_d10_i000,ackley,10,d<=10,200xD,FA,4.411739282065064
ackley_d10_i000,ackley,10,d<=10,200xD,BA,2.7011463539597185
ackley_d10_i000,ackley,10,d<=10,200xD,ALO,5.964846029539391
ackley_d10_i000,ackley,10,d<=10,1000xD,PSO_STD,1.8089576216038918
ackley_d10_i000,ackley,10,d<=10,1000xD,PSO_CONSTR,2.5842807440648667
ackley_d10_i000,ackley,10,d<=10,1000xD,PSO_RING,3.0235075908269238e-05
ackley_d10_i000,ackley,10,d<=10,1000xD,DE,0.006165443195950804
ackley_d10_i000,ackley,10,d<=10,1000xD,GA,2.4167693834292376
ackley_d10_i000,ackley,10,d<=10,1000xD,ES_ML,5.236494349247778e-09
ackley_d10_i000,ackley,10,d<=10,1000xD,GWO,2.7045190431543458
ackley_d10_i000,ackley,10,d<=10,1000xD,MFO,6.421584176701767
ackley_d10_i000,ackley,10,d<=10,1000xD,WOA,3.1289452788663294
ackley_d10_i000,ackley,10,d<=10,1000xD,FA,3.7218601347561386
ackley_d10_i000,ackley,10,d<=10,1000xD,BA,2.4952316774783623
ackley_d10_i000,ackley,10,d<=10,1000xD,ALO,5.569399771198793
ackley_d10_i001,ackley,10,d<=10,200xD,PSO_STD,3.714146514516202
ackley_d10_i001,ackley,10,d<=10,200xD,PSO_CONSTR,2.544181441213006
ackley_d10_i001,ackley,10,d<=10,200xD,PSO_RING,1.693293675163876
ackley_d10_i001,ackley,10,d<=10,200xD,DE,2.7549650333065085
ackley_d10_i001,ackley,10,d<=10,200xD,GA,2.947082160237923
ackley_d10_i001,ackley,10,d<=10,200xD,ES_ML,0.1481443166186236
ackley_d10_i001,ackley,10,d<=10,200xD,GWO,3.1771898757095376
ackley_d10_i001,ackley,10,d<=10,200xD,MFO,6.357405236399849
ackley_d10_i001,ackley,10,d<=10,200xD,WOA,3.5191133971274415
ackley_d10_i001,ackley,10,d<=10,200xD,FA,4.676081288332252
ackley_d10_i001,ackley,10,d<=10,200xD,BA,2.801224168180284
ackley_d10_i001,ackley,10,d<=10,200xD,ALO,5.80486276402798
ackley_d10_i001,ackley,10,d<=10,1000xD,PSO_STD,2.911944207690024
ackley_d10_i001,ackley,10,d<=10,1000xD,PSO_CONSTR,1.3772117125893542
ackley_d10_i001,ackley,10,d<=10,1000xD,PSO_RING,0.00011125533359335193
ackley_d10_i001,ackley,10,d<=10,1000xD,DE,0.006685040479510906
ackley_d10_i001,ackley,10,d<=10,1000xD,GA,2.5852441719344026
ackley_d10_i001,ackley,10,d<=10,1000xD,ES_ML,1.155148502709825
ackley_d10_i001,ackley,10,d<=10,1000xD,GWO,2.9285643367691248
ackley_d10_i001,ackley,10,d<=10,1000xD,MFO,5.740127488244347
ackley_d10_i001,ackley,10,d<=10,1000xD,WOA,3.234426889894696
ackley_d10_i001,ackley,10,d<=10,1000xD,FA,3.2952367670111227
ackley_d10_i001,ackley,10,d<=10,1000xD,BA,2.4455631904636204
ackley_d10_i001,ackley,10,d<=10,1000xD,ALO,4.9233160240297345
ackley_d10_i002,ackley,10,d<=10,200xD,PSO_STD,2.8101797322536766
ackley_d10_i002,ackley,10,d<=10,200xD,PSO_CONSTR,2.5802532041414037
ackley_d10_i002,ackley,10,d<=10,200xD,PSO_RING,1.837848775583446
ackley_d10_i002,ackley,10,d<=10,200xD,DE,3.1720206607856913
ackley_d10_i002,ackley,10,d<=10,200xD,GA,3.309777342308579
ackley_d10_i002,ackley,10,d<=10,200xD,ES_ML,0.13363736683696503
ackley_d10_i002,ackley,10,d<=10,200xD,GWO,2.56712826314487
ackley_d10_i002,ackley,10,d<=10,200xD,MFO,8.248138231388914
ackley_d10_i002,ackley,10,d<=10,200xD,WOA,5.104137220780483
ackley_d10_i002,ackley,10,d<=10,200xD,FA,4.727074183831171
ackley_d10_i002,ackley,10,d<=10,200xD,BA,2.986764951395504
ackley_d10_i002,ackley,10,d<=10,200xD,ALO,6.726607965071693
ackley_d10_i002,ackley,10,d<=10,1000xD,PSO_STD,3.4279091525391903
ackley_d10_i002,ackley,10,d<=10,1000xD,PSO_CONSTR,5.728750807065808e-14
ackley_d10_i002,ackley,10,d<=10,1000xD,PSO_RING,1.1729082924905043e-05
ackley_d10_i002,ackley,10,d<=10,1000xD,DE,0.025625533367751974
ackley_d10_i002,ackley,10,d<=10,1000xD,GA,2.6455860077193063
ackley_d10_i002,ackley,10,d<=10,1000xD,ES_ML,2.431097545496641e-09
ackley_d10_i002,ackley,10,d<=10,1000xD,GWO,1.9195527729835509
ackley_d10_i002,ackley,10,d<=10,1000xD,MFO,5.859987296493568
ackley_d10_i002,ackley,10,d<=10,1000xD,WOA,3.5994171158042225
ackley_d10_i002,ackley,10,d<=10,1000xD,FA,3.8823816158362274
ackley_d10_i002,ackley,10,d<=10,1000xD,BA,2.5764627794398156
ackley_d10_i002,ackley,10,d<=10,1000xD,ALO,6.309993720959536
ackley_d10_i003,ackley,10,d<=10,200xD,PSO_STD,2.0210619144349207
ackley_d10_i003,ackley,10,d<=10,200xD,PSO_CONSTR,1.6475270969225915
ackley_d10_i003,ackley,10,d<=10,200xD,PSO_RING,2.197202745953924
ackley_d10_i003,ackley,10,d<=10,200xD,DE,3.561782287700535
ackley_d10_i003,ackley,10,d<=10,200xD,GA,3.062376693473301
ackley_d10_i003,ackley,10,d<=10,200xD,ES_ML,0.10574530801027437
ackley_d10_i003,ackley,10,d<=10,200xD,GWO,2.5693604947712285
ackley_d10_i003,ackley,10,d<=10,200xD,MFO,7.863420446510917
ackley_d10_i003,ackley,10,d<=10,200xD,WOA,4.293890740719512
ackley_d10_i003,ackley,10,d<=10,200xD,FA,4.7442970285242225
ackley_d10_i003,ackley,10,d<=10,200xD,BA,3.1235867413900285
ackley_d10_i003,ackley,10,d<=10,200xD,ALO,6.858031498656361
ackley_d10_i003,ackley,10,d<=10,1000xD,PSO_STD,3.6346325948954927e-09
ackley_d10_i003,ackley,10,d<=10,1000xD,PSO_CONSTR,1.7627385824619144
ackley_d10_i003,ackley,10,d<=10,1000xD,PSO_RING,1.1545614249985903e-05
ackley_d10_i003,ackley,10,d<=10,1000xD,DE,0.029388542034013643
ackley_d10_i003,ackley,10,d<=10,1000xD,GA,2.566058698005936
ackley_d10_i003,ackley,10,d<=10,1000xD,ES_ML,7.293224246751606e-09
ackley_d10_i003,ackley,10,d<=10,1000xD,GWO,2.622630780190097
ackley_d10_i003,ackley,10,d<=10,1000xD,MFO,7.1132036774482525
ackley_d10_i003,ackley,10,d<=10,1000xD,WOA,3.66042973992823
ackley_d10_i003,ackley,10,d<=10,1000xD,FA,3.7515459914441114
ackley_d10_i003,ackley,10,d<=10,1000xD,BA,2.5526787717184303
ackley_d10_i003,ackley,10,d<=10,1000xD,ALO,6.262866373662725
ackley_d10_i004,ackley,10,d<=10,200xD,PSO_STD,1.4697047747750216
ackley_d10_i004,ackley,10,d<=10,200xD,PSO_CONSTR,1.1804190207364376
ackley_d10_i004,ackley,10,d<=10,200xD,PSO_RING,1.7500207958442684
ackley_d10_i004,ackley,10,d<=10,200xD,DE,3.4833086858250586
ackley_d10_i004,ackley,10,d<=10,200xD,GA,2.8055888373855287
ackley_d10_i004,ackley,10,d<=10,200xD,ES_ML,1.1620617960082105
ackley_d10_i004,ackley,10,d<=10,200xD,GWO,1.8852531858652388
ackley_d10_i004,ackley,10,d<=10,200xD,MFO,7.21063623522355
ackley_d10_i004,ackley,10,d<=10,200xD,WOA,4.434152111342716
ackley_d10_i004,ackley,10,d<=10,200xD,FA,4.929958040447431
ackley_d10_i004,ackley,10,d<=10,200xD,BA,3.0022579987708267
ackley_d10_i004,ackley,10,d<=10,200xD,ALO,7.3873751302950605
ackley_d10_i004,ackley,10,d<=10,1000xD,PSO_STD,1.5444077128279332e-09
ackley_d10_i004,ackley,10,d<=10,1000xD,PSO_CONSTR,2.013843294033944
ackley_d10_i004,ackley,10,d<=10,1000xD,PSO_RING,4.6946026703853505e-05
ackley_d10_i004,ackley,10,d<=10,1000xD,DE,0.020806639744585187
ackley_d10_i004,ackley,10,d<=10,1000xD,GA,2.5336688020954132
ackley_d10_i004,ackley,10,d<=10,1000xD,ES_ML,1.646223633103109
ackley_d10_i004,ackley,10,d<=10,1000xD,GWO,1.970337496657827
ackley_d10_i004,ackley,10,d<=10,1000xD,MFO,7.331844084752111
ackley_d10_i004,ackley,10,d<=10,1000xD,WOA,3.228033754941127
ackley_d10_i004,ackley,10,d<=10,1000xD,FA,3.884987442745697
ackley_d10_i004,ackley,10,d<=10,1000xD,BA,2.6905611290306877
ackley_d10_i004,ackley,10,d<=10,1000xD,ALO,6.331851429506109
griewank_d5_i000,griewank,5,d<=5,200xD,PSO_STD,0.025141470478307615
griewank_d5_i000,griewank,5,d<=5,200xD,PSO_CONSTR,0.0174224453280869
griewank_d5_i000,griewank,5,d<=5,200xD,PSO_RING,0.014766633420491115
griewank_d5_i000,griewank,5,d<=5,200xD,DE,0.11463375262062003
griewank_d5_i000,griewank,5,d<=5,200xD,GA,0.0642220358970601
griewank_d5_i000,griewank,5,d<=5,200xD,ES_ML,0.013373275047142474
griewank_d5_i000,griewank,5,d<=5,200xD,GWO,0.03686487264703564
griewank_d5_i000,griewank,5,d<=5,200xD,MFO,0.2132559238591465
griewank_d5_i000,griewank,5,d<=5,200xD,WOA,0.3347258946841579
griewank_d5_i000,griewank,5,d<=5,200xD,FA,0.14205701422594064
griewank_d5_i000,griewank,5,d<=5,200xD,BA,0.03923094708951347
griewank_d5_i000,griewank,5,d<=5,200xD,ALO,0.1642965302564361
griewank_d5_i000,griewank,5,d<=5,1000xD,PSO_STD,0.009857284607852401
griewank_d5_i000,griewank,5,d<=5,1000xD,PSO_CONSTR,0.00985728460782076
griewank_d5_i000,griewank,5,d<=5,1000xD,PSO_RING,0.00739632201778917
griewank_d5_i000,griewank,5,d<=5,1000xD,DE,0.015762911125255075
griewank_d5_i000,griewank,5,d<=5,1000xD,GA,0.03466657160059994
griewank_d5_i000,griewank,5,d<=5,1000xD,ES_ML,0.024637061060163612
griewank_d5_i000,griewank,5,d<=5,1000xD,GWO,0.020611630508358125
griewank_d5_i000,griewank,5,d<=5,1000xD,MFO,0.15333713862674792
griewank_d5_i000,griewank,5,d<=5,1000xD,WOA,0.04603886006251123
griewank_d5_i000,griewank,5,d<=5,1000xD,FA,0.08823158123303865
griewank_d5_i000,griewank,5,d<=5,1000xD,BA,0.05308137351465547
griewank_d5_i000,griewank,5,d<=5,1000xD,ALO,0.1540574192206583
griewank_d5_i001,griewank,5,d<=5,200xD,PSO_STD,0.028366336246219093
griewank_d5_i001,griewank,5,d<=5,200xD,PSO_CONSTR,0.0320289783157961
griewank_d5_i001,griewank,5,d<=5,200xD,PSO_RING,0.029750595869766472
griewank_d5_i001,griewank,5,d<=5,200xD,DE,0.19360271627979075
griewank_d5_i001,griewank,5,d<=5,200xD,GA,0.06317736513614336
griewank_d5_i001,griewank,5,d<=5,200xD,ES_ML,0.03355260210552591
griewank_d5_i001,griewank,5,d<=5,200xD,GWO,0.030096410044570865
griewank_d5_i001,griewank,5,d<=5,200xD,MFO,0.2117429402711326
griewank_d5_i001,griewank,5,d<=5,200xD,WOA,0.1551256976879124
griewank_d5_i001,griewank,5,d<=5,200xD,FA,0.1939032708405709
griewank_d5_i001,griewank,5,d<=5,200xD,BA,0.07168177253102759
griewank_d5_i001,griewank,5,d<=5,200xD,ALO,0.25717391690794145
griewank_d5_i001,griewank,5,d<=5,1000xD,PSO_STD,0.0344771317383864
griewank_d5_i001,griewank,5,d<=5,1000xD,PSO_CONSTR,0.08162222846857448
griewank_d5_i001,griewank,5,d<=5,1000xD,PSO_RING,0.020078353333576437
griewank_d5_i001,griewank,5,d<=5,1000xD,DE,0.017236135996273827
griewank_d5_i001,griewank,5,d<=5,1000xD,GA,0.04530469876777388
griewank_d5_i001,griewank,5,d<=5,1000xD,ES_ML,0.07228139638715614
griewank_d5_i001,griewank,5,d<=5,1000xD,GWO,0.03260513407539467
griewank_d5_i001,griewank,5,d<=5,1000xD,MFO,0.15848309857456833
griewank_d5_i001,griewank,5,d<=5,1000xD,WOA,0.02933711751631274
griewank_d5_i001,griewank,5,d<=5,1000xD,FA,0.06154720501985467
griewank_d5_i001,griewank,5,d<=5,1000xD,BA,0.0392923878455026
griewank_d5_i001,griewank,5,d<=5,1000xD,ALO,0.09713871406656727
griewank_d5_i002,griewank,5,d<=5,200xD,PSO_STD,0.024675086408414204
griewank_d5_i002,griewank,5,d<=5,200xD,PSO_CONSTR,0.0075039917853527704
griewank_d5_i002,griewank,5,d<=5,200xD,PSO_RING,0.02443650464765279
