domain,problem,instance_id,algo_variant,budget,target,successes,trials,beta_mean,beta_p05,beta_p95,mean_best,median_best,min_best,max_best
cont,Ackley,4,ALO,8000,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,6.197268229303751,6.314429135875034,4.257341060252315,7.953947395262315
cont,Ackley,4,ALO,10000,easy,0,30,0.03125,0.0016532542666409576,0.09211405994732372,6.12984002393746,6.259720115763436,4.436155096247006,7.565481033375104
cont,Ackley,4,ALO,10000,med,0,30,0.03125,0.0016532542666409576,0.09211405994732372,6.12984002393746,6.259720115763436,4.436155096247006,7.565481033375104
cont,Ackley,4,ALO,10000,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,6.12984002393746,6.259720115763436,4.436155096247006,7.565481033375104
cont,Ackley,4,BA,2000,easy,0,30,0.03125,0.0016532542666409576,0.09211405994732372,6.535903282263444,6.570192032881922,5.309222039455928,8.056760977578003
cont,Ackley,4,BA,2000,med,0,30,0.03125,0.0016532542666409576,0.09211405994732372,6.535903282263444,6.570192032881922,5.309222039455928,8.056760977578003
cont,Ackley,4,BA,2000,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,6.535903282263444,6.570192032881922,5.309222039455928,8.056760977578003
cont,Ackley,4,BA,5000,easy,0,30,0.03125,0.0016532542666409576,0.09211405994732372,5.557075779311316,5.381722761440823,3.574252864880688,7.404382355012572
cont,Ackley,4,BA,5000,med,0,30,0.03125,0.0016532542666409576,0.09211405994732372,5.557075779311316,5.381722761440823,3.574252864880688,7.404382355012572
cont,Ackley,4,BA,5000,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,5.557075779311316,5.381722761440823,3.574252864880688,7.404382355012572
cont,Ackley,4,BA,8000,easy,0,30,0.03125,0.0016532542666409576,0.09211405994732372,5.4016590690227035,5.606010128568533,3.8857737374630337,7.294187473442124
cont,Ackley,4,BA,8000,med,0,30,0.03125,0.0016532542666409576,0.09211405994732372,5.4016590690227035,5.606010128568533,3.8857737374630337,7.294187473442124
cont,Ackley,4,BA,8000,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,5.4016590690227035,5.606010128568533,3.8857737374630337,7.294187473442124
cont,Ackley,4,BA,10000,easy,0,30,0.03125,0.0016532542666409576,0.09211405994732372,5.7826327405903974,5.6920090222523285,3.222386935261494,7.767778809853281
cont,Ackley,4,BA,10000,med,0,30,0.03125,0.0016532542666409576,0.09211405994732372,5.7826327405903974,5.6920090222523285,3.222386935261494,7.767778809853281
cont,Ackley,4,BA,10000,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,5.7826327405903974,5.6920090222523285,3.222386935261494,7.767778809853281
cont,Ackley,4,ES_1P1,2000,easy,11,30,0.375,0.24077485846609245,0.5182492532388523,1.1556008402152764,1.1551485027098392,2.544343091770429e-08,2.814349980772104
cont,Ackley,4,ES_1P1,2000,med,11,30,0.375,0.24077485846609245,0.5182492532388523,1.1556008402152764,1.1551485027098392,2.544343091770429e-08,2.814349980772104
cont,Ackley,4,ES_1P1,2000,hard,11,30,0.375,0.24077485846609245,0.5182492532388523,1.1556008402152764,1.1551485027098392,2.544343091770429e-08,2.814349980772104
cont,Ackley,4,ES_1P1,5000,easy,11,30,0.375,0.24077485846609245,0.5182492532388523,1.096101194774969,1.1551485027098303,1.2652101588628284e-12,3.5742396156801957
cont,Ackley,4,ES_1P1,5000,med,11,30,0.375,0.24077485846609245,0.5182492532388523,1.096101194774969,1.1551485027098303,1.2652101588628284e-12,3.5742396156801957
cont,Ackley,4,ES_1P1,5000,hard,11,30,0.375,0.24077485846609245,0.5182492532388523,1.096101194774969,1.1551485027098303,1.2652101588628284e-12,3.5742396156801957
cont,Ackley,4,ES_1P1,8000,easy,10,30,0.34375,0.21336046293527158,0.485416074399548,1.3118304178756994,1.6462236331031108,9.134915046615788e-13,3.404158349362277
cont,Ackley,4,ES_1P1,8000,med,10,30,0.34375,0.21336046293527158,0.485416074399548,1.3118304178756994,1.6462236331031108,9.134915046615788e-13,3.404158349362277
cont,Ackley,4,ES_1P1,8000,hard,10,30,0.34375,0.21336046293527158,0.485416074399548,1.3118304178756994,1.6462236331031108,9.134915046615788e-13,3.404158349362277
cont,Ackley,4,ES_1P1,10000,easy,11,30,0.375,0.24077485846609245,0.5182492532388523,1.2161867129568253,1.4006860679064723,1.0946799022804043e-12,3.5742396156801957
cont,Ackley,4,ES_1P1,10000,med,11,30,0.375,0.24077485846609245,0.5182492532388523,1.2161867129568253,1.4006860679064723,1.0946799022804043e-12,3.5742396156801957
cont,Ackley,4,ES_1P1,10000,hard,11,30,0.375,0.24077485846609245,0.5182492532388523,1.2161867129568253,1.4006860679064723,1.0946799022804043e-12,3.5742396156801957
cont,Ackley,4,FA,2000,easy,0,30,0.03125,0.0016532542666409576,0.09211405994732372,6.047389211432695,5.999302197541567,5.101251434824157,7.074751539743458
cont,Ackley,4,FA,2000,med,0,30,0.03125,0.0016532542666409576,0.09211405994732372,6.047389211432695,5.999302197541567,5.101251434824157,7.074751539743458
cont,Ackley,4,FA,2000,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,6.047389211432695,5.999302197541567,5.101251434824157,7.074751539743458
cont,Ackley,4,FA,5000,easy,0,30,0.03125,0.0016532542666409576,0.09211405994732372,5.661869123546035,5.834127414512453,4.352546244525353,6.399967722020396
cont,Ackley,4,FA,5000,med,0,30,0.03125,0.0016532542666409576,0.09211405994732372,5.661869123546035,5.834127414512453,4.352546244525353,6.399967722020396
