domain,problem,instance_id,algo_variant,budget,target,successes,trials,beta_mean,beta_p05,beta_p95,mean_best,median_best,min_best,max_best
cont,Ackley,17.0,ES_1P1,10000.0,med,10.0,30.0,0.34375,0.21336046293527158,0.485416074399548,1.421079172002001,1.6462236331031108,7.003286839335487e-13,3.404158349362277
cont,Ackley,17.0,ES_1P1,12000.0,easy,10.0,30.0,0.34375,0.21336046293527158,0.485416074399548,1.2552690900965826,1.1551485027098305,1.0023093466315913e-12,3.222751386384513
cont,Ackley,17.0,ES_1P1,12000.0,hard,10.0,30.0,0.34375,0.21336046293527158,0.485416074399548,1.2552690900965826,1.1551485027098305,1.0023093466315913e-12,3.222751386384513
cont,Ackley,17.0,ES_1P1,12000.0,med,10.0,30.0,0.34375,0.21336046293527158,0.485416074399548,1.2552690900965826,1.1551485027098305,1.0023093466315913e-12,3.222751386384513
cont,Ackley,17.0,ES_1P1,15000.0,easy,10.0,30.0,0.34375,0.21336046293527158,0.485416074399548,1.4224597429300665,1.8297694346794544,9.703349235223868e-13,3.574239615680192
cont,Ackley,17.0,ES_1P1,15000.0,hard,10.0,30.0,0.34375,0.21336046293527158,0.485416074399548,1.4224597429300665,1.8297694346794544,9.703349235223868e-13,3.574239615680192
cont,Ackley,17.0,ES_1P1,15000.0,med,10.0,30.0,0.34375,0.21336046293527158,0.485416074399548,1.4224597429300665,1.8297694346794544,9.703349235223868e-13,3.574239615680192
cont,Ackley,17.0,FA,2000.0,easy,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,6.157964654008484,6.088910034326744,5.382099320937378,7.123253666377169
cont,Ackley,17.0,FA,2000.0,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,6.157964654008484,6.088910034326744,5.382099320937378,7.123253666377169
cont,Ackley,17.0,FA,2000.0,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,6.157964654008484,6.088910034326744,5.382099320937378,7.123253666377169
cont,Ackley,17.0,FA,5000.0,easy,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,5.79340044348785,5.783714533388318,4.710534463438254,6.738967720710065
cont,Ackley,17.0,FA,5000.0,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,5.79340044348785,5.783714533388318,4.710534463438254,6.738967720710065
cont,Ackley,17.0,FA,5000.0,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,5.79340044348785,5.783714533388318,4.710534463438254,6.738967720710065
cont,Ackley,17.0,FA,8000.0,easy,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,5.533237408517122,5.554335743460735,4.636871892338732,6.424120099812164
cont,Ackley,17.0,FA,8000.0,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,5.533237408517122,5.554335743460735,4.636871892338732,6.424120099812164
cont,Ackley,17.0,FA,8000.0,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,5.533237408517122,5.554335743460735,4.636871892338732,6.424120099812164
cont,Ackley,17.0,FA,10000.0,easy,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,5.366232820655796,5.428421241507104,4.069474894180857,5.9266877064955175
cont,Ackley,17.0,FA,10000.0,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,5.366232820655796,5.428421241507104,4.069474894180857,5.9266877064955175
cont,Ackley,17.0,FA,10000.0,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,5.366232820655796,5.428421241507104,4.069474894180857,5.9266877064955175
cont,Ackley,17.0,FA,12000.0,easy,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,5.217741256520234,5.216711750581313,4.13387118078813,6.00178439668727
cont,Ackley,17.0,FA,12000.0,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,5.217741256520234,5.216711750581313,4.13387118078813,6.00178439668727
cont,Ackley,17.0,FA,12000.0,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,5.217741256520234,5.216711750581313,4.13387118078813,6.00178439668727
cont,Ackley,17.0,FA,15000.0,easy,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,5.190846774426692,5.214622506106837,4.276389954279544,6.1196769264653135
cont,Ackley,17.0,FA,15000.0,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,5.190846774426692,5.214622506106837,4.276389954279544,6.1196769264653135
