domain,problem,instance_id,lambda,algo_variant,budget,rep,seed,evals,best
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,PSO_GBEST,5000,1,956977975000000,4980,0.2960707272705987
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,PSO_GBEST,5000,2,957305656000000,4980,0.2477032138401602
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,PSO_GBEST,5000,3,957633337000000,4980,0.33238521154778194
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,PSO_GBEST,5000,4,957961018000000,4980,0.3520955586394979
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,PSO_GBEST,5000,5,958288699000000,4980,0.3897924719698107
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,PSO_GBEST,5000,6,958616380000000,4980,0.7687089193294976
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,PSO_GBEST,5000,7,958944061000000,4980,0.4915545141105484
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,PSO_GBEST,5000,8,959271742000000,4980,0.14868585183965827
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,PSO_GBEST,5000,9,959599423000000,4980,0.09831852130919498
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,PSO_GBEST,10000,0,435259746000000,9990,0.5755330767960879
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,PSO_GBEST,10000,1,435587427000000,9990,0.5407086561989318
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,PSO_GBEST,10000,2,435915108000000,9990,1.3764032736810838
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,PSO_GBEST,10000,3,436242789000000,9990,0.294932125867793
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,PSO_GBEST,10000,4,436570470000000,9990,0.2984099958371141
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,PSO_GBEST,10000,5,436898151000000,9990,0.49155318091804134
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,PSO_GBEST,10000,6,437225832000000,9990,0.6390196066132873
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,PSO_GBEST,10000,7,437553513000000,9990,0.5898611954512092
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,PSO_GBEST,10000,8,437881194000000,9990,0.1966222952300714
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,PSO_GBEST,10000,9,438208875000000,9990,0.44239849148093363
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,300,0,99349008000000,300,1.208820269800337
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,300,1,99676689000000,300,1.3836744054749568
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,300,2,100004370000000,300,2.5286922563617438
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,300,3,100332051000000,300,2.2900339761285613
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,300,4,100659732000000,300,1.3556319303957471
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,300,5,100987413000000,300,2.459223942342864
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,300,6,101315094000000,300,2.110716824101143
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,300,7,101642775000000,300,2.9006058394151513
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,300,8,101970456000000,300,2.2143204144826147
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,300,9,102298137000000,300,1.6160038684172529
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,500,0,100528658000000,500,0.8372294223332848
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,500,1,100856339000000,500,0.8203173469039511
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,500,2,101184020000000,500,1.2125257084202876
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,500,3,101511701000000,500,1.5505123869802917
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,500,4,101839382000000,500,2.2766458964103036
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,500,5,102167063000000,500,1.350554005265454
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,500,6,102494744000000,500,1.1166823285408267
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,500,7,102822425000000,500,1.1966171521681135
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,500,8,103150106000000,500,2.588353369309237
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,500,9,103477787000000,500,1.045591387416448
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,800,0,102298133000000,800,1.9662412702693424
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,800,1,102625814000000,800,1.1306837807022907
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,800,2,102953495000000,800,3.0930185035545614
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,800,3,103281176000000,800,2.0646300590320275
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,800,4,103608857000000,800,1.1307388719624922
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,800,5,103936538000000,800,1.0816256837889517
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,800,6,104264219000000,800,1.22903782198011
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,800,7,104591900000000,800,1.5730321022846288
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,800,8,104919581000000,800,1.3764684767932738
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,800,9,105247262000000,800,1.1799028697860732
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,1000,0,232725054000000,1000,1.9170504732993485
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,1000,1,233052735000000,1000,1.327188263093584
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,1000,2,233380416000000,1000,1.2780406714434729
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,1000,3,233708097000000,1000,0.688188309759906
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,1000,4,234035778000000,1000,1.4255047759508381
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,1000,5,234363459000000,1000,1.9170392654959172
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,1000,6,234691140000000,1000,0.7864861089825729
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,1000,7,235018821000000,1000,1.523812241328268
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,1000,8,235346502000000,1000,1.2288815879558936
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,1000,9,235674183000000,1000,0.589866784085054
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,2000,0,233380415000000,2000,0.7864852466042137
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,2000,1,233708096000000,2000,1.1797243189428506
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,2000,2,234035777000000,2000,1.0814133684767122
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,2000,3,234363458000000,2000,1.917038237828828
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,2000,4,234691139000000,2000,1.0322586789519428
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,2000,5,235018820000000,2000,0.7864852466042492
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,2000,6,235346501000000,2000,0.9339485141941195
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,2000,7,235674182000000,2000,0.9831032037188727
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,2000,8,236001863000000,2000,2.457742950158374
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,2000,9,236329544000000,2000,1.0322586789519415
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,5000,0,235346498000000,5000,1.7695876646147393
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,5000,1,235674179000000,5000,0.7373273989701395
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,5000,2,236001860000000,5000,1.032258678951936
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,5000,3,236329541000000,5000,0.7864860323124976
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,5000,4,236657222000000,5000,1.0322618370612233
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,5000,5,236984903000000,5000,1.0322586789519357
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,5000,6,237312584000000,5000,0.8356399361289433
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,5000,7,237640265000000,5000,0.6390196066132867
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,5000,8,237967946000000,5000,1.8148724985715836
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,5000,9,238295627000000,5000,1.5729633912814833
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,10000,0,664410734000000,10000,1.0322586789519357
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,10000,1,664738415000000,10000,1.3271875865327565
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,10000,2,665066096000000,10000,2.6543503341144823
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,10000,3,665393777000000,10000,1.671274341747623
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,10000,4,665721458000000,10000,1.9131858214386988
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,10000,5,666049139000000,10000,1.0322586789519357
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,10000,6,666376820000000,10000,0.9339485141941075
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,10000,7,666704501000000,10000,1.3271931170430198
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,10000,8,667032182000000,10000,1.572963391281483
cont,Interp_Sphere_Rastrigin_lam0.75,5,0.75,ES_1P1,10000,9,667359863000000,10000,0.8356407218372548
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,300,0,477844229000000,300,2.667507926616524
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,300,1,478171910000000,300,2.75849478317153
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,300,2,478499591000000,300,2.8445770811121394
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,300,3,478827272000000,300,2.708795968249976
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,300,4,479154953000000,300,2.6800725059538784
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,300,5,479482634000000,300,2.719911667985472
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,300,6,479810315000000,300,2.906685038435361
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,300,7,480137996000000,300,2.973900857565888
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,300,8,480465677000000,300,2.7984585128332613
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,300,9,480793358000000,300,2.3364963457556023
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,500,0,479023879000000,480,2.610339858966285
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,500,1,479351560000000,480,3.0798130291623163
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,500,2,479679241000000,480,2.392596660714898
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,500,3,480006922000000,480,2.7777055903569137
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,500,4,480334603000000,480,1.8085080118126822
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,500,5,480662284000000,480,2.5217650855488962
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,500,6,480989965000000,480,2.9195480447361097
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,500,7,481317646000000,480,2.5437621228000475
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,500,8,481645327000000,480,2.23068951586283
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,500,9,481973008000000,480,1.68871165324327
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,800,0,480793354000000,780,1.5628787595938105
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,800,1,481121035000000,780,2.189106433001999
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,800,2,481448716000000,780,2.063241378230577
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,800,3,481776397000000,780,1.71875432044451
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,800,4,482104078000000,780,2.1155999149240823
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,800,5,482431759000000,780,2.643800885364395
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,800,6,482759440000000,780,1.163213525269002
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,800,7,483087121000000,780,1.9710829626724546
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,800,8,483414802000000,780,2.08533623718892
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,800,9,483742483000000,780,1.9650878281634594
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,1000,0,954815283000000,990,1.105984928743214
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,1000,1,955142964000000,990,1.872638897819654
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,1000,2,955470645000000,990,1.3680231595849774
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,1000,3,955798326000000,990,1.572878114156765
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,1000,4,956126007000000,990,1.9143869542578127
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,1000,5,956453688000000,990,0.9876099011790453
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,1000,6,956781369000000,990,1.3137723836452935
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,1000,7,957109050000000,990,1.81153204802668
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,1000,8,957436731000000,990,1.9290622544881095
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,1000,9,957764412000000,990,1.5931563279951901
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,2000,0,955470644000000,1980,0.670875665360283
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,2000,1,955798325000000,1980,0.7793262202424189
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,2000,2,956126006000000,1980,0.7226376725605386
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,2000,3,956453687000000,1980,1.5080705181925933
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,2000,4,956781368000000,1980,0.5791471481188776
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,2000,5,957109049000000,1980,0.3822117008747708
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,2000,6,957436730000000,1980,1.1044755152805639
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,2000,7,957764411000000,1980,1.458359204151851
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,2000,8,958092092000000,1980,2.230767701020213
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,2000,9,958419773000000,1980,0.6005934966967028
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,5000,0,957436727000000,4980,0.2953293112480951
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,5000,1,957764408000000,4980,0.703765582610751
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,5000,2,958092089000000,4980,0.4918824457818807
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,5000,3,958419770000000,4980,0.3940722782077012
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,5000,4,958747451000000,4980,0.5900849209769643
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,5000,5,959075132000000,4980,0.49417418988458983
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,5000,6,959402813000000,4980,0.15664300489917032
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,5000,7,959730494000000,4980,0.7028650781098003
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,5000,8,960058175000000,4980,0.3142777177166123
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,5000,9,960385856000000,4980,0.7028653126491643
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,10000,0,436111715000000,9990,0.7084969289058118
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,10000,1,436439396000000,9990,0.4423977056902861
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,10000,2,436767077000000,9990,0.24577737616688017
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,10000,3,437094758000000,9990,0.19662190095643414
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,10000,4,437422439000000,9990,0.5448101431468522
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,10000,5,437750120000000,9990,0.29493266075975433
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,10000,6,438077801000000,9990,0.44239849138945897
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,10000,7,438405482000000,9990,1.1002087579678348
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,10000,8,438733163000000,9990,0.19662196350148914
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,PSO_GBEST,10000,9,439060844000000,9990,0.40793297489883723
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,300,0,100069905000000,300,2.784206883430912
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,300,1,100397586000000,300,1.9912821460171042
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,300,2,100725267000000,300,1.6690563241418201
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,300,3,101052948000000,300,3.4568957424088236
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,300,4,101380629000000,300,1.147566058499151
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,300,5,101708310000000,300,2.1726244744154193
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,300,6,102035991000000,300,1.7066178949773463
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,300,7,102363672000000,300,2.022939528044005
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,300,8,102691353000000,300,2.1900061766285783
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,300,9,103019034000000,300,2.645731300244928
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,500,0,101249555000000,500,2.1041275845667538
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,500,1,101577236000000,500,1.7583125189464404
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,500,2,101904917000000,500,1.1447015594841627
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,500,3,102232598000000,500,0.8686591233696801
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,500,4,102560279000000,500,1.4829556454197035
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,500,5,102887960000000,500,0.8475042887814169
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,500,6,103215641000000,500,4.142254032526251
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,500,7,103543322000000,500,1.562278576913707
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,500,8,103871003000000,500,2.0006302147017063
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,500,9,104198684000000,500,1.8077475967500374
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,800,0,103019030000000,800,1.3763652781334252
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,800,1,103346711000000,800,0.835666727733412
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,800,2,103674392000000,800,1.7204826790762264
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,800,3,104002073000000,800,1.376384808958741
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,800,4,104329754000000,800,1.6713743765340938
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,800,5,104657435000000,800,0.9340342745373575
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,800,6,104985116000000,800,1.4255478738631029
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,800,7,105312797000000,800,1.4746896684082056
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,800,8,105640478000000,800,1.86797944278933
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,800,9,105968159000000,800,1.867974096323577
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,1000,0,233511487000000,1000,2.506905475942239
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,1000,1,233839168000000,1000,1.5729641851132674
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,1000,2,234166849000000,1000,1.8984839974060508
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,1000,3,234494530000000,1000,3.5882275561936074
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,1000,4,234822211000000,1000,0.9831076330874828
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,1000,5,235149892000000,1000,1.523802795591014
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,1000,6,235477573000000,1000,1.0814160034123828
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,1000,7,235805254000000,1000,1.327196680992048
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,1000,8,236132935000000,1000,1.2780276284950152
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,1000,9,236460616000000,1000,2.1136743418580033
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,2000,0,234166848000000,2000,0.7373297713711195
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,2000,1,234494529000000,2000,0.5898641313803503
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,2000,2,234822210000000,2000,0.7373305570794323
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,2000,3,235149891000000,2000,0.5407094418554653
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,2000,4,235477572000000,2000,0.34408832663151656
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,2000,5,235805253000000,2000,2.457746108267716
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,2000,6,236132934000000,2000,1.032258678952029
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,2000,7,236460615000000,2000,0.8847930389612237
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,2000,8,236788296000000,2000,0.9831032037188998
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,2000,9,237115977000000,2000,1.4749627201782844
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,5000,0,236132931000000,5000,0.9831063618281539
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,5000,1,236460612000000,5000,1.0814141541850064
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,5000,2,236788293000000,5000,1.1797243189428341
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,5000,3,237115974000000,5000,1.917046988387062
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,5000,4,237443655000000,5000,1.2288702579093518
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,5000,5,237771336000000,5000,1.8984743898485401
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,5000,6,238099017000000,5000,0.7864852466041852
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,5000,7,238426698000000,5000,1.1305688437097636
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,5000,8,238754379000000,5000,1.3271907446420443
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,5000,9,239082060000000,5000,1.1797243189428341
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,10000,0,665262703000000,10000,1.130572001819052
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,10000,1,665590384000000,10000,2.6543600596260486
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,10000,2,665918065000000,10000,1.474653226523655
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,10000,3,666245746000000,10000,1.3271899589337322
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,10000,4,666573427000000,10000,0.6390196066132867
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,10000,5,666901108000000,10000,1.6221093302480007
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,10000,6,667228789000000,10000,1.3763454341668024
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,10000,7,667556470000000,10000,1.130568843709764
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,10000,8,667884151000000,10000,1.3763454341668029
cont,Interp_Sphere_Rastrigin_lam0.75,6,0.75,ES_1P1,10000,9,668211832000000,10000,0.9831032037188656
cont,Interp_Sphere_Rastrigin_lam0.75,7,0.75,PSO_GBEST,300,0,478565126000000,300,2.4040175914666535
