instance_id,domain,problem,budget,algo_variant,algo_base,rep,seed,best,auc_raw,auc_log,wall_ms,succ_easy,succ_med,succ_hard
bin::knapsack01::n200::i018,bin,knapsack01,300,"GA(pop=100,pc=0.9,pm=0.02)",GA,9,90899953,7385.0,7375.0,8.905850721777416,4,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,300,"GA(pop=100,pc=0.9,pm=0.02)",GA,10,656224693,7528.0,7472.333333333333,8.918906811529714,2,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,300,"GA(pop=100,pc=0.9,pm=0.02)",GA,11,199593706,7399.0,7375.0,8.905848382841803,4,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,300,"UMDA(pop=50,elite=0.2)",UMDA,0,5786549,7621.0,7444.666666666667,8.915134047999823,2,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,300,"UMDA(pop=50,elite=0.2)",UMDA,1,1896157651,7486.0,7420.833333333333,8.912032336954745,1,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,300,"UMDA(pop=50,elite=0.2)",UMDA,2,2091643897,7632.0,7495.0,8.921796010549249,2,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,300,"UMDA(pop=50,elite=0.2)",UMDA,3,409292386,7616.0,7541.0,8.928036920301318,0,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,300,"UMDA(pop=50,elite=0.2)",UMDA,4,210584141,7471.0,7392.5,8.908164868342565,2,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,300,"UMDA(pop=50,elite=0.2)",UMDA,5,876191055,7724.0,7563.833333333333,8.930747380279279,2,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,300,"UMDA(pop=50,elite=0.2)",UMDA,6,1526796892,7615.0,7462.166666666667,8.91750088732039,0,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,300,"UMDA(pop=50,elite=0.2)",UMDA,7,1855068449,7595.0,7478.333333333333,8.919507797136236,2,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,300,"UMDA(pop=50,elite=0.2)",UMDA,8,620752956,7546.0,7394.0,8.908320957540225,2,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,300,"UMDA(pop=50,elite=0.2)",UMDA,9,669766176,7606.0,7457.333333333333,8.916833242144365,0,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,300,"UMDA(pop=50,elite=0.2)",UMDA,10,303437073,7545.0,7400.333333333333,8.909164991930052,0,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,300,"UMDA(pop=50,elite=0.2)",UMDA,11,1795345072,7640.0,7496.833333333333,8.92217048260393,2,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,300,"UMDA(pop=100,elite=0.2)",UMDA,0,1419815476,7509.0,7412.333333333333,8.91085822160194,2,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,300,"UMDA(pop=100,elite=0.2)",UMDA,1,847330364,7586.0,7417.333333333333,8.911432872470623,0,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,300,"UMDA(pop=100,elite=0.2)",UMDA,2,1674556074,7565.0,7476.333333333333,8.919462729069936,2,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,300,"UMDA(pop=100,elite=0.2)",UMDA,3,639416887,7626.0,7513.333333333333,8.924336258869936,2,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,300,"UMDA(pop=100,elite=0.2)",UMDA,4,442844779,7556.0,7556.0,8.9300972286214,0,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,300,"UMDA(pop=100,elite=0.2)",UMDA,5,515033202,7540.0,7427.333333333333,8.91272127887522,2,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,300,"UMDA(pop=100,elite=0.2)",UMDA,6,604644699,7631.0,7602.0,8.936152059630853,2,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,300,"UMDA(pop=100,elite=0.2)",UMDA,7,1791308045,7553.0,7503.666666666667,8.92313628623226,0,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,300,"UMDA(pop=100,elite=0.2)",UMDA,8,1271626997,7495.0,7431.333333333333,8.913396721424009,2,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,300,"UMDA(pop=100,elite=0.2)",UMDA,9,38183817,7412.0,7378.666666666667,8.906340678350656,2,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,300,"UMDA(pop=100,elite=0.2)",UMDA,10,793703356,7503.0,7429.666666666667,8.91319148022551,0,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,300,"UMDA(pop=100,elite=0.2)",UMDA,11,1397559498,7544.0,7477.0,8.919566784487182,2,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,RS_BIN,RS_BIN,0,356965265,7385.0,7323.55875,8.898795028768099,8,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,RS_BIN,RS_BIN,1,2052943767,7405.0,7383.785,8.906701177387815,10,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,RS_BIN,RS_BIN,2,1084434546,7591.0,7545.65625,8.928617885293912,8,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,RS_BIN,RS_BIN,3,104008309,7519.0,7498.51375,8.922383970244503,8,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,RS_BIN,RS_BIN,4,1906069692,7473.0,7424.48375,8.912506657099541,0,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,RS_BIN,RS_BIN,5,1916834570,7414.0,7390.01,8.907802350110194,16,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,RS_BIN,RS_BIN,6,570520745,7455.0,7399.03875,8.909034093871094,0,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,RS_BIN,RS_BIN,7,1168483917,7479.0,7461.13625,8.917237964777435,15,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,RS_BIN,RS_BIN,8,1521706868,7470.0,7444.87,8.915063512092459,0,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,RS_BIN,RS_BIN,9,493569300,7453.0,7413.535,8.911039809610088,20,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,RS_BIN,RS_BIN,10,1286708179,7459.0,7412.07,8.910841960881914,8,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,RS_BIN,RS_BIN,11,310651685,7538.0,7479.2225,8.919861793671254,8,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,HC(flips=1),HC,0,1795619635,7316.0,7244.07,8.882674438579095,13,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,HC(flips=1),HC,1,1045182922,7367.0,7174.365,8.862953760090198,14,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,HC(flips=1),HC,2,885432743,7211.0,7178.60375,8.878737069550228,12,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,HC(flips=1),HC,3,1574719693,7277.0,7246.61125,8.888121391577034,14,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,HC(flips=1),HC,4,203561404,7211.0,7178.41,8.878808002301833,12,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,HC(flips=1),HC,5,846364610,7213.0,7045.80875,8.837508737572074,14,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,HC(flips=1),HC,6,1212908952,7483.0,7469.165,8.918463212839036,13,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,HC(flips=1),HC,7,581498360,7481.0,7460.21625,8.917151203609949,12,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,HC(flips=1),HC,8,1902852863,7467.0,7432.28625,8.913552299667838,14,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,HC(flips=1),HC,9,1862438736,7285.0,7283.6625,8.893387978158795,12,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,HC(flips=1),HC,10,1002472839,7346.0,7314.33625,8.896909776375859,13,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,HC(flips=1),HC,11,1012073539,7269.0,7179.08875,8.874721872566242,14,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,HC(flips=2),HC,0,956751449,7878.0,7680.59125,8.946253408672295,13,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,HC(flips=2),HC,1,1224592483,7759.0,7503.63,8.922912520750836,12,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,HC(flips=2),HC,2,2016586913,7901.0,7646.30375,8.941688901471844,14,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,HC(flips=2),HC,3,623509279,7753.0,7360.77625,8.898983709435992,14,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,HC(flips=2),HC,4,2121283930,7790.0,7497.63625,8.922135103725534,12,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,HC(flips=2),HC,5,2069788464,7839.0,7545.3075,8.928162751810065,14,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,HC(flips=2),HC,6,1583870642,8038.0,7730.20125,8.952231785174869,13,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,HC(flips=2),HC,7,1424002828,7818.0,7584.22375,8.933404403775096,12,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,HC(flips=2),HC,8,800297456,7679.0,7469.54,8.91786309751761,12,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,HC(flips=2),HC,9,1096837812,7985.0,7694.7975,8.947793801891036,12,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,HC(flips=2),HC,10,1043064644,7914.0,7675.51875,8.94553452832628,14,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,HC(flips=2),HC,11,710230112,7865.0,7526.89625,8.925742036839626,11,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"SA(T0=1.0,alpha=0.995,flips=1)",SA,0,518237938,7285.0,7206.45875,8.880135654679105,14,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"SA(T0=1.0,alpha=0.995,flips=1)",SA,1,1454228784,7656.0,7611.85,8.937169001790187,14,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"SA(T0=1.0,alpha=0.995,flips=1)",SA,2,1484435726,7454.0,7399.32625,8.908932840540112,16,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"SA(T0=1.0,alpha=0.995,flips=1)",SA,3,1898220427,7023.0,6987.99875,8.851654893119196,14,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"SA(T0=1.0,alpha=0.995,flips=1)",SA,4,214175619,7375.0,7352.33,8.902748356626308,16,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"SA(T0=1.0,alpha=0.995,flips=1)",SA,5,2114331062,7305.0,7227.1075,8.884449282401766,14,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"SA(T0=1.0,alpha=0.995,flips=1)",SA,6,1006159390,7200.0,7185.96,8.879823419729696,15,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"SA(T0=1.0,alpha=0.995,flips=1)",SA,7,1627780781,7207.0,6991.33125,8.834198593944077,14,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"SA(T0=1.0,alpha=0.995,flips=1)",SA,8,1261802788,7515.0,7470.0225,8.918627519098788,16,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"SA(T0=1.0,alpha=0.995,flips=1)",SA,9,1491896133,7517.0,7515.1575,8.924676575267197,14,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"SA(T0=1.0,alpha=0.995,flips=1)",SA,10,1416919564,7373.0,7336.7275,8.900626051379588,14,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"SA(T0=1.0,alpha=0.995,flips=1)",SA,11,1452433408,7442.0,7435.89,8.914068856229592,16,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"SA(T0=2.0,alpha=0.99,flips=1)",SA,0,1277623415,7460.0,7448.59,8.91577058547982,13,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"SA(T0=2.0,alpha=0.99,flips=1)",SA,1,123271130,7344.0,7342.93875,8.901493041452559,16,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"SA(T0=2.0,alpha=0.99,flips=1)",SA,2,744816930,6962.0,6821.5375,8.80776403703064,16,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"SA(T0=2.0,alpha=0.99,flips=1)",SA,3,2081912927,7480.0,7333.1,8.899979955271213,14,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"SA(T0=2.0,alpha=0.99,flips=1)",SA,4,1629837772,7296.0,7212.59125,8.881184887052614,15,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"SA(T0=2.0,alpha=0.99,flips=1)",SA,5,1690792304,7335.0,7247.25875,8.885311906083746,14,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"SA(T0=2.0,alpha=0.99,flips=1)",SA,6,1490619239,7342.0,7334.2875,8.900310695110967,15,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"SA(T0=2.0,alpha=0.99,flips=1)",SA,7,579210234,7342.0,7337.22625,8.900715356308387,14,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"SA(T0=2.0,alpha=0.99,flips=1)",SA,8,1015704716,7243.0,7154.57,8.87391554686629,14,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"SA(T0=2.0,alpha=0.99,flips=1)",SA,9,622343883,7240.0,7230.1175,8.886004674223177,14,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"SA(T0=2.0,alpha=0.99,flips=1)",SA,10,1454812384,7191.0,7158.74375,8.876075315539595,15,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"SA(T0=2.0,alpha=0.99,flips=1)",SA,11,1208886578,7506.0,7472.76625,8.91898449446397,14,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"SA(T0=2.0,alpha=0.995,flips=2)",SA,0,777181370,8021.0,7713.20125,8.932925819503948,14,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"SA(T0=2.0,alpha=0.995,flips=2)",SA,1,345958816,7848.0,7549.5575,8.928967870535462,16,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"SA(T0=2.0,alpha=0.995,flips=2)",SA,2,1337853721,7785.0,7569.3775,8.931654682431065,13,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"SA(T0=2.0,alpha=0.995,flips=2)",SA,3,1754988583,7942.0,7681.1725,8.945970469682889,12,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"SA(T0=2.0,alpha=0.995,flips=2)",SA,4,1850951899,7851.0,7617.36375,8.937866211205884,18,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"SA(T0=2.0,alpha=0.995,flips=2)",SA,5,801918579,7962.0,7821.17625,8.964442020394326,12,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"SA(T0=2.0,alpha=0.995,flips=2)",SA,6,288182311,7880.0,7659.4425,8.943290334829298,15,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"SA(T0=2.0,alpha=0.995,flips=2)",SA,7,94121594,7781.0,7567.03625,8.931282794909823,16,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"SA(T0=2.0,alpha=0.995,flips=2)",SA,8,2037175406,7871.0,7629.60875,8.939426963440846,17,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"SA(T0=2.0,alpha=0.995,flips=2)",SA,9,945751178,7862.0,7590.065,8.934324438216958,15,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"SA(T0=2.0,alpha=0.995,flips=2)",SA,10,1392292182,8004.0,7704.06125,8.948403832027324,16,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"SA(T0=2.0,alpha=0.995,flips=2)",SA,11,54381615,7834.0,7617.07625,8.93793692624166,16,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,TABU(tenure=7),TABU,0,356118176,7915.0,7779.89625,8.959154628058986,126,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,TABU(tenure=7),TABU,1,236835918,7909.0,7835.38125,8.966278399938577,142,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,TABU(tenure=7),TABU,2,341997636,7902.0,7780.47,8.957718248890686,141,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,TABU(tenure=7),TABU,3,227551416,7899.0,7838.82375,8.966772618548784,129,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,TABU(tenure=7),TABU,4,724719230,7928.0,7823.165,8.964716320079125,141,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,TABU(tenure=7),TABU,5,1902339352,7873.0,7755.12125,8.955929252013734,136,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,TABU(tenure=7),TABU,6,1089589301,8072.0,7983.3575,8.985022322957898,134,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,TABU(tenure=7),TABU,7,1606916113,7837.0,7748.31875,8.955126535858941,136,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,TABU(tenure=7),TABU,8,1194404499,7809.0,7753.73875,8.955850422178196,132,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,TABU(tenure=7),TABU,9,417610799,7989.0,7851.43,8.96783820331551,128,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,TABU(tenure=7),TABU,10,2054042985,7687.0,7633.8875,8.940310661312523,142,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,TABU(tenure=7),TABU,11,1518293662,7681.0,7635.5775,8.940449200594301,127,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,TABU(tenure=12),TABU,0,1397022879,8041.0,7956.8525,8.981568419202551,144,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,TABU(tenure=12),TABU,1,2067908644,7898.0,7792.91625,8.960816376139851,127,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,TABU(tenure=12),TABU,2,1728362551,7701.0,7657.475,8.943314429945284,127,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,TABU(tenure=12),TABU,3,1030743301,7806.0,7654.2275,8.942831422952477,143,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,TABU(tenure=12),TABU,4,80588519,7753.0,7599.7375,8.93564391927995,139,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,TABU(tenure=12),TABU,5,1523026675,8028.0,7933.55625,8.978785552099438,135,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,TABU(tenure=12),TABU,6,598146831,7723.0,7640.2,8.938768483349609,128,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,TABU(tenure=12),TABU,7,1570524877,8009.0,7836.195,8.966242578480774,144,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,TABU(tenure=12),TABU,8,1193179178,8030.0,7928.5075,8.978067898122072,128,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,TABU(tenure=12),TABU,9,1506138765,7804.0,7706.55875,8.949715996258746,144,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,TABU(tenure=12),TABU,10,15417011,8007.0,7843.56875,8.967283935157953,127,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,TABU(tenure=12),TABU,11,112949604,7921.0,7834.94,8.966243078303865,142,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"GA(pop=50,pc=0.9,pm=0.02)",GA,0,1888302132,7681.0,7601.75,8.936036600368258,16,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"GA(pop=50,pc=0.9,pm=0.02)",GA,1,2068571626,7688.0,7558.9375,8.930410958949839,0,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"GA(pop=50,pc=0.9,pm=0.02)",GA,2,648469487,7636.0,7533.875,8.92706215079253,16,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"GA(pop=50,pc=0.9,pm=0.02)",GA,3,825316040,7481.0,7392.25,8.908117583603364,21,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"GA(pop=50,pc=0.9,pm=0.02)",GA,4,1317572744,7615.0,7493.5,8.921713748462393,11,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"GA(pop=50,pc=0.9,pm=0.02)",GA,5,998995865,7649.0,7526.9375,8.92617868647638,16,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"GA(pop=50,pc=0.9,pm=0.02)",GA,6,1942629457,7540.0,7454.25,8.916522063135773,0,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"GA(pop=50,pc=0.9,pm=0.02)",GA,7,16771160,7611.0,7482.875,8.920341019979618,15,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"GA(pop=50,pc=0.9,pm=0.02)",GA,8,1369223507,7549.0,7488.4375,8.921003201019795,16,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"GA(pop=50,pc=0.9,pm=0.02)",GA,9,570341272,7775.0,7696.3125,8.94836207747697,16,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"GA(pop=50,pc=0.9,pm=0.02)",GA,10,1297472883,7725.0,7516.8125,8.92462258033218,0,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"GA(pop=50,pc=0.9,pm=0.02)",GA,11,1829643614,7589.0,7463.9375,8.91776553267793,16,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"GA(pop=50,pc=0.9,pm=0.05)",GA,0,828254046,7604.0,7494.5,8.921778735500183,15,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"GA(pop=50,pc=0.9,pm=0.05)",GA,1,1867813063,7485.0,7454.875,8.916594775135493,16,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"GA(pop=50,pc=0.9,pm=0.05)",GA,2,246352974,7553.0,7454.125,8.916454470844211,16,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"GA(pop=50,pc=0.9,pm=0.05)",GA,3,998301927,7544.0,7489.3125,8.921165419082463,0,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"GA(pop=50,pc=0.9,pm=0.05)",GA,4,49255417,7564.0,7498.1875,8.922362171295756,15,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"GA(pop=50,pc=0.9,pm=0.05)",GA,5,1945444392,7502.0,7447.625,8.915634367340877,17,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"GA(pop=50,pc=0.9,pm=0.05)",GA,6,134395544,7532.0,7431.25,8.913351520856864,16,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"GA(pop=50,pc=0.9,pm=0.05)",GA,7,1151770686,7450.0,7415.0,8.911243958738062,0,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"GA(pop=50,pc=0.9,pm=0.05)",GA,8,1414988776,7540.0,7495.0,8.92198234873477,16,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"GA(pop=50,pc=0.9,pm=0.05)",GA,9,2048623657,7612.0,7512.875,8.924274508696785,15,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"GA(pop=50,pc=0.9,pm=0.05)",GA,10,731915691,7509.0,7500.6875,8.922740654170916,16,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"GA(pop=50,pc=0.9,pm=0.05)",GA,11,530976197,7633.0,7598.0625,8.935592875580474,16,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"GA(pop=100,pc=0.9,pm=0.02)",GA,0,1414787912,7595.0,7475.0,8.919274214609931,0,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"GA(pop=100,pc=0.9,pm=0.02)",GA,1,646973278,7571.0,7497.0,8.922210739235894,16,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"GA(pop=100,pc=0.9,pm=0.02)",GA,2,1572218476,7524.0,7441.375,8.914787130043875,15,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"GA(pop=100,pc=0.9,pm=0.02)",GA,3,558899216,7570.0,7475.625,8.919302843915537,16,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"GA(pop=100,pc=0.9,pm=0.02)",GA,4,356110071,7535.0,7481.125,8.92007549824143,0,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"GA(pop=100,pc=0.9,pm=0.02)",GA,5,477912214,7391.0,7366.5,8.904684752956104,16,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"GA(pop=100,pc=0.9,pm=0.02)",GA,6,1648189743,7499.0,7403.25,8.909605881898635,16,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"GA(pop=100,pc=0.9,pm=0.02)",GA,7,1542582791,7562.0,7477.0,8.919523806184664,0,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"GA(pop=100,pc=0.9,pm=0.02)",GA,8,1784157776,7532.0,7430.25,8.913281173280996,16,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"GA(pop=100,pc=0.9,pm=0.02)",GA,9,1183805174,7519.0,7457.125,8.91690462111765,16,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"GA(pop=100,pc=0.9,pm=0.02)",GA,10,399203914,7695.0,7527.5,8.926154276222283,15,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"GA(pop=100,pc=0.9,pm=0.02)",GA,11,1234256739,7488.0,7455.25,8.916644643601137,0,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"UMDA(pop=50,elite=0.2)",UMDA,0,1099210841,7831.0,7644.6875,8.941544462023467,16,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"UMDA(pop=50,elite=0.2)",UMDA,1,591033807,7859.0,7634.4375,8.94015743239603,0,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"UMDA(pop=50,elite=0.2)",UMDA,2,479164914,7811.0,7707.4375,8.94986830821442,0,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"UMDA(pop=50,elite=0.2)",UMDA,3,1787854199,7996.0,7704.5,8.949208145548898,0,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"UMDA(pop=50,elite=0.2)",UMDA,4,88088948,7960.0,7696.5625,8.948148463360033,16,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"UMDA(pop=50,elite=0.2)",UMDA,5,1437699282,8103.0,7687.375,8.946907117949188,0,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"UMDA(pop=50,elite=0.2)",UMDA,6,1612572283,7903.0,7699.875,8.94876963745927,0,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"UMDA(pop=50,elite=0.2)",UMDA,7,590388132,7681.0,7497.4375,8.922140241687478,0,0,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"UMDA(pop=50,elite=0.2)",UMDA,8,375452249,7840.0,7625.375,8.939035123741887,16,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"UMDA(pop=50,elite=0.2)",UMDA,9,424414753,8033.0,7747.25,8.954660805875342,0,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"UMDA(pop=50,elite=0.2)",UMDA,10,1089552712,8086.0,7803.8125,8.961989022236999,0,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"UMDA(pop=50,elite=0.2)",UMDA,11,43902833,7876.0,7663.4375,8.943854979982813,0,1,0,0
bin::knapsack01::n200::i018,bin,knapsack01,800,"UMDA(pop=100,elite=0.2)",UMDA,0,1638416633,7546.0,7507.5,8.923629406625333,0,0,0,0
