problem,instance_id,algo_variant,budget,best,fitness_score
Rastrigin,11,FA,15000,12.539629699795793,0.6905803861909846
Rastrigin,11,FA,20000,12.095539698147155,0.7045033732275263
Rastrigin,11,GWO,200,20.94953190702752,0.42691545571476786
Rastrigin,11,GWO,300,11.86742413672599,0.7116551892844283
Rastrigin,11,GWO,500,7.28430506133953,0.8553438722915715
Rastrigin,11,GWO,800,4.822536512649278,0.9325245596818247
Rastrigin,11,GWO,1000,4.0906146863823345,0.9554715705603523
Rastrigin,11,GWO,1500,3.7890925136057714,0.9649248104153659
Rastrigin,11,GWO,2000,3.5774267562897033,0.9715608967587893
Rastrigin,11,GWO,3500,3.800583555765584,0.9645645464363674
Rastrigin,11,GWO,5000,3.618871345091449,0.9702615374611709
Rastrigin,11,GWO,8000,3.9143209137554456,0.9609986842125287
Rastrigin,11,GWO,12000,4.212418815549682,0.9516528011552802
Rastrigin,11,GWO,15000,4.413407748626708,0.945351451655559
Rastrigin,11,GWO,20000,5.078337232425802,0.9245047661891433
Rastrigin,11,MFO,200,29.303182661629368,0.16501410524000337
Rastrigin,11,MFO,300,21.941874996350844,0.39580378934723304
Rastrigin,11,MFO,500,17.35590120366027,0.5395819726625808
Rastrigin,11,MFO,800,14.364446418521407,0.633369236593919
Rastrigin,11,MFO,1000,12.085202060900178,0.7048274759743655
Rastrigin,11,MFO,1500,11.317930814585726,0.7288827521037287
Rastrigin,11,MFO,2000,10.071925739410085,0.767947158968852
Rastrigin,11,MFO,3500,11.88605980030209,0.7110709291087337
Rastrigin,11,MFO,5000,10.339937489650502,0.7595445286227841
Rastrigin,11,MFO,8000,9.966893736978683,0.7712400932903759
Rastrigin,11,MFO,12000,9.186941801710395,0.7956929308763431
Rastrigin,11,MFO,15000,10.52629924717431,0.7537017662897468
Rastrigin,11,MFO,20000,10.32133139676745,0.76012786170628
Rastrigin,11,PSO_GBEST,200,24.63243342176817,0.3114501449529099
Rastrigin,11,PSO_GBEST,300,20.8334690311642,0.4305542269324709
Rastrigin,11,PSO_GBEST,500,16.28627610634786,0.5731165631927753
Rastrigin,11,PSO_GBEST,800,9.575868314939672,0.783499414287913
Rastrigin,11,PSO_GBEST,1000,8.937102886357232,0.8035258115238968
Rastrigin,11,PSO_GBEST,1500,7.632582003002445,0.8444247898400469
Rastrigin,11,PSO_GBEST,2000,5.058426035637682,0.9251290165296912
Rastrigin,11,PSO_GBEST,3500,3.5295308183759238,0.9730625169713609
Rastrigin,11,PSO_GBEST,5000,3.5453665718615044,0.9725660388032529
Rastrigin,11,PSO_GBEST,8000,2.5950619268835458,1.0
Rastrigin,11,PSO_GBEST,12000,2.5367508826239034,1.0
Rastrigin,11,PSO_GBEST,15000,2.762320317143092,0.9971158886377081
Rastrigin,11,PSO_GBEST,20000,2.5633288753676364,1.0
Rastrigin,11,PSO_RING,200,29.611104797916067,0.15536021549723011
Rastrigin,11,PSO_RING,300,23.870124932994024,0.335349830079002
Rastrigin,11,PSO_RING,500,17.12723727107245,0.5467509811007933
Rastrigin,11,PSO_RING,800,13.584517260490445,0.6578213600742344
Rastrigin,11,PSO_RING,1000,11.366997778968784,0.7273444181928286
Rastrigin,11,PSO_RING,1500,8.120590401638923,0.829124885355111
Rastrigin,11,PSO_RING,2000,6.39041269754063,0.8833689387128657
Rastrigin,11,PSO_RING,3500,3.601109734661165,0.9708183945641251
Rastrigin,11,PSO_RING,5000,2.9701326776608736,0.990600612926071
Rastrigin,11,PSO_RING,8000,2.211907109564278,1.0
Rastrigin,11,PSO_RING,12000,1.4599137064161645,1.0
Rastrigin,11,PSO_RING,15000,1.7052936793074371,1.0
Rastrigin,11,PSO_RING,20000,1.1147864241732977,1.0
Rastrigin,11,WOA,200,27.423110740883725,0.22395760066464976
Rastrigin,11,WOA,300,18.532255820191555,0.5027012277335392
Rastrigin,11,WOA,500,13.859699201285675,0.6491939318949038
Rastrigin,11,WOA,800,12.949021581030633,0.6777452450391064
Rastrigin,11,WOA,1000,8.723159601396334,0.8102333022847955
Rastrigin,11,WOA,1500,6.890985597810135,0.8676751154441071
Rastrigin,11,WOA,2000,8.681437077649411,0.811541375322026
Rastrigin,11,WOA,3500,5.331008304334994,0.9165830925517257
Rastrigin,11,WOA,5000,5.603066069086668,0.9080536126765516
Rastrigin,11,WOA,8000,4.72136133290653,0.9356965759639939
Rastrigin,11,WOA,12000,4.570942922365362,0.9404124524130181
Rastrigin,11,WOA,15000,3.9072421465935294,0.961220615764836
Rastrigin,11,WOA,20000,3.319552666069393,0.9796456939887843
Rastrigin,12,ALO,200,40.51841402643136,0.0
Rastrigin,12,ALO,300,44.18285159565428,0.0
Rastrigin,12,ALO,500,42.494026545630945,0.0
Rastrigin,12,ALO,800,39.04372970708279,0.0
Rastrigin,12,ALO,1000,37.95006375120627,0.0
Rastrigin,12,ALO,1500,36.237902078506664,0.026738618849108886
Rastrigin,12,ALO,2000,32.67362499414778,0.12794385171181044
Rastrigin,12,ALO,3500,25.534725636129302,0.33064806207810626
Rastrigin,12,ALO,5000,24.654023899427138,0.35565499117928767
Rastrigin,12,ALO,8000,18.225859908698357,0.5381783523445036
Rastrigin,12,ALO,12000,19.348952814257853,0.5062888902338322
Rastrigin,12,ALO,15000,17.14070996888518,0.5689904496507637
Rastrigin,12,ALO,20000,16.58259143807082,0.5848378471844535
Rastrigin,12,BA,200,43.373944305689,0.0
Rastrigin,12,BA,300,41.42034500658867,0.0
Rastrigin,12,BA,500,32.339041614988936,0.13744412006871087
Rastrigin,12,BA,800,29.064380806172938,0.23042589501458266
Rastrigin,12,BA,1000,28.938206528318393,0.23400852814588124
Rastrigin,12,BA,1500,25.45457366149322,0.33292392309156305
Rastrigin,12,BA,2000,18.51366981318449,0.5300061851099379
Rastrigin,12,BA,3500,16.422703712739846,0.5893777508145663
Rastrigin,12,BA,5000,19.003676498389552,0.5160927772836833
Rastrigin,12,BA,8000,16.549459073893964,0.5857786182166849
Rastrigin,12,BA,12000,14.791704721490762,0.6356888621006537
Rastrigin,12,BA,15000,21.15013838727489,0.4551454462670126
Rastrigin,12,BA,20000,18.008693547713058,0.5443446440253357
Rastrigin,12,ES_1P1,200,26.718745431190744,0.2970286222205578
Rastrigin,12,ES_1P1,300,18.755218288923768,0.523147579800575
Rastrigin,12,ES_1P1,500,11.427736119722478,0.7312064713176187
Rastrigin,12,ES_1P1,800,11.57504521463668,0.727023729375639
Rastrigin,12,ES_1P1,1000,13.057828886889194,0.6849210916503454
Rastrigin,12,ES_1P1,1500,12.868099581476825,0.6903083267279436
Rastrigin,12,ES_1P1,2000,10.944525903209364,0.744926898020259
Rastrigin,12,ES_1P1,3500,10.380715262530758,0.7609359191569002
Rastrigin,12,ES_1P1,5000,12.403789566277348,0.7034920950199646
Rastrigin,12,ES_1P1,8000,9.783736767372993,0.7778867190488604
Rastrigin,12,ES_1P1,12000,13.721129497171416,0.6660871202354494
Rastrigin,12,ES_1P1,15000,11.873151329261157,0.7185592082303105
Rastrigin,12,ES_1P1,20000,12.635944005148042,0.6969002270226299
Rastrigin,12,ES_MULAMBDA,200,32.48430513156942,0.13331946093755154
Rastrigin,12,ES_MULAMBDA,300,33.46577976787088,0.10545115363012714
Rastrigin,12,ES_MULAMBDA,500,23.195540650913966,0.39706763483706187
Rastrigin,12,ES_MULAMBDA,800,21.422898098875326,0.44740061906229744
Rastrigin,12,ES_MULAMBDA,1000,20.35547369677526,0.47770941173499126
Rastrigin,12,ES_MULAMBDA,1500,19.204497996816304,0.5103905869008691
Rastrigin,12,ES_MULAMBDA,2000,17.79139469445611,0.5505146977344522
Rastrigin,12,ES_MULAMBDA,3500,12.30711912168648,0.7062369867958292
Rastrigin,12,ES_MULAMBDA,5000,10.594714261450886,0.7548595625758876
Rastrigin,12,ES_MULAMBDA,8000,5.790517883595692,0.8912714636799339
Rastrigin,12,ES_MULAMBDA,12000,2.814960317413158,0.9757604047062581
Rastrigin,12,ES_MULAMBDA,15000,2.912929432917214,0.9729786380497177
Rastrigin,12,ES_MULAMBDA,20000,2.2602210443719732,0.991511850505068
Rastrigin,12,FA,200,32.62015312371964,0.12946214924317578
Rastrigin,12,FA,300,30.648312342236167,0.18545123222831683
Rastrigin,12,FA,500,27.752488622742607,0.2676761847009431
Rastrigin,12,FA,800,22.43501036671493,0.41866237696563147
Rastrigin,12,FA,1000,22.48591126645997,0.41721708040487204
Rastrigin,12,FA,1500,21.433099353072457,0.4471109613611488
Rastrigin,12,FA,2000,20.785489017709654,0.4654994180505293
Rastrigin,12,FA,3500,16.869933261559456,0.5766789707926672
Rastrigin,12,FA,5000,16.912981033587364,0.5754566584726113
Rastrigin,12,FA,8000,16.118192442965263,0.59802414200062
Rastrigin,12,FA,12000,14.187226949529535,0.6528525988763727
Rastrigin,12,FA,15000,13.358832863044926,0.6763742876902601
Rastrigin,12,FA,20000,12.397936102024767,0.7036583001714483
Rastrigin,12,GWO,200,25.09325118137296,0.34318343010339725
Rastrigin,12,GWO,300,13.71778278119193,0.666182147968146
Rastrigin,12,GWO,500,7.179300875852743,0.8518379115736964
Rastrigin,12,GWO,800,5.705878098256941,0.8936747530376125
Rastrigin,12,GWO,1000,5.54467117932852,0.8982521142761156
Rastrigin,12,GWO,1500,4.435271026073008,0.9297527799625311
Rastrigin,12,GWO,2000,5.306722212647312,0.9050085139645935
Rastrigin,12,GWO,3500,5.904626927072536,0.8880314147040863
Rastrigin,12,GWO,5000,6.286599893807708,0.8771855511163951
Rastrigin,12,GWO,8000,6.430154331408207,0.8731094201248996
Rastrigin,12,GWO,12000,7.609671398466795,0.8396178321782045
Rastrigin,12,GWO,15000,8.24589923393123,0.8215525738613156
Rastrigin,12,GWO,20000,8.264880454815408,0.8210136149548851
Rastrigin,12,MFO,200,31.07655982961721,0.17329143497982058
Rastrigin,12,MFO,300,23.63145222831901,0.38469022094507754
Rastrigin,12,MFO,500,18.44682733512078,0.5319041319859661
Rastrigin,12,MFO,800,14.536331474947957,0.6429400124101189
Rastrigin,12,MFO,1000,14.16837021239315,0.6533880231511277
Rastrigin,12,MFO,1500,11.492338789049281,0.7293721222931104
Rastrigin,12,MFO,2000,9.817886726908425,0.7769170540858861
Rastrigin,12,MFO,3500,9.22135406707167,0.7938551947859783
Rastrigin,12,MFO,5000,10.52881598893876,0.7567306993750176
Rastrigin,12,MFO,8000,9.719636034646504,0.7797068159236861
Rastrigin,12,MFO,12000,9.73022906435109,0.7794060340224476
Rastrigin,12,MFO,15000,8.266669715639425,0.8209628101060866
Rastrigin,12,MFO,20000,9.676678185451964,0.780926574945815
Rastrigin,12,PSO_GBEST,200,29.43220376737729,0.21998181124671523
Rastrigin,12,PSO_GBEST,300,20.53258703346976,0.4726803985412875
Rastrigin,12,PSO_GBEST,500,16.022674464354576,0.6007363102858216
Rastrigin,12,PSO_GBEST,800,11.429595237934334,0.731153682915624
Rastrigin,12,PSO_GBEST,1000,9.507503361746021,0.7857301794418852
Rastrigin,12,PSO_GBEST,1500,5.772598046941572,0.8917802853002844
Rastrigin,12,PSO_GBEST,2000,5.586890288789957,0.8970533312681809
Rastrigin,12,PSO_GBEST,3500,2.795882577598118,0.976302104202335
Rastrigin,12,PSO_GBEST,5000,1.9946616464862135,0.9990522296803703
Rastrigin,12,PSO_GBEST,8000,1.459417746742679,1.0
Rastrigin,12,PSO_GBEST,12000,1.857256629498358,1.0
Rastrigin,12,PSO_GBEST,15000,2.5200508583273744,0.984134158983434
Rastrigin,12,PSO_GBEST,20000,1.2602811364635622,1.0
Rastrigin,12,PSO_RING,200,30.712915816120425,0.18361686035894464
Rastrigin,12,PSO_RING,300,25.20638676191048,0.33997102194814965
Rastrigin,12,PSO_RING,500,20.827969046274536,0.4642932264214359
Rastrigin,12,PSO_RING,800,14.001387626529281,0.6581293805390055
Rastrigin,12,PSO_RING,1000,11.456411327679497,0.7303922582163389
Rastrigin,12,PSO_RING,1500,7.880410189437341,0.8319303876455164
Rastrigin,12,PSO_RING,2000,5.852145326186653,0.8895215942027485
Rastrigin,12,PSO_RING,3500,4.111644349151988,0.9389419401830154
Rastrigin,12,PSO_RING,5000,2.237062862508368,0.9921694113884426
Rastrigin,12,PSO_RING,8000,1.9339727969630012,1.0
Rastrigin,12,PSO_RING,12000,1.2878584999187375,1.0
Rastrigin,12,PSO_RING,15000,0.801267859241955,1.0
Rastrigin,12,PSO_RING,20000,0.9659445392578119,1.0
Rastrigin,12,WOA,200,25.93426837444215,0.3193033167307263
Rastrigin,12,WOA,300,19.796755992692578,0.49357382238767
Rastrigin,12,WOA,500,16.045564429556666,0.6000863652328228
Rastrigin,12,WOA,800,12.510133170634326,0.7004725404265139
Rastrigin,12,WOA,1000,11.169077210894027,0.7385509157815104
Rastrigin,12,WOA,1500,9.626074913854037,0.7823634205569928
Rastrigin,12,WOA,2000,8.421524712513513,0.8165658073906218
Rastrigin,12,WOA,3500,7.858653678866747,0.8325481490222172
Rastrigin,12,WOA,5000,7.478240890671265,0.8433497123973605
Rastrigin,12,WOA,8000,6.704838070820773,0.8653099614540687
Rastrigin,12,WOA,12000,5.189846374732719,0.9083271241938813
Rastrigin,12,WOA,15000,5.193307311781724,0.9082288532313052
Rastrigin,12,WOA,20000,3.8522236728748425,0.9463080145174833
Rastrigin,13,ALO,200,40.286587301565305,0.0
Rastrigin,13,ALO,300,37.69533186153955,0.0
Rastrigin,13,ALO,500,43.40854542989353,0.0
Rastrigin,13,ALO,800,42.16926174355508,0.0
Rastrigin,13,ALO,1000,37.22053800684716,0.0
Rastrigin,13,ALO,1500,33.8965171015887,0.09345549163352262
Rastrigin,13,ALO,2000,28.50512751548565,0.2508537839582925
Rastrigin,13,ALO,3500,24.838802446693936,0.35788988211428285
Rastrigin,13,ALO,5000,18.901343984481937,0.5312303183369453
Rastrigin,13,ALO,8000,15.051923524707256,0.6436117734575928
Rastrigin,13,ALO,12000,19.234861238449984,0.5214934878970289
Rastrigin,13,ALO,15000,19.799617281861796,0.5050057836802455
Rastrigin,13,ALO,20000,15.653037992148104,0.6260626074854688
Rastrigin,13,BA,200,40.82483708672029,0.0
Rastrigin,13,BA,300,36.94748337445571,0.0043844138305846325
Rastrigin,13,BA,500,37.32068246270692,0.0
Rastrigin,13,BA,800,30.949034292639794,0.17950543355962745
Rastrigin,13,BA,1000,28.762092543646965,0.24335184851589164
Rastrigin,13,BA,1500,24.454515575026857,0.369108900216617
Rastrigin,13,BA,2000,15.993856779003734,0.6161126132981538
Rastrigin,13,BA,3500,19.640199980114875,0.5096598734397142
Rastrigin,13,BA,5000,17.046948951876775,0.5853682370991028
Rastrigin,13,BA,8000,17.97555329811644,0.5582582061860653
Rastrigin,13,BA,12000,20.305995562572285,0.4902223822247789
Rastrigin,13,BA,15000,19.534301602901653,0.512751511220128
Rastrigin,13,BA,20000,18.60569812557111,0.5398615167658999
Rastrigin,13,ES_1P1,200,26.93647900050831,0.29664950945207624
Rastrigin,13,ES_1P1,300,18.158302596289943,0.5529229531874313
Rastrigin,13,ES_1P1,500,12.722244828450634,0.7116253055164462
Rastrigin,13,ES_1P1,800,11.11066938093779,0.7586742563184594
Rastrigin,13,ES_1P1,1000,11.806828412791734,0.7383503229335086
Rastrigin,13,ES_1P1,1500,11.674159866179046,0.7422234992915799
Rastrigin,13,ES_1P1,2000,11.044021647087959,0.760619995784648
Rastrigin,13,ES_1P1,3500,13.3987411857186,0.6918754117836007
Rastrigin,13,ES_1P1,5000,11.607827572170612,0.7441600296862343
Rastrigin,13,ES_1P1,8000,11.773656270799512,0.7393187631508116
Rastrigin,13,ES_1P1,12000,9.717414274404481,0.799349479475467
Rastrigin,13,ES_1P1,15000,12.271132236177063,0.7247952592985069
Rastrigin,13,ES_1P1,20000,10.480217073034858,0.7770799224405875
Rastrigin,13,ES_MULAMBDA,200,32.25720809494211,0.14131410658204668
Rastrigin,13,ES_MULAMBDA,300,30.02117134641008,0.20659381975683955
Rastrigin,13,ES_MULAMBDA,500,23.40898624976756,0.39963248374607796
Rastrigin,13,ES_MULAMBDA,800,21.06295089744004,0.46812353828639686
Rastrigin,13,ES_MULAMBDA,1000,20.80737984806543,0.47558477737824467
Rastrigin,13,ES_MULAMBDA,1500,17.402231433128943,0.5749959842783938
Rastrigin,13,ES_MULAMBDA,2000,16.91402632289409,0.58924883123519
Rastrigin,13,ES_MULAMBDA,3500,13.14350431444993,0.699326894751843
Rastrigin,13,ES_MULAMBDA,5000,10.631973936623638,0.7726494744464365
Rastrigin,13,ES_MULAMBDA,8000,6.736348411508613,0.886379857939849
Rastrigin,13,ES_MULAMBDA,12000,4.538712610149224,0.9505384791564188
Rastrigin,13,ES_MULAMBDA,15000,3.058795284042189,0.9937437523408142
Rastrigin,13,ES_MULAMBDA,20000,3.688802043110732,0.9753510937419897
Rastrigin,13,FA,200,35.57013968527454,0.04459511297579577
Rastrigin,13,FA,300,26.713666283902175,0.3031543892315762
Rastrigin,13,FA,500,23.970713278099698,0.38323320975555686
Rastrigin,13,FA,800,22.93401192429101,0.41349906610562803
Rastrigin,13,FA,1000,21.098000135726615,0.46710029740100234
Rastrigin,13,FA,1500,19.833009636840377,0.5040309144806836
Rastrigin,13,FA,2000,18.556132786552773,0.541308546255309
Rastrigin,13,FA,3500,16.237674497535682,0.6089945054481164
Rastrigin,13,FA,5000,15.491596909624302,0.6307757802759879
Rastrigin,13,FA,8000,14.661569413787152,0.6550079208662589
Rastrigin,13,FA,12000,12.719376630385222,0.7117090407892057
Rastrigin,13,FA,15000,12.396067166544443,0.721147861094855
Rastrigin,13,FA,20000,12.234489993181063,0.7258650069734636
Rastrigin,13,GWO,200,21.791547819067937,0.44685260072460087
Rastrigin,13,GWO,300,15.464520953112434,0.6315662461197127
Rastrigin,13,GWO,500,8.824547718250658,0.8254161676581866
Rastrigin,13,GWO,800,5.778046728991803,0.9143568842613923
Rastrigin,13,GWO,1000,4.315956657309745,0.9570417017527761
Rastrigin,13,GWO,1500,5.2877414895051515,0.928671043195855
Rastrigin,13,GWO,2000,4.3831429600658245,0.955080239099682
Rastrigin,13,GWO,3500,6.292448989852498,0.8993392276564655
Rastrigin,13,GWO,5000,6.83379314836507,0.8835350189735132
Rastrigin,13,GWO,8000,7.46937576073407,0.8649795767780426
Rastrigin,13,GWO,12000,7.761960535103884,0.8564377448234863
Rastrigin,13,GWO,15000,7.302580412758476,0.8698490640446919
Rastrigin,13,GWO,20000,8.729255753797876,0.8281981577625191
Rastrigin,13,MFO,200,29.840934633774275,0.2118557193710373
