domain,problem,instance_id,shift_seed,algo_variant,budget,rep,seed,evals,best
cont,Ackley,3,3780003,BA,15000,9,431902310000000,15000,6.692006875448218
cont,Ackley,3,3780003,BA,15000,10,835669646000000,15000,3.574244384411323
cont,Ackley,3,3780003,BA,15000,11,836062863000000,15000,7.767835634755123
cont,Ackley,3,3780003,BA,15000,12,836456080000000,15000,3.4041634286640066
cont,Ackley,3,3780003,BA,15000,13,836849297000000,15000,5.381701576554843
cont,Ackley,3,3780003,BA,15000,14,837242514000000,15000,5.649531814012388
cont,Ackley,3,3780003,BA,15000,15,837635731000000,15000,4.5454527757560825
cont,Ackley,3,3780003,BA,15000,16,838028948000000,15000,6.491581036249247
cont,Ackley,3,3780003,BA,15000,17,838422165000000,15000,7.767831700099361
cont,Ackley,3,3780003,BA,15000,18,838815382000000,15000,7.180930031557384
cont,Ackley,3,3780003,BA,15000,19,839208599000000,15000,3.2223893474955365
cont,Ackley,3,3780003,BA,15000,20,836128399000000,15000,4.774948413250776
cont,Ackley,3,3780003,BA,15000,21,836521616000000,15000,6.756565250107585
cont,Ackley,3,3780003,BA,15000,22,836914833000000,15000,4.8841070087947465
cont,Ackley,3,3780003,BA,15000,23,837308050000000,15000,6.882620198288041
cont,Ackley,3,3780003,BA,15000,24,837701267000000,15000,4.989510762589017
cont,Ackley,3,3780003,BA,15000,25,838094484000000,15000,5.562488556027336
cont,Ackley,3,3780003,BA,15000,26,838487701000000,15000,4.884106885282776
cont,Ackley,3,3780003,BA,15000,27,838880918000000,15000,5.191236653270199
cont,Ackley,3,3780003,BA,15000,28,839274135000000,15000,7.961660507379504
cont,Ackley,3,3780003,BA,15000,29,839667352000000,15000,2.5799323095601747
cont,Ackley,3,3780003,FA,12000,0,83032084000000,12000,5.183350618786264
cont,Ackley,3,3780003,FA,12000,1,83425301000000,12000,5.592017115691231
cont,Ackley,3,3780003,FA,12000,2,83818518000000,12000,5.802284182723387
cont,Ackley,3,3780003,FA,12000,3,84211735000000,12000,4.322180172451034
cont,Ackley,3,3780003,FA,12000,4,84604952000000,12000,5.5626120023335375
cont,Ackley,3,3780003,FA,12000,5,84998169000000,12000,5.141111347206721
cont,Ackley,3,3780003,FA,12000,6,85391386000000,12000,5.832258330547106
cont,Ackley,3,3780003,FA,12000,7,85784603000000,12000,4.3347291380292745
cont,Ackley,3,3780003,FA,12000,8,86177820000000,12000,5.341202042053695
cont,Ackley,3,3780003,FA,12000,9,86571037000000,12000,5.175820827481996
cont,Ackley,3,3780003,FA,12000,10,325787717000000,12000,5.635461786655554
cont,Ackley,3,3780003,FA,12000,11,326180934000000,12000,4.950691205631973
cont,Ackley,3,3780003,FA,12000,12,326574151000000,12000,5.171198798525378
cont,Ackley,3,3780003,FA,12000,13,326967368000000,12000,5.670117531349764
cont,Ackley,3,3780003,FA,12000,14,327360585000000,12000,5.221717537928843
cont,Ackley,3,3780003,FA,12000,15,327753802000000,12000,5.397470689977272
cont,Ackley,3,3780003,FA,12000,16,328147019000000,12000,5.405297113308588
cont,Ackley,3,3780003,FA,12000,17,328540236000000,12000,5.643503451129913
cont,Ackley,3,3780003,FA,12000,18,328933453000000,12000,5.245787987287013
cont,Ackley,3,3780003,FA,12000,19,329326670000000,12000,5.76577824787265
cont,Ackley,3,3780003,FA,12000,20,326246470000000,12000,4.984397486378082
cont,Ackley,3,3780003,FA,12000,21,326639687000000,12000,4.935196143284138
cont,Ackley,3,3780003,FA,12000,22,327032904000000,12000,5.738453520232028
cont,Ackley,3,3780003,FA,12000,23,327426121000000,12000,5.248639162887123
cont,Ackley,3,3780003,FA,12000,24,327819338000000,12000,5.300807331371679
cont,Ackley,3,3780003,FA,12000,25,328212555000000,12000,5.852645402871534
cont,Ackley,3,3780003,FA,12000,26,328605772000000,12000,5.330467166037412
cont,Ackley,3,3780003,FA,12000,27,328998989000000,12000,5.3331776125452635
cont,Ackley,3,3780003,FA,12000,28,329392206000000,12000,5.598566972333547
cont,Ackley,3,3780003,FA,12000,29,329785423000000,12000,5.3317635067752995
cont,Ackley,3,3780003,FA,15000,0,85194775000000,15000,5.045139655785359
cont,Ackley,3,3780003,FA,15000,1,85587992000000,15000,5.526212020381745
cont,Ackley,3,3780003,FA,15000,2,85981209000000,15000,4.968505628335812
cont,Ackley,3,3780003,FA,15000,3,86374426000000,15000,4.918398073151586
cont,Ackley,3,3780003,FA,15000,4,86767643000000,15000,5.105063365116582
cont,Ackley,3,3780003,FA,15000,5,87160860000000,15000,4.957220765723374
cont,Ackley,3,3780003,FA,15000,6,87554077000000,15000,5.076039256347038
cont,Ackley,3,3780003,FA,15000,7,87947294000000,15000,5.4312685147113235
