domain,problem,instance_id,n,budget,algo,seed,final_best,improve_rel,auc_progress,p10_progress,p50_progress,p90_progress,stagnation_frac,div_mean,div_decay,step_mean,step_decay,step_burst
cont,sphere,sphere_d10_i001,10,5000,HC,0,3.209068316873451,0.7121724301174956,0.7157456669457511,0.5375709681416203,0.7031380760697602,0.999999999999904,0.8775510204081632,0.0,0.0,0.6191902275369626,0.0,0.3031325749195857
cont,sphere,sphere_d10_i001,10,5000,HC,1,4.070224864719534,0.7436009464913339,0.8683578719522513,0.7875422285990175,0.9004284375326097,0.9369994006627962,0.8367346938775511,0.0,0.0,0.6274993643357765,0.0,0.3370700983111816
cont,sphere,sphere_d10_i001,10,5000,HC,2,3.4974894388378024,0.8036928005050158,0.9577118408589136,0.846868758384943,0.9999999999999458,0.9999999999999458,0.9183673469387755,0.0,0.0,0.5979792675873609,0.0,0.28402751475953764
cont,sphere,sphere_d10_i002,10,5000,PSO,0,0.004133210339841332,0.006854547069222389,0.7499999998917808,0.0,0.9999999998557078,0.9999999998557078,0.5,0.003092103473942927,0.005132416341269638,0.011488770841513944,0.0,1.4002376785692903
cont,sphere,sphere_d10_i002,10,5000,PSO,1,0.004133189392923771,0.005564798956666164,0.7499999998665259,0.0,0.9999999998220345,0.9999999998220345,0.5,0.0031956253177531403,0.012431848748491327,0.009725914020541404,0.0,1.3916632114638032
cont,sphere,sphere_d10_i002,10,5000,PSO,2,1.0096238788934113,0.0012132705597746886,0.7499999996927714,0.0,0.9999999995903619,0.9999999995903619,0.5,0.004784857046746979,0.0034781921378542672,0.012188791335413507,0.0,1.4071324428132477
cont,sphere,sphere_d10_i002,10,5000,DE,0,0.10398059645152752,0.6349332600034897,0.7499999999996094,0.0,0.9999999999994792,0.9999999999994792,0.5,0.029886930205900584,0.24972852872307338,0.14188557524036302,0.0,1.0041613459666756
cont,sphere,sphere_d10_i002,10,5000,DE,1,0.08615260943572815,0.6943616210584507,0.749999999999696,0.0,0.9999999999995947,0.9999999999995947,0.5,0.03309526728409914,0.23678241157427987,0.15320665224603172,0.0,1.0427786201268132
cont,sphere,sphere_d10_i002,10,5000,DE,2,0.12308377281725723,0.6702942245372884,0.7499999999996715,0.0,0.999999999999562,0.999999999999562,0.5,0.03487834135133857,0.25116259589184053,0.15783673682612573,0.0,1.0151261874361206
cont,sphere,sphere_d10_i002,10,5000,ES,0,1.0039560254474498,0.0,0.0,0.0,0.0,0.0,1.0,0.03159173793516946,0.9999999999683462,0.3935951994913489,0.9999999999974594,0.0
cont,sphere,sphere_d10_i002,10,5000,ES,1,14.127523885236824,0.0,0.0,0.0,0.0,0.0,1.0,0.13035126713331308,0.9999999999923284,1.5641589530191842,0.9999999999993606,0.0
cont,sphere,sphere_d10_i002,10,5000,ES,2,0.14147565528702533,0.0,0.0,0.0,0.0,0.0,1.0,0.015745562330102863,0.9999999999364901,0.08822609360544136,0.9999999999886654,0.0
cont,sphere,sphere_d10_i002,10,5000,GWO,0,0.03929459255502663,0.2677971989448081,0.7499999999980269,0.0,0.9999999999973692,0.9999999999973692,0.5,0.017464987454634952,0.0287822969018598,0.09682565385280485,0.0,1.346152807973384
cont,sphere,sphere_d10_i002,10,5000,GWO,1,0.0009590891650990477,0.24951979241130834,0.7499999999977465,0.0,0.9999999999969953,0.9999999999969953,0.5,0.018583047097047684,0.02509288176835153,0.09053355788620114,0.0,1.344741445503361
