instance_id,problem,domain,budget,target,algo_variant,algo_base,rep,best_score,threshold,success
cont_rastrigin_001,rastrigin,cont,300,easy,"SA_CONT(sigma=0.3,T0=1.0,alpha=0.995)",SA_CONT,0,-124.70027886811766,-96.07960046321958,0
cont_rastrigin_001,rastrigin,cont,300,easy,"SA_CONT(sigma=0.3,T0=1.0,alpha=0.995)",SA_CONT,1,-117.50572549933065,-96.07960046321958,0
cont_rastrigin_001,rastrigin,cont,300,easy,"SA_CONT(sigma=0.3,T0=1.0,alpha=0.995)",SA_CONT,2,-144.61600043575567,-96.07960046321958,0
cont_rastrigin_001,rastrigin,cont,300,easy,"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",PSO_STD,0,-42.50866836911687,-96.07960046321958,1
cont_rastrigin_001,rastrigin,cont,300,easy,"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",PSO_STD,1,-83.7243184638994,-96.07960046321958,1
cont_rastrigin_001,rastrigin,cont,300,easy,"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",PSO_STD,2,-92.89581585833798,-96.07960046321958,1
cont_rastrigin_001,rastrigin,cont,300,easy,"PSO_STD(p=40,w=0.72,c1=1.49,c2=1.49)",PSO_STD,0,-94.85685329675671,-96.07960046321958,1
cont_rastrigin_001,rastrigin,cont,300,easy,"PSO_STD(p=40,w=0.72,c1=1.49,c2=1.49)",PSO_STD,1,-63.38844860688683,-96.07960046321958,1
cont_rastrigin_001,rastrigin,cont,300,easy,"PSO_STD(p=40,w=0.72,c1=1.49,c2=1.49)",PSO_STD,2,-52.99849246431642,-96.07960046321958,1
cont_rastrigin_001,rastrigin,cont,300,easy,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,0,-50.185907829399845,-96.07960046321958,1
cont_rastrigin_001,rastrigin,cont,300,easy,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,1,-102.971498733736,-96.07960046321958,0
cont_rastrigin_001,rastrigin,cont,300,easy,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,2,-36.57752578046895,-96.07960046321958,1
cont_rastrigin_001,rastrigin,cont,300,easy,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,0,-91.40462419462719,-96.07960046321958,1
cont_rastrigin_001,rastrigin,cont,300,easy,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,1,-88.67654508080051,-96.07960046321958,1
cont_rastrigin_001,rastrigin,cont,300,easy,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,2,-107.18658411022463,-96.07960046321958,0
cont_rastrigin_001,rastrigin,cont,300,easy,"DE(pop=20,F=0.8,CR=0.9)",DE,0,-108.63405278926668,-96.07960046321958,0
cont_rastrigin_001,rastrigin,cont,300,easy,"DE(pop=20,F=0.8,CR=0.9)",DE,1,-81.1303368033028,-96.07960046321958,1
cont_rastrigin_001,rastrigin,cont,300,easy,"DE(pop=20,F=0.8,CR=0.9)",DE,2,-104.2464905177201,-96.07960046321958,0
cont_rastrigin_001,rastrigin,cont,300,easy,"DE(pop=40,F=0.8,CR=0.9)",DE,0,-120.85032800165109,-96.07960046321958,0
cont_rastrigin_001,rastrigin,cont,300,easy,"DE(pop=40,F=0.8,CR=0.9)",DE,1,-106.12436484366225,-96.07960046321958,0
cont_rastrigin_001,rastrigin,cont,300,easy,"DE(pop=40,F=0.8,CR=0.9)",DE,2,-110.04574261691383,-96.07960046321958,0
cont_rastrigin_001,rastrigin,cont,300,easy,"ES_ML(mu=10,lam=40,sigma=0.3)",ES_ML,0,-17.707030189528012,-96.07960046321958,1
cont_rastrigin_001,rastrigin,cont,300,easy,"ES_ML(mu=10,lam=40,sigma=0.3)",ES_ML,1,-33.06369362019258,-96.07960046321958,1
cont_rastrigin_001,rastrigin,cont,300,easy,"ES_ML(mu=10,lam=40,sigma=0.3)",ES_ML,2,-47.28643545486503,-96.07960046321958,1
cont_rastrigin_001,rastrigin,cont,300,easy,"ES_ML(mu=20,lam=80,sigma=0.2)",ES_ML,0,-40.25717263081856,-96.07960046321958,1
cont_rastrigin_001,rastrigin,cont,300,easy,"ES_ML(mu=20,lam=80,sigma=0.2)",ES_ML,1,-67.22657247056904,-96.07960046321958,1
cont_rastrigin_001,rastrigin,cont,300,easy,"ES_ML(mu=20,lam=80,sigma=0.2)",ES_ML,2,-45.70277091830396,-96.07960046321958,1
cont_rastrigin_001,rastrigin,cont,300,med,RS_CONT,RS_CONT,0,-88.37026012232839,-91.90300910172252,1
cont_rastrigin_001,rastrigin,cont,300,med,RS_CONT,RS_CONT,1,-103.82617882096108,-91.90300910172252,0
cont_rastrigin_001,rastrigin,cont,300,med,RS_CONT,RS_CONT,2,-86.32340384650792,-91.90300910172252,1
cont_rastrigin_001,rastrigin,cont,300,med,HC_CONT(sigma=0.2),HC_CONT,0,-60.60875905030593,-91.90300910172252,1
cont_rastrigin_001,rastrigin,cont,300,med,HC_CONT(sigma=0.2),HC_CONT,1,-108.77680561760371,-91.90300910172252,0
cont_rastrigin_001,rastrigin,cont,300,med,HC_CONT(sigma=0.2),HC_CONT,2,-100.33574619549688,-91.90300910172252,0
cont_rastrigin_001,rastrigin,cont,300,med,"SA_CONT(sigma=0.3,T0=1.0,alpha=0.995)",SA_CONT,0,-84.45196016684463,-91.90300910172252,1
cont_rastrigin_001,rastrigin,cont,300,med,"SA_CONT(sigma=0.3,T0=1.0,alpha=0.995)",SA_CONT,1,-73.57173941833224,-91.90300910172252,1
cont_rastrigin_001,rastrigin,cont,300,med,"SA_CONT(sigma=0.3,T0=1.0,alpha=0.995)",SA_CONT,2,-136.5585436369284,-91.90300910172252,0
cont_rastrigin_001,rastrigin,cont,300,med,"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",PSO_STD,0,-95.41872507614138,-91.90300910172252,0
cont_rastrigin_001,rastrigin,cont,300,med,"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",PSO_STD,1,-51.910795236898686,-91.90300910172252,1
cont_rastrigin_001,rastrigin,cont,300,med,"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",PSO_STD,2,-78.8553591518258,-91.90300910172252,1
cont_rastrigin_001,rastrigin,cont,300,med,"PSO_STD(p=40,w=0.72,c1=1.49,c2=1.49)",PSO_STD,0,-88.45907627675166,-91.90300910172252,1
cont_rastrigin_001,rastrigin,cont,300,med,"PSO_STD(p=40,w=0.72,c1=1.49,c2=1.49)",PSO_STD,1,-80.83992111566252,-91.90300910172252,1
cont_rastrigin_001,rastrigin,cont,300,med,"PSO_STD(p=40,w=0.72,c1=1.49,c2=1.49)",PSO_STD,2,-78.83598694955613,-91.90300910172252,1
cont_rastrigin_001,rastrigin,cont,300,med,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,0,-80.5439683548964,-91.90300910172252,1
cont_rastrigin_001,rastrigin,cont,300,med,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,1,-81.33944803154196,-91.90300910172252,1
cont_rastrigin_001,rastrigin,cont,300,med,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,2,-73.06051121724006,-91.90300910172252,1
cont_rastrigin_001,rastrigin,cont,300,med,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,0,-98.69188441751464,-91.90300910172252,0
cont_rastrigin_001,rastrigin,cont,300,med,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,1,-73.62028944255148,-91.90300910172252,1
cont_rastrigin_001,rastrigin,cont,300,med,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,2,-95.56362431930988,-91.90300910172252,0
cont_rastrigin_001,rastrigin,cont,300,med,"DE(pop=20,F=0.8,CR=0.9)",DE,0,-122.29756682659617,-91.90300910172252,0
cont_rastrigin_001,rastrigin,cont,300,med,"DE(pop=20,F=0.8,CR=0.9)",DE,1,-102.31321236549238,-91.90300910172252,0
cont_rastrigin_001,rastrigin,cont,300,med,"DE(pop=20,F=0.8,CR=0.9)",DE,2,-116.16739821045584,-91.90300910172252,0
cont_rastrigin_001,rastrigin,cont,300,med,"DE(pop=40,F=0.8,CR=0.9)",DE,0,-81.02002286738562,-91.90300910172252,1
cont_rastrigin_001,rastrigin,cont,300,med,"DE(pop=40,F=0.8,CR=0.9)",DE,1,-110.16510369124109,-91.90300910172252,0
cont_rastrigin_001,rastrigin,cont,300,med,"DE(pop=40,F=0.8,CR=0.9)",DE,2,-84.21113728620372,-91.90300910172252,1
cont_rastrigin_001,rastrigin,cont,300,med,"ES_ML(mu=10,lam=40,sigma=0.3)",ES_ML,0,-42.947561873978444,-91.90300910172252,1
cont_rastrigin_001,rastrigin,cont,300,med,"ES_ML(mu=10,lam=40,sigma=0.3)",ES_ML,1,-67.55479240210586,-91.90300910172252,1
cont_rastrigin_001,rastrigin,cont,300,med,"ES_ML(mu=10,lam=40,sigma=0.3)",ES_ML,2,-52.43072056602414,-91.90300910172252,1
cont_rastrigin_001,rastrigin,cont,300,med,"ES_ML(mu=20,lam=80,sigma=0.2)",ES_ML,0,-48.350348978252555,-91.90300910172252,1
cont_rastrigin_001,rastrigin,cont,300,med,"ES_ML(mu=20,lam=80,sigma=0.2)",ES_ML,1,-47.79218106828881,-91.90300910172252,1
cont_rastrigin_001,rastrigin,cont,300,med,"ES_ML(mu=20,lam=80,sigma=0.2)",ES_ML,2,-60.231826059501415,-91.90300910172252,1
cont_rastrigin_001,rastrigin,cont,300,hard,RS_CONT,RS_CONT,0,-71.88515676417398,-89.69032211798877,1
cont_rastrigin_001,rastrigin,cont,300,hard,RS_CONT,RS_CONT,1,-87.93927756924889,-89.69032211798877,1
cont_rastrigin_001,rastrigin,cont,300,hard,RS_CONT,RS_CONT,2,-92.80042266698933,-89.69032211798877,0
cont_rastrigin_001,rastrigin,cont,300,hard,HC_CONT(sigma=0.2),HC_CONT,0,-161.6248239894697,-89.69032211798877,0
cont_rastrigin_001,rastrigin,cont,300,hard,HC_CONT(sigma=0.2),HC_CONT,1,-111.12845952857515,-89.69032211798877,0
cont_rastrigin_001,rastrigin,cont,300,hard,HC_CONT(sigma=0.2),HC_CONT,2,-58.40311400038772,-89.69032211798877,1
cont_rastrigin_001,rastrigin,cont,300,hard,"SA_CONT(sigma=0.3,T0=1.0,alpha=0.995)",SA_CONT,0,-78.882533148392,-89.69032211798877,1
cont_rastrigin_001,rastrigin,cont,300,hard,"SA_CONT(sigma=0.3,T0=1.0,alpha=0.995)",SA_CONT,1,-122.7959806161939,-89.69032211798877,0
cont_rastrigin_001,rastrigin,cont,300,hard,"SA_CONT(sigma=0.3,T0=1.0,alpha=0.995)",SA_CONT,2,-116.9094899231151,-89.69032211798877,0
cont_rastrigin_001,rastrigin,cont,300,hard,"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",PSO_STD,0,-99.42027044259241,-89.69032211798877,0
cont_rastrigin_001,rastrigin,cont,300,hard,"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",PSO_STD,1,-68.34928600708798,-89.69032211798877,1
cont_rastrigin_001,rastrigin,cont,300,hard,"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",PSO_STD,2,-49.04905696033481,-89.69032211798877,1
cont_rastrigin_001,rastrigin,cont,300,hard,"PSO_STD(p=40,w=0.72,c1=1.49,c2=1.49)",PSO_STD,0,-89.3948258369252,-89.69032211798877,1
cont_rastrigin_001,rastrigin,cont,300,hard,"PSO_STD(p=40,w=0.72,c1=1.49,c2=1.49)",PSO_STD,1,-80.5308079850909,-89.69032211798877,1
cont_rastrigin_001,rastrigin,cont,300,hard,"PSO_STD(p=40,w=0.72,c1=1.49,c2=1.49)",PSO_STD,2,-90.64980875695954,-89.69032211798877,0
cont_rastrigin_001,rastrigin,cont,300,hard,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,0,-50.47591258200093,-89.69032211798877,1
cont_rastrigin_001,rastrigin,cont,300,hard,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,1,-88.4768264513624,-89.69032211798877,1
cont_rastrigin_001,rastrigin,cont,300,hard,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,2,-74.14171924702305,-89.69032211798877,1
cont_rastrigin_001,rastrigin,cont,300,hard,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,0,-98.02440000525249,-89.69032211798877,0
cont_rastrigin_001,rastrigin,cont,300,hard,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,1,-101.16209287745396,-89.69032211798877,0
cont_rastrigin_001,rastrigin,cont,300,hard,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,2,-82.37595577294742,-89.69032211798877,1
cont_rastrigin_001,rastrigin,cont,300,hard,"DE(pop=20,F=0.8,CR=0.9)",DE,0,-92.06396735447586,-89.69032211798877,0
cont_rastrigin_001,rastrigin,cont,300,hard,"DE(pop=20,F=0.8,CR=0.9)",DE,1,-82.56100654493744,-89.69032211798877,1
cont_rastrigin_001,rastrigin,cont,300,hard,"DE(pop=20,F=0.8,CR=0.9)",DE,2,-110.73291135201072,-89.69032211798877,0
cont_rastrigin_001,rastrigin,cont,300,hard,"DE(pop=40,F=0.8,CR=0.9)",DE,0,-109.72964798311682,-89.69032211798877,0
cont_rastrigin_001,rastrigin,cont,300,hard,"DE(pop=40,F=0.8,CR=0.9)",DE,1,-105.61818304306311,-89.69032211798877,0
cont_rastrigin_001,rastrigin,cont,300,hard,"DE(pop=40,F=0.8,CR=0.9)",DE,2,-87.69314010338626,-89.69032211798877,1
cont_rastrigin_001,rastrigin,cont,300,hard,"ES_ML(mu=10,lam=40,sigma=0.3)",ES_ML,0,-44.623279774653916,-89.69032211798877,1
cont_rastrigin_001,rastrigin,cont,300,hard,"ES_ML(mu=10,lam=40,sigma=0.3)",ES_ML,1,-41.775957785447126,-89.69032211798877,1
cont_rastrigin_001,rastrigin,cont,300,hard,"ES_ML(mu=10,lam=40,sigma=0.3)",ES_ML,2,-55.67925906275338,-89.69032211798877,1
cont_rastrigin_001,rastrigin,cont,300,hard,"ES_ML(mu=20,lam=80,sigma=0.2)",ES_ML,0,-58.07594571852322,-89.69032211798877,1
cont_rastrigin_001,rastrigin,cont,300,hard,"ES_ML(mu=20,lam=80,sigma=0.2)",ES_ML,1,-54.80075870696872,-89.69032211798877,1
cont_rastrigin_001,rastrigin,cont,300,hard,"ES_ML(mu=20,lam=80,sigma=0.2)",ES_ML,2,-46.174498627617155,-89.69032211798877,1
cont_rastrigin_001,rastrigin,cont,800,easy,RS_CONT,RS_CONT,0,-94.32154666897488,-91.76428729382192,0
cont_rastrigin_001,rastrigin,cont,800,easy,RS_CONT,RS_CONT,1,-77.64783615819367,-91.76428729382192,1
cont_rastrigin_001,rastrigin,cont,800,easy,RS_CONT,RS_CONT,2,-83.6464180601283,-91.76428729382192,1
cont_rastrigin_001,rastrigin,cont,800,easy,HC_CONT(sigma=0.2),HC_CONT,0,-110.72145263311968,-91.76428729382192,0
cont_rastrigin_001,rastrigin,cont,800,easy,HC_CONT(sigma=0.2),HC_CONT,1,-75.73126588502674,-91.76428729382192,1
cont_rastrigin_001,rastrigin,cont,800,easy,HC_CONT(sigma=0.2),HC_CONT,2,-143.89011340093185,-91.76428729382192,0
cont_rastrigin_001,rastrigin,cont,800,easy,"SA_CONT(sigma=0.3,T0=1.0,alpha=0.995)",SA_CONT,0,-81.57154347247712,-91.76428729382192,1
cont_rastrigin_001,rastrigin,cont,800,easy,"SA_CONT(sigma=0.3,T0=1.0,alpha=0.995)",SA_CONT,1,-117.56510735264249,-91.76428729382192,0
cont_rastrigin_001,rastrigin,cont,800,easy,"SA_CONT(sigma=0.3,T0=1.0,alpha=0.995)",SA_CONT,2,-105.46855759382768,-91.76428729382192,0
cont_rastrigin_001,rastrigin,cont,800,easy,"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",PSO_STD,0,-47.15167183477874,-91.76428729382192,1
cont_rastrigin_001,rastrigin,cont,800,easy,"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",PSO_STD,1,-27.384101187664342,-91.76428729382192,1
cont_rastrigin_001,rastrigin,cont,800,easy,"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",PSO_STD,2,-34.35535323238105,-91.76428729382192,1
cont_rastrigin_001,rastrigin,cont,800,easy,"PSO_STD(p=40,w=0.72,c1=1.49,c2=1.49)",PSO_STD,0,-41.03617039183931,-91.76428729382192,1
cont_rastrigin_001,rastrigin,cont,800,easy,"PSO_STD(p=40,w=0.72,c1=1.49,c2=1.49)",PSO_STD,1,-61.37401337715028,-91.76428729382192,1
cont_rastrigin_001,rastrigin,cont,800,easy,"PSO_STD(p=40,w=0.72,c1=1.49,c2=1.49)",PSO_STD,2,-66.55161530998703,-91.76428729382192,1
cont_rastrigin_001,rastrigin,cont,800,easy,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,0,-50.87870799941606,-91.76428729382192,1
cont_rastrigin_001,rastrigin,cont,800,easy,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,1,-57.12882765912534,-91.76428729382192,1
cont_rastrigin_001,rastrigin,cont,800,easy,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,2,-66.69675440749091,-91.76428729382192,1
cont_rastrigin_001,rastrigin,cont,800,easy,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,0,-68.31697606887082,-91.76428729382192,1
cont_rastrigin_001,rastrigin,cont,800,easy,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,1,-70.65488357337804,-91.76428729382192,1
cont_rastrigin_001,rastrigin,cont,800,easy,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,2,-73.46657272512667,-91.76428729382192,1
cont_rastrigin_001,rastrigin,cont,800,easy,"DE(pop=20,F=0.8,CR=0.9)",DE,0,-50.067124770353495,-91.76428729382192,1
cont_rastrigin_001,rastrigin,cont,800,easy,"DE(pop=20,F=0.8,CR=0.9)",DE,1,-87.85923112089097,-91.76428729382192,1
cont_rastrigin_001,rastrigin,cont,800,easy,"DE(pop=20,F=0.8,CR=0.9)",DE,2,-81.32556580427145,-91.76428729382192,1
cont_rastrigin_001,rastrigin,cont,800,easy,"DE(pop=40,F=0.8,CR=0.9)",DE,0,-96.27253365649628,-91.76428729382192,0
cont_rastrigin_001,rastrigin,cont,800,easy,"DE(pop=40,F=0.8,CR=0.9)",DE,1,-89.52032981304171,-91.76428729382192,1
cont_rastrigin_001,rastrigin,cont,800,easy,"DE(pop=40,F=0.8,CR=0.9)",DE,2,-70.46034583858238,-91.76428729382192,1
cont_rastrigin_001,rastrigin,cont,800,easy,"ES_ML(mu=10,lam=40,sigma=0.3)",ES_ML,0,-38.154999127141814,-91.76428729382192,1
cont_rastrigin_001,rastrigin,cont,800,easy,"ES_ML(mu=10,lam=40,sigma=0.3)",ES_ML,1,-42.09137069648675,-91.76428729382192,1
cont_rastrigin_001,rastrigin,cont,800,easy,"ES_ML(mu=10,lam=40,sigma=0.3)",ES_ML,2,-36.78125520913786,-91.76428729382192,1
cont_rastrigin_001,rastrigin,cont,800,easy,"ES_ML(mu=20,lam=80,sigma=0.2)",ES_ML,0,-43.979998177378874,-91.76428729382192,1
cont_rastrigin_001,rastrigin,cont,800,easy,"ES_ML(mu=20,lam=80,sigma=0.2)",ES_ML,1,-43.16207885153253,-91.76428729382192,1
cont_rastrigin_001,rastrigin,cont,800,easy,"ES_ML(mu=20,lam=80,sigma=0.2)",ES_ML,2,-38.05413606888262,-91.76428729382192,1
cont_rastrigin_001,rastrigin,cont,800,med,RS_CONT,RS_CONT,0,-96.32942993391225,-84.76269282281174,0
cont_rastrigin_001,rastrigin,cont,800,med,RS_CONT,RS_CONT,1,-99.20555177322557,-84.76269282281174,0
cont_rastrigin_001,rastrigin,cont,800,med,RS_CONT,RS_CONT,2,-96.58030721815176,-84.76269282281174,0
cont_rastrigin_001,rastrigin,cont,800,med,HC_CONT(sigma=0.2),HC_CONT,0,-78.30288996023441,-84.76269282281174,1
cont_rastrigin_001,rastrigin,cont,800,med,HC_CONT(sigma=0.2),HC_CONT,1,-59.43659699469266,-84.76269282281174,1
cont_rastrigin_001,rastrigin,cont,800,med,HC_CONT(sigma=0.2),HC_CONT,2,-139.31646023169674,-84.76269282281174,0
cont_rastrigin_001,rastrigin,cont,800,med,"SA_CONT(sigma=0.3,T0=1.0,alpha=0.995)",SA_CONT,0,-140.2871515095065,-84.76269282281174,0
cont_rastrigin_001,rastrigin,cont,800,med,"SA_CONT(sigma=0.3,T0=1.0,alpha=0.995)",SA_CONT,1,-91.3914182061791,-84.76269282281174,0
cont_rastrigin_001,rastrigin,cont,800,med,"SA_CONT(sigma=0.3,T0=1.0,alpha=0.995)",SA_CONT,2,-133.38709159660868,-84.76269282281174,0
cont_rastrigin_001,rastrigin,cont,800,med,"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",PSO_STD,0,-43.411423642419976,-84.76269282281174,1
cont_rastrigin_001,rastrigin,cont,800,med,"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",PSO_STD,1,-25.36778930868242,-84.76269282281174,1
cont_rastrigin_001,rastrigin,cont,800,med,"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",PSO_STD,2,-54.79125706521674,-84.76269282281174,1
cont_rastrigin_001,rastrigin,cont,800,med,"PSO_STD(p=40,w=0.72,c1=1.49,c2=1.49)",PSO_STD,0,-76.12171544542929,-84.76269282281174,1
cont_rastrigin_001,rastrigin,cont,800,med,"PSO_STD(p=40,w=0.72,c1=1.49,c2=1.49)",PSO_STD,1,-38.13327190014469,-84.76269282281174,1
cont_rastrigin_001,rastrigin,cont,800,med,"PSO_STD(p=40,w=0.72,c1=1.49,c2=1.49)",PSO_STD,2,-50.56967078534126,-84.76269282281174,1
cont_rastrigin_001,rastrigin,cont,800,med,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,0,-65.79987435670796,-84.76269282281174,1
cont_rastrigin_001,rastrigin,cont,800,med,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,1,-59.100410337180236,-84.76269282281174,1
cont_rastrigin_001,rastrigin,cont,800,med,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,2,-45.173121906134185,-84.76269282281174,1
cont_rastrigin_001,rastrigin,cont,800,med,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,0,-60.16806624904009,-84.76269282281174,1
cont_rastrigin_001,rastrigin,cont,800,med,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,1,-53.790117773898515,-84.76269282281174,1
cont_rastrigin_001,rastrigin,cont,800,med,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,2,-53.828361685443795,-84.76269282281174,1
cont_rastrigin_001,rastrigin,cont,800,med,"DE(pop=20,F=0.8,CR=0.9)",DE,0,-61.72577255907138,-84.76269282281174,1
cont_rastrigin_001,rastrigin,cont,800,med,"DE(pop=20,F=0.8,CR=0.9)",DE,1,-70.9191198225994,-84.76269282281174,1
cont_rastrigin_001,rastrigin,cont,800,med,"DE(pop=20,F=0.8,CR=0.9)",DE,2,-70.8377169264626,-84.76269282281174,1
cont_rastrigin_001,rastrigin,cont,800,med,"DE(pop=40,F=0.8,CR=0.9)",DE,0,-107.96773101860632,-84.76269282281174,0
cont_rastrigin_001,rastrigin,cont,800,med,"DE(pop=40,F=0.8,CR=0.9)",DE,1,-98.2961891355273,-84.76269282281174,0
cont_rastrigin_001,rastrigin,cont,800,med,"DE(pop=40,F=0.8,CR=0.9)",DE,2,-95.63501928753657,-84.76269282281174,0
cont_rastrigin_001,rastrigin,cont,800,med,"ES_ML(mu=10,lam=40,sigma=0.3)",ES_ML,0,-42.53261359561636,-84.76269282281174,1
cont_rastrigin_001,rastrigin,cont,800,med,"ES_ML(mu=10,lam=40,sigma=0.3)",ES_ML,1,-52.79689714421821,-84.76269282281174,1
cont_rastrigin_001,rastrigin,cont,800,med,"ES_ML(mu=10,lam=40,sigma=0.3)",ES_ML,2,-39.639690626269974,-84.76269282281174,1
cont_rastrigin_001,rastrigin,cont,800,med,"ES_ML(mu=20,lam=80,sigma=0.2)",ES_ML,0,-29.583431820195727,-84.76269282281174,1
cont_rastrigin_001,rastrigin,cont,800,med,"ES_ML(mu=20,lam=80,sigma=0.2)",ES_ML,1,-25.95141698947971,-84.76269282281174,1
cont_rastrigin_001,rastrigin,cont,800,med,"ES_ML(mu=20,lam=80,sigma=0.2)",ES_ML,2,-29.454373473471577,-84.76269282281174,1
cont_rastrigin_001,rastrigin,cont,800,hard,RS_CONT,RS_CONT,0,-80.49738183804355,-81.99869691320332,1
cont_rastrigin_001,rastrigin,cont,800,hard,RS_CONT,RS_CONT,1,-77.14812610332518,-81.99869691320332,1
cont_rastrigin_001,rastrigin,cont,800,hard,RS_CONT,RS_CONT,2,-97.66000257116282,-81.99869691320332,0
cont_rastrigin_001,rastrigin,cont,800,hard,HC_CONT(sigma=0.2),HC_CONT,0,-116.31950285068326,-81.99869691320332,0
cont_rastrigin_001,rastrigin,cont,800,hard,HC_CONT(sigma=0.2),HC_CONT,1,-107.95453658303232,-81.99869691320332,0
cont_rastrigin_001,rastrigin,cont,800,hard,HC_CONT(sigma=0.2),HC_CONT,2,-103.21251108707064,-81.99869691320332,0
cont_rastrigin_001,rastrigin,cont,800,hard,"SA_CONT(sigma=0.3,T0=1.0,alpha=0.995)",SA_CONT,0,-89.51189727822285,-81.99869691320332,0
cont_rastrigin_001,rastrigin,cont,800,hard,"SA_CONT(sigma=0.3,T0=1.0,alpha=0.995)",SA_CONT,1,-108.71098098286147,-81.99869691320332,0
cont_rastrigin_001,rastrigin,cont,800,hard,"SA_CONT(sigma=0.3,T0=1.0,alpha=0.995)",SA_CONT,2,-104.25005043403772,-81.99869691320332,0
cont_rastrigin_001,rastrigin,cont,800,hard,"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",PSO_STD,0,-51.084695360891615,-81.99869691320332,1
cont_rastrigin_001,rastrigin,cont,800,hard,"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",PSO_STD,1,-45.636700702600024,-81.99869691320332,1
cont_rastrigin_001,rastrigin,cont,800,hard,"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",PSO_STD,2,-53.04336193631879,-81.99869691320332,1
cont_rastrigin_001,rastrigin,cont,800,hard,"PSO_STD(p=40,w=0.72,c1=1.49,c2=1.49)",PSO_STD,0,-40.81518168430933,-81.99869691320332,1
cont_rastrigin_001,rastrigin,cont,800,hard,"PSO_STD(p=40,w=0.72,c1=1.49,c2=1.49)",PSO_STD,1,-52.58406568569019,-81.99869691320332,1
cont_rastrigin_001,rastrigin,cont,800,hard,"PSO_STD(p=40,w=0.72,c1=1.49,c2=1.49)",PSO_STD,2,-50.818894018849086,-81.99869691320332,1
cont_rastrigin_001,rastrigin,cont,800,hard,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",PSO_RING,0,-52.24639742676543,-81.99869691320332,1
